Time,accX,accY,accZ
25.664108,-61.0,75.0,1059.0
25.670772,-55.0,74.0,1064.0
25.677436,-57.0,71.0,1072.0
25.684103999999998,-56.0,72.0,1067.0
25.690768,-57.0,76.0,1076.0
25.697432,-53.0,75.0,1062.0
25.7041,-55.0,77.0,1060.0
25.71076,-55.0,74.0,1058.0
25.717432,-55.0,70.0,1048.0
25.724092,-53.0,64.0,1032.0
25.730764,-55.0,65.0,1030.0
25.737424,-55.0,67.0,1030.0
25.744096,-51.0,65.0,1012.0
25.750756,-55.0,61.0,1004.0
25.757431999999998,-48.0,66.0,989.0
25.764087999999997,-48.0,63.0,977.0
25.77076,-45.0,65.0,970.0
25.77742,-45.0,63.0,970.0
25.784095999999998,-47.0,65.0,966.0
25.790751999999998,-44.0,60.0,961.0
25.797428,-42.0,63.0,965.0
25.804084,-43.0,59.0,968.0
25.81076,-48.0,63.0,973.0
25.817415999999998,-45.0,61.0,976.0
25.824088,-43.0,60.0,988.0
25.830755999999997,-51.0,63.0,993.0
25.837424,-55.0,60.0,1001.0
25.844088,-53.0,65.0,1008.0
25.850756,-52.0,63.0,1018.0
25.857419999999998,-57.0,67.0,1031.0
25.864088,-53.0,63.0,1044.0
25.870748,-52.0,68.0,1062.0
25.87742,-57.0,69.0,1056.0
25.884079999999997,-57.0,65.0,1068.0
25.890752,-57.0,70.0,1067.0
25.897412,-58.0,64.0,1074.0
25.904083999999997,-55.0,74.0,1068.0
25.910747999999998,-61.0,68.0,1070.0
25.917416,-58.0,69.0,1061.0
25.92408,-54.0,75.0,1060.0
25.930744,-56.0,73.0,1055.0
25.937412,-59.0,75.0,1039.0
25.944076,-54.0,63.0,1036.0
25.950744,-56.0,63.0,1025.0
25.957407999999997,-51.0,66.0,1020.0
25.964076,-51.0,68.0,1000.0
25.97074,-53.0,58.0,994.0
25.977408,-50.0,64.0,984.0
25.984075999999998,-43.0,68.0,982.0
25.99074,-50.0,65.0,974.0
25.997408,-47.0,61.0,966.0
26.004072,-44.0,63.0,966.0
26.01074,-48.0,60.0,973.0
26.017404,-46.0,60.0,973.0
26.024068,-47.0,63.0,969.0
26.030735999999997,-47.0,68.0,977.0
26.037399999999998,-48.0,63.0,985.0
26.044068,-46.0,62.0,984.0
26.050728,-47.0,65.0,1002.0
26.057399999999998,-48.0,55.0,1008.0
26.064059999999998,-58.0,65.0,1019.0
26.070732,-52.0,71.0,1028.0
26.077392,-55.0,66.0,1037.0
26.084063999999998,-59.0,67.0,1051.0
26.090723999999998,-55.0,68.0,1051.0
26.097396,-56.0,72.0,1059.0
26.104056,-55.0,67.0,1066.0
26.110727999999998,-55.0,72.0,1068.0
26.117388,-62.0,72.0,1068.0
26.12406,-56.0,69.0,1066.0
26.13072,-55.0,74.0,1060.0
26.137392,-58.0,69.0,1073.0
26.144052,-53.0,76.0,1047.0
26.150724,-58.0,68.0,1047.0
26.157384,-55.0,72.0,1039.0
26.164056,-55.0,70.0,1024.0
26.170724,-50.0,71.0,1025.0
26.177388,-49.0,62.0,1007.0
26.184051999999998,-49.0,71.0,992.0
26.19072,-47.0,68.0,988.0
26.197384,-51.0,56.0,981.0
26.204051999999997,-49.0,63.0,980.0
26.210715999999998,-44.0,66.0,973.0
26.217384,-46.0,65.0,972.0
26.224052,-47.0,57.0,962.0
26.230715999999997,-48.0,62.0,968.0
26.237384,-41.0,63.0,972.0
26.244048,-48.0,61.0,972.0
26.250716,-51.0,69.0,981.0
26.257379999999998,-50.0,66.0,983.0
26.264044,-50.0,70.0,993.0
26.270712,-49.0,68.0,1000.0
26.277376,-51.0,61.0,1006.0
26.284043999999998,-58.0,63.0,1024.0
26.290708,-51.0,65.0,1033.0
26.297376,-53.0,71.0,1037.0
26.304043999999998,-55.0,69.0,1048.0
26.310707999999998,-55.0,69.0,1050.0
26.317376,-58.0,71.0,1058.0
26.32404,-54.0,73.0,1063.0
26.330703999999997,-59.0,67.0,1067.0
26.337372,-57.0,69.0,1071.0
26.34404,-53.0,70.0,1060.0
26.350704,-57.0,73.0,1060.0
26.357371999999998,-58.0,74.0,1059.0
26.364036,-55.0,69.0,1047.0
26.370704,-52.0,68.0,1037.0
26.377368,-52.0,63.0,1035.0
26.384031999999998,-48.0,73.0,1027.0
26.390691999999998,-52.0,57.0,1014.0
26.397368,-49.0,64.0,1002.0
26.404028,-53.0,69.0,993.0
26.410695999999998,-48.0,65.0,981.0
26.41736,-48.0,65.0,981.0
26.424028,-46.0,62.0,975.0
26.430692,-45.0,64.0,971.0
26.437364,-47.0,56.0,974.0
26.44402,-45.0,58.0,967.0
26.450696,-45.0,65.0,967.0
26.457352,-47.0,61.0,968.0
26.464028,-46.0,62.0,978.0
26.470684,-50.0,61.0,985.0
26.477359999999997,-47.0,63.0,986.0
26.484016,-54.0,62.0,999.0
26.490688,-51.0,60.0,1012.0
26.497348,-49.0,65.0,1017.0
26.50402,-52.0,67.0,1028.0
26.510688,-52.0,72.0,1028.0
26.517356,-53.0,74.0,1036.0
26.52402,-55.0,69.0,1060.0
26.530687999999998,-56.0,73.0,1059.0
26.537347999999998,-56.0,71.0,1063.0
26.54402,-57.0,72.0,1060.0
26.550684,-55.0,73.0,1074.0
26.557351999999998,-60.0,74.0,1071.0
26.564016,-58.0,72.0,1062.0
26.57068,-58.0,65.0,1058.0
26.577344,-53.0,68.0,1054.0
26.584016,-56.0,62.0,1053.0
26.59068,-53.0,63.0,1037.0
26.597344,-55.0,56.0,1023.0
26.604011999999997,-54.0,67.0,1020.0
26.610675999999998,-50.0,64.0,1014.0
26.61734,-49.0,67.0,1000.0
26.624012,-52.0,62.0,994.0
26.630675999999998,-47.0,61.0,988.0
26.637344,-45.0,69.0,978.0
26.644008,-47.0,61.0,976.0
26.650676,-48.0,59.0,966.0
26.657339999999998,-46.0,58.0,969.0
26.664008,-47.0,62.0,975.0
26.670672,-49.0,71.0,971.0
26.677336,-46.0,63.0,974.0
26.684003999999998,-45.0,61.0,980.0
26.690668,-49.0,65.0,984.0
26.697336,-50.0,61.0,990.0
26.704003999999998,-52.0,59.0,1010.0
26.710668,-50.0,60.0,1008.0
26.717332,-54.0,63.0,1017.0
26.723996,-52.0,65.0,1029.0
26.730663999999997,-57.0,71.0,1035.0
26.737332,-54.0,70.0,1041.0
26.743992,-54.0,62.0,1052.0
26.750664,-56.0,68.0,1065.0
26.757324,-56.0,65.0,1058.0
26.763996,-56.0,68.0,1060.0
26.770652,-55.0,68.0,1070.0
26.777328,-60.0,69.0,1061.0
26.783987999999997,-57.0,69.0,1058.0
26.79066,-54.0,71.0,1066.0
26.79732,-54.0,66.0,1053.0
26.803991999999997,-58.0,68.0,1046.0
26.810651999999997,-57.0,64.0,1033.0
26.817324,-49.0,70.0,1028.0
26.82398,-51.0,66.0,1019.0
26.830655999999998,-54.0,70.0,1004.0
26.837315999999998,-50.0,63.0,1000.0
26.843988,-49.0,62.0,993.0
26.850648,-46.0,63.0,989.0
26.857319999999998,-50.0,62.0,979.0
26.863988,-47.0,58.0,979.0
26.870652,-44.0,63.0,973.0
26.877316,-45.0,61.0,970.0
26.883983999999998,-50.0,58.0,973.0
26.890652,-48.0,58.0,973.0
26.897316,-49.0,62.0,977.0
26.903983999999998,-41.0,53.0,981.0
26.910648,-48.0,69.0,996.0
26.917316,-49.0,61.0,1003.0
26.92398,-55.0,67.0,1006.0
26.930643999999997,-52.0,63.0,1017.0
26.937312,-50.0,68.0,1025.0
26.943976,-53.0,65.0,1038.0
26.950644,-55.0,62.0,1034.0
26.957307999999998,-60.0,71.0,1043.0
26.963976,-59.0,71.0,1059.0
26.970644,-58.0,72.0,1070.0
26.977308,-56.0,67.0,1059.0
26.983971999999998,-55.0,74.0,1063.0
26.99064,-61.0,65.0,1058.0
26.997308,-55.0,66.0,1062.0
27.003971999999997,-59.0,72.0,1062.0
27.01064,-55.0,65.0,1050.0
27.017304,-55.0,73.0,1047.0
27.023968,-53.0,73.0,1038.0
27.030635999999998,-54.0,63.0,1029.0
27.037304,-55.0,64.0,1019.0
27.043964,-53.0,66.0,1011.0
27.050632,-50.0,70.0,1003.0
27.057299999999998,-48.0,69.0,1004.0
27.063968,-48.0,59.0,984.0
27.070628,-48.0,59.0,983.0
27.077299999999997,-40.0,65.0,978.0
27.083959999999998,-46.0,63.0,977.0
27.090632,-46.0,63.0,978.0
27.097292,-47.0,68.0,972.0
27.103963999999998,-46.0,67.0,973.0
27.110619999999997,-46.0,63.0,978.0
27.117296,-49.0,65.0,979.0
27.123952,-46.0,58.0,990.0
27.130623999999997,-48.0,65.0,992.0
27.137283999999998,-47.0,67.0,999.0
27.143956,-53.0,67.0,1006.0
27.15062,-49.0,68.0,1023.0
27.157287999999998,-53.0,60.0,1028.0
27.163947999999998,-55.0,72.0,1034.0
27.17062,-54.0,67.0,1042.0
27.17728,-55.0,67.0,1050.0
27.183951999999998,-57.0,67.0,1058.0
27.190616,-60.0,75.0,1059.0
27.197284,-57.0,73.0,1058.0
27.203951999999997,-54.0,69.0,1063.0
27.210615999999998,-62.0,70.0,1058.0
27.217284,-55.0,63.0,1055.0
27.223948,-56.0,68.0,1059.0
27.230615999999998,-55.0,69.0,1041.0
27.23728,-57.0,74.0,1042.0
27.243948,-54.0,63.0,1033.0
27.250615999999997,-55.0,64.0,1023.0
27.257279999999998,-56.0,61.0,1020.0
27.263948,-51.0,61.0,1010.0
27.270612,-46.0,65.0,1005.0
27.277279999999998,-50.0,62.0,990.0
27.283943999999998,-49.0,57.0,986.0
27.290608,-42.0,61.0,979.0
27.297276,-41.0,60.0,978.0
27.303939999999997,-48.0,64.0,973.0
27.310608,-47.0,68.0,979.0
27.317272,-42.0,62.0,969.0
27.32394,-46.0,63.0,977.0
27.330603999999997,-51.0,63.0,982.0
27.337272,-50.0,62.0,982.0
27.343936,-47.0,60.0,990.0
27.350604,-50.0,66.0,995.0
27.357267999999998,-49.0,72.0,998.0
27.363936,-49.0,67.0,1017.0
27.370604,-52.0,68.0,1015.0
27.377267999999997,-57.0,66.0,1031.0
27.383931999999998,-58.0,67.0,1037.0
27.3906,-56.0,69.0,1040.0
27.397268,-57.0,69.0,1059.0
27.403931999999998,-58.0,72.0,1058.0
27.4106,-57.0,72.0,1061.0
27.417264,-59.0,73.0,1070.0
27.423924,-56.0,67.0,1057.0
27.430591999999997,-53.0,72.0,1059.0
27.437255999999998,-57.0,71.0,1054.0
27.443928,-58.0,72.0,1056.0
27.450588,-52.0,67.0,1042.0
27.457259999999998,-55.0,68.0,1040.0
27.463919999999998,-51.0,61.0,1033.0
27.470592,-52.0,69.0,1020.0
27.477252,-50.0,70.0,1020.0
27.483924,-52.0,69.0,1009.0
27.490584,-52.0,68.0,999.0
27.497256,-47.0,64.0,993.0
27.503916,-48.0,57.0,979.0
27.510588,-49.0,65.0,982.0
27.517248,-47.0,66.0,976.0
27.52392,-50.0,60.0,977.0
27.53058,-46.0,65.0,973.0
27.537247999999998,-44.0,65.0,973.0
27.54392,-44.0,65.0,979.0
27.550584,-46.0,61.0,980.0
27.557252,-46.0,64.0,990.0
27.563916,-52.0,61.0,987.0
27.57058,-50.0,68.0,999.0
27.577247999999997,-52.0,62.0,1006.0
27.583911999999998,-54.0,62.0,1021.0
27.59058,-50.0,67.0,1033.0
27.597244,-54.0,68.0,1032.0
27.603911999999998,-53.0,65.0,1042.0
27.61058,-53.0,69.0,1042.0
27.617244,-56.0,63.0,1052.0
27.623912,-54.0,75.0,1058.0
27.630575999999998,-54.0,75.0,1069.0
27.637244,-59.0,70.0,1063.0
27.643908,-59.0,67.0,1069.0
27.650572,-56.0,68.0,1057.0
27.657239999999998,-53.0,71.0,1045.0
27.663904,-50.0,71.0,1051.0
27.670572,-50.0,66.0,1042.0
27.677236,-58.0,59.0,1039.0
27.683904,-53.0,68.0,1029.0
27.690572,-57.0,67.0,1016.0
27.697236,-53.0,66.0,1002.0
27.703899999999997,-57.0,61.0,997.0
27.710568,-49.0,55.0,991.0
27.717232,-43.0,62.0,978.0
27.7239,-45.0,68.0,976.0
27.730563999999998,-44.0,66.0,975.0
27.737232,-55.0,66.0,979.0
27.743896,-47.0,62.0,976.0
27.750564,-47.0,61.0,976.0
27.757232,-43.0,62.0,984.0
27.763892,-49.0,63.0,980.0
27.770564,-49.0,61.0,982.0
27.777224,-49.0,64.0,990.0
27.783896,-49.0,66.0,998.0
27.790556,-51.0,62.0,1003.0
27.797224,-52.0,74.0,1014.0
27.803888,-50.0,67.0,1019.0
27.810556,-55.0,67.0,1031.0
27.81722,-55.0,69.0,1036.0
27.823888,-54.0,65.0,1046.0
27.830548,-56.0,65.0,1046.0
27.837224,-59.0,76.0,1048.0
27.84388,-56.0,66.0,1063.0
27.850552,-59.0,67.0,1068.0
27.857212,-53.0,68.0,1058.0
27.863884,-55.0,73.0,1059.0
27.870544,-59.0,67.0,1056.0
27.877219999999998,-52.0,63.0,1051.0
27.883884,-55.0,67.0,1040.0
27.890552,-59.0,74.0,1036.0
27.897216,-54.0,72.0,1032.0
27.903883999999998,-47.0,72.0,1030.0
27.910548,-56.0,69.0,1024.0
27.917212,-52.0,64.0,1014.0
27.923876,-49.0,66.0,1004.0
27.930547999999998,-48.0,65.0,995.0
27.937212,-47.0,62.0,982.0
27.94388,-43.0,65.0,980.0
27.950543999999997,-45.0,60.0,983.0
27.957212,-47.0,59.0,975.0
27.963876,-48.0,63.0,979.0
27.97054,-44.0,59.0,979.0
27.977207999999997,-47.0,60.0,978.0
27.983876,-47.0,60.0,978.0
27.99054,-43.0,67.0,979.0
27.997208,-44.0,73.0,988.0
28.003871999999998,-49.0,73.0,999.0
28.010536,-50.0,71.0,1007.0
28.017204,-51.0,70.0,1004.0
28.023868,-54.0,70.0,1023.0
28.030535999999998,-49.0,67.0,1033.0
28.0372,-54.0,65.0,1042.0
28.043868,-56.0,68.0,1040.0
28.050535999999997,-57.0,72.0,1049.0
28.057199999999998,-56.0,72.0,1057.0
28.063868,-58.0,67.0,1055.0
28.070532,-59.0,71.0,1064.0
28.077195999999997,-55.0,68.0,1059.0
28.083864,-57.0,74.0,1062.0
28.090528,-62.0,69.0,1057.0
28.097196,-57.0,61.0,1046.0
28.103856,-55.0,74.0,1046.0
28.110528,-55.0,68.0,1036.0
28.117188,-51.0,71.0,1032.0
28.12386,-51.0,64.0,1023.0
28.13052,-52.0,65.0,1008.0
28.137192,-53.0,64.0,1010.0
28.143852,-46.0,57.0,1002.0
28.150523999999997,-52.0,60.0,993.0
28.157183999999997,-50.0,65.0,983.0
28.163856,-50.0,70.0,978.0
28.170516,-45.0,60.0,973.0
28.177187999999997,-44.0,65.0,981.0
28.183847999999998,-45.0,60.0,975.0
28.19052,-47.0,60.0,976.0
28.19718,-46.0,58.0,985.0
28.203851999999998,-48.0,65.0,980.0
28.210511999999998,-43.0,62.0,993.0
28.217184,-45.0,64.0,991.0
28.223851999999997,-51.0,68.0,999.0
28.230515999999998,-52.0,63.0,1011.0
28.23718,-52.0,65.0,1022.0
28.243848,-55.0,66.0,1030.0
28.250512,-52.0,68.0,1031.0
28.257175999999998,-54.0,73.0,1041.0
28.263848,-51.0,70.0,1052.0
28.270512,-54.0,72.0,1052.0
28.277179999999998,-59.0,72.0,1053.0
28.283844,-56.0,72.0,1054.0
28.290512,-57.0,68.0,1057.0
28.297176,-58.0,64.0,1058.0
28.303839999999997,-54.0,68.0,1056.0
28.310508,-53.0,71.0,1043.0
28.317172,-55.0,73.0,1044.0
28.32384,-54.0,65.0,1039.0
28.330503999999998,-49.0,66.0,1027.0
28.337172,-53.0,75.0,1025.0
28.343836,-54.0,62.0,1022.0
28.3505,-54.0,68.0,1009.0
28.357172,-50.0,63.0,1002.0
28.363836,-50.0,70.0,990.0
28.3705,-49.0,64.0,990.0
28.377167999999998,-48.0,68.0,981.0
28.383836,-47.0,62.0,982.0
28.3905,-47.0,65.0,978.0
28.397164,-45.0,62.0,981.0
28.403831999999998,-49.0,58.0,974.0
28.4105,-45.0,59.0,977.0
28.417164,-43.0,59.0,986.0
28.423831999999997,-42.0,67.0,985.0
28.430495999999998,-50.0,63.0,992.0
28.43716,-46.0,63.0,999.0
28.443824,-48.0,65.0,1010.0
28.450492,-48.0,68.0,1017.0
28.457152,-52.0,72.0,1029.0
28.463824,-53.0,62.0,1040.0
28.470484,-54.0,67.0,1037.0
28.477155999999997,-56.0,65.0,1040.0
28.483819999999998,-57.0,76.0,1048.0
28.490488,-52.0,76.0,1052.0
28.497148,-56.0,65.0,1056.0
28.503819999999997,-51.0,64.0,1052.0
28.510483999999998,-57.0,66.0,1053.0
28.517152,-53.0,67.0,1061.0
28.523812,-57.0,71.0,1052.0
28.530483999999998,-60.0,65.0,1044.0
28.537143999999998,-54.0,68.0,1038.0
28.543816,-56.0,63.0,1036.0
28.55048,-50.0,64.0,1029.0
28.557152,-49.0,70.0,1025.0
28.563816,-52.0,64.0,1010.0
28.570484,-48.0,66.0,1014.0
28.577147999999998,-52.0,69.0,1000.0
28.583811999999998,-45.0,66.0,992.0
28.59048,-49.0,66.0,985.0
28.597144,-45.0,63.0,984.0
28.603811999999998,-48.0,61.0,982.0
28.610476,-51.0,65.0,977.0
28.617144,-51.0,62.0,977.0
28.623808,-44.0,58.0,981.0
28.630475999999998,-44.0,58.0,982.0
28.637144,-44.0,57.0,981.0
28.643808,-47.0,69.0,996.0
28.650475999999998,-46.0,61.0,993.0
28.65714,-50.0,63.0,1008.0
28.663808,-54.0,65.0,1009.0
28.670472,-51.0,64.0,1019.0
28.677135999999997,-49.0,63.0,1027.0
28.683804,-53.0,68.0,1031.0
28.690472,-54.0,73.0,1041.0
28.697136,-55.0,73.0,1044.0
28.703799999999998,-53.0,69.0,1045.0
28.710463999999998,-57.0,76.0,1061.0
28.717136,-59.0,71.0,1051.0
28.7238,-58.0,72.0,1059.0
28.730463999999998,-56.0,59.0,1054.0
28.737132,-56.0,62.0,1055.0
28.743796,-57.0,66.0,1049.0
28.750463999999997,-59.0,68.0,1046.0
28.757132,-56.0,59.0,1042.0
28.763796,-52.0,67.0,1036.0
28.770464,-46.0,65.0,1024.0
28.777127999999998,-52.0,63.0,1025.0
28.783787999999998,-51.0,63.0,1010.0
28.790456,-48.0,70.0,1003.0
28.79712,-56.0,66.0,996.0
28.803787999999997,-45.0,65.0,991.0
28.810451999999998,-46.0,69.0,988.0
28.817124,-49.0,69.0,984.0
28.823784,-51.0,61.0,977.0
28.830455999999998,-51.0,61.0,983.0
28.837115999999998,-45.0,61.0,981.0
28.843788,-47.0,62.0,978.0
28.850448,-48.0,59.0,983.0
28.85712,-47.0,63.0,985.0
28.86378,-55.0,64.0,993.0
28.870452,-49.0,70.0,1003.0
28.877112,-48.0,63.0,1015.0
28.883784,-53.0,62.0,1010.0
28.890444,-53.0,63.0,1018.0
28.897116,-51.0,65.0,1033.0
28.903783999999998,-51.0,65.0,1033.0
28.910448,-54.0,67.0,1040.0
28.917116,-55.0,70.0,1045.0
28.923779999999997,-55.0,69.0,1055.0
28.930443999999998,-52.0,74.0,1054.0
28.937112,-58.0,67.0,1051.0
28.943776,-53.0,68.0,1056.0
28.950443999999997,-59.0,68.0,1057.0
28.957107999999998,-58.0,67.0,1047.0
28.963776,-51.0,69.0,1048.0
28.970444,-56.0,65.0,1047.0
28.977107999999998,-57.0,68.0,1041.0
28.983772,-53.0,72.0,1026.0
28.99044,-53.0,69.0,1029.0
28.997107999999997,-53.0,70.0,1014.0
29.003771999999998,-46.0,69.0,1010.0
29.010436,-50.0,65.0,1000.0
29.017104,-49.0,63.0,991.0
29.023771999999997,-49.0,64.0,983.0
29.030435999999998,-48.0,64.0,987.0
29.0371,-48.0,62.0,989.0
29.043768,-43.0,65.0,981.0
29.050431999999997,-42.0,62.0,975.0
29.0571,-48.0,64.0,981.0
29.063768,-46.0,62.0,982.0
29.070432,-55.0,62.0,992.0
29.077095999999997,-46.0,64.0,991.0
29.083764,-49.0,65.0,998.0
29.090428,-52.0,65.0,1002.0
29.097096,-51.0,68.0,1020.0
29.103759999999998,-50.0,69.0,1014.0
29.110428,-51.0,63.0,1022.0
29.117092,-56.0,63.0,1029.0
29.123752,-52.0,68.0,1035.0
29.130423999999998,-56.0,71.0,1040.0
29.137088,-53.0,71.0,1056.0
29.143756,-57.0,75.0,1051.0
29.150416,-55.0,65.0,1059.0
29.157087999999998,-58.0,65.0,1058.0
29.163752,-59.0,63.0,1058.0
29.170424,-51.0,71.0,1050.0
29.17708,-55.0,69.0,1049.0
29.183752,-55.0,73.0,1045.0
29.190412,-53.0,65.0,1040.0
29.197084,-53.0,65.0,1032.0
29.203747999999997,-52.0,59.0,1030.0
29.21042,-54.0,72.0,1018.0
29.217076,-51.0,61.0,1016.0
29.223748,-52.0,69.0,1003.0
29.230411999999998,-50.0,62.0,996.0
29.23708,-43.0,68.0,993.0
29.243748,-48.0,63.0,984.0
29.250415999999998,-48.0,65.0,984.0
29.25708,-43.0,67.0,980.0
29.263748,-45.0,62.0,978.0
29.270412,-50.0,63.0,984.0
29.277079999999998,-50.0,61.0,986.0
29.283744,-51.0,68.0,980.0
29.290412,-51.0,67.0,993.0
29.297076,-49.0,65.0,993.0
29.303744,-45.0,70.0,998.0
29.310404,-53.0,63.0,1006.0
29.317076,-49.0,66.0,1009.0
29.323739999999997,-50.0,65.0,1024.0
29.330408,-52.0,63.0,1029.0
29.337072,-53.0,72.0,1039.0
29.34374,-53.0,69.0,1042.0
29.350403999999997,-55.0,73.0,1048.0
29.357072,-55.0,64.0,1048.0
29.363736,-53.0,73.0,1047.0
29.370404,-56.0,71.0,1055.0
29.377067999999998,-55.0,65.0,1057.0
29.383736,-60.0,71.0,1050.0
29.3904,-55.0,74.0,1055.0
29.397064,-55.0,71.0,1054.0
29.403731999999998,-58.0,68.0,1049.0
29.410396,-56.0,65.0,1036.0
29.417064,-53.0,72.0,1027.0
29.423728,-53.0,68.0,1025.0
29.430396,-47.0,67.0,1012.0
29.43706,-51.0,69.0,1015.0
29.443724,-54.0,68.0,1002.0
29.450391999999997,-55.0,67.0,992.0
29.457055999999998,-49.0,62.0,997.0
29.46372,-45.0,60.0,987.0
29.470392,-43.0,63.0,983.0
29.477052,-47.0,60.0,980.0
29.483724,-44.0,65.0,985.0
29.490384,-45.0,69.0,982.0
29.497056,-47.0,65.0,983.0
29.503715999999997,-46.0,60.0,986.0
29.510388,-46.0,65.0,996.0
29.517048,-47.0,63.0,1001.0
29.523719999999997,-50.0,62.0,1006.0
29.530376,-46.0,57.0,1015.0
29.537052,-54.0,65.0,1012.0
29.543712,-56.0,66.0,1029.0
29.550383999999998,-52.0,65.0,1026.0
29.557043999999998,-53.0,62.0,1033.0
29.563716,-56.0,69.0,1039.0
29.570376,-54.0,63.0,1049.0
29.577047999999998,-56.0,63.0,1047.0
29.583707999999998,-53.0,69.0,1049.0
29.59038,-54.0,69.0,1054.0
29.597047999999997,-56.0,71.0,1052.0
29.603711999999998,-61.0,70.0,1059.0
29.610376,-52.0,66.0,1053.0
29.617044,-54.0,68.0,1043.0
29.623708,-55.0,73.0,1043.0
29.630376,-54.0,62.0,1035.0
29.637044,-54.0,63.0,1024.0
29.643708,-51.0,66.0,1016.0
29.650375999999998,-53.0,65.0,1012.0
29.65704,-51.0,66.0,1004.0
29.663704,-54.0,64.0,1008.0
29.670372,-50.0,65.0,992.0
29.677035999999998,-46.0,68.0,993.0
29.683704,-45.0,61.0,983.0
29.690368,-43.0,63.0,989.0
29.697035999999997,-46.0,64.0,980.0
29.703699999999998,-50.0,56.0,978.0
29.710368,-46.0,61.0,986.0
29.717036,-45.0,61.0,981.0
29.723699999999997,-47.0,63.0,996.0
29.730368,-50.0,59.0,994.0
29.737032,-50.0,63.0,999.0
29.743696,-54.0,64.0,1007.0
29.750363999999998,-50.0,66.0,1006.0
29.757028,-54.0,63.0,1022.0
29.763696,-53.0,61.0,1020.0
29.770363999999997,-55.0,61.0,1032.0
29.777027999999998,-57.0,70.0,1038.0
29.783692,-55.0,64.0,1036.0
29.79036,-54.0,67.0,1043.0
29.797027999999997,-56.0,67.0,1046.0
29.803687999999998,-56.0,68.0,1054.0
29.81036,-54.0,74.0,1056.0
29.81702,-57.0,69.0,1051.0
29.823691999999998,-52.0,64.0,1057.0
29.830347999999997,-53.0,74.0,1050.0
29.837024,-53.0,64.0,1046.0
29.84368,-56.0,69.0,1037.0
29.850351999999997,-53.0,63.0,1029.0
29.857011999999997,-52.0,68.0,1018.0
29.863688,-52.0,63.0,1022.0
29.870344,-54.0,66.0,1009.0
29.877019999999998,-50.0,62.0,1003.0
29.883675999999998,-46.0,65.0,995.0
29.890348,-51.0,59.0,995.0
29.897012,-43.0,58.0,989.0
29.903679999999998,-49.0,63.0,991.0
29.910344,-46.0,58.0,982.0
29.917012,-49.0,61.0,988.0
29.923672,-48.0,63.0,981.0
29.930348,-46.0,66.0,984.0
29.937008,-45.0,65.0,989.0
29.94368,-45.0,65.0,991.0
29.950339999999997,-51.0,61.0,999.0
29.957012,-50.0,62.0,995.0
29.963676,-49.0,64.0,1010.0
29.970343999999997,-53.0,65.0,1008.0
29.977007999999998,-55.0,65.0,1018.0
29.983672,-55.0,61.0,1030.0
29.99034,-54.0,65.0,1034.0
29.997004,-53.0,73.0,1036.0
30.003671999999998,-54.0,71.0,1047.0
30.010336,-53.0,72.0,1046.0
30.017004,-56.0,67.0,1048.0
30.023667999999997,-58.0,68.0,1058.0
30.030336,-57.0,68.0,1047.0
30.037,-58.0,65.0,1050.0
30.043668,-54.0,72.0,1056.0
30.050331999999997,-57.0,63.0,1041.0
30.057,-49.0,65.0,1039.0
30.063664,-53.0,70.0,1042.0
30.070332,-55.0,67.0,1030.0
30.076999999999998,-52.0,68.0,1023.0
30.083664,-50.0,63.0,1015.0
30.090328,-50.0,65.0,1011.0
30.096995999999997,-50.0,63.0,1008.0
30.103664,-48.0,63.0,999.0
30.110328,-50.0,59.0,997.0
30.116996,-47.0,65.0,988.0
30.123659999999997,-46.0,60.0,987.0
30.130323999999998,-48.0,63.0,983.0
30.136992,-46.0,64.0,985.0
30.143652,-45.0,65.0,978.0
30.150323999999998,-49.0,62.0,980.0
30.156983999999998,-47.0,65.0,989.0
30.163656,-47.0,60.0,996.0
30.170316,-47.0,68.0,1005.0
30.176987999999998,-47.0,63.0,1005.0
30.183647999999998,-50.0,62.0,1007.0
30.19032,-48.0,67.0,1015.0
30.19698,-50.0,63.0,1028.0
30.203651999999998,-57.0,62.0,1033.0
30.210312,-58.0,64.0,1042.0
30.216984,-55.0,71.0,1039.0
30.223644,-56.0,72.0,1046.0
30.230316,-51.0,63.0,1048.0
30.236976,-55.0,68.0,1046.0
30.243648,-53.0,70.0,1049.0
30.250308,-53.0,70.0,1058.0
30.25698,-52.0,65.0,1053.0
30.26364,-57.0,70.0,1044.0
30.270312,-55.0,65.0,1042.0
30.27698,-56.0,69.0,1038.0
30.283644,-51.0,69.0,1033.0
30.290308,-54.0,74.0,1030.0
30.296975999999997,-54.0,65.0,1020.0
30.303644,-53.0,65.0,1011.0
30.310308,-42.0,64.0,1006.0
30.316976,-50.0,60.0,999.0
30.323639999999997,-47.0,62.0,987.0
30.330308,-47.0,65.0,989.0
30.336972,-46.0,71.0,986.0
30.343639999999997,-51.0,68.0,982.0
30.350303999999998,-46.0,62.0,981.0
30.356968,-48.0,63.0,980.0
30.363636,-49.0,67.0,982.0
30.3703,-47.0,57.0,984.0
30.376967999999998,-46.0,63.0,999.0
30.383632,-51.0,70.0,996.0
30.3903,-53.0,66.0,998.0
30.396967999999998,-49.0,66.0,1005.0
30.403631999999998,-53.0,70.0,1013.0
30.4103,-52.0,64.0,1016.0
30.416964,-54.0,68.0,1023.0
30.423631999999998,-59.0,74.0,1028.0
30.430296,-53.0,68.0,1037.0
