"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
2.238949396E1,-2.359130859E0,3.854675293E-1,-5.086059570E-1,2.443923822E0
2.239190485E1,-2.353637695E0,3.866882324E-1,-5.110473633E-1,2.439325234E0
2.239428522E1,-2.339584351E0,4.160156250E-1,-5.232696533E-1,2.433214965E0
2.239666559E1,-2.316986084E0,4.581604004E-1,-5.580902100E-1,2.426891046E0
2.239907648E1,-2.290100098E0,5.076293945E-1,-6.216278076E-1,2.426657617E0
2.240145685E1,-2.259552002E0,5.607910156E-1,-6.979827881E-1,2.430481801E0
2.240383722E1,-2.234512329E0,6.096496582E-1,-7.639465332E-1,2.438920327E0
2.240624811E1,-2.214355469E0,6.573028564E-1,-7.889862061E-1,2.440884352E0
2.240862848E1,-2.208862305E0,7.000579834E-1,-7.334136963E-1,2.430442246E0
2.241100886E1,-2.220458984E0,7.422180176E-1,-5.611419678E-1,2.407531099E0
2.241341974E1,-2.238189697E0,7.819213867E-1,-3.204498291E-1,2.392400942E0
2.241580012E1,-2.236953735E0,8.014678955E-1,-1.500244141E-1,2.380928417E0
2.241818049E1,-2.222305298E0,7.916870117E-1,-1.048126221E-1,2.361439147E0
2.242059137E1,-2.196640015E0,7.544250488E-1,-1.408691406E-1,2.326849506E0
2.242297174E1,-2.175872803E0,7.043457031E-1,-2.013397217E-1,2.295879571E0
2.242535212E1,-2.159988403E0,6.505737305E-1,-2.569274902E-1,2.270420185E0
2.242773249E1,-2.149612427E0,5.950012207E-1,-3.027496338E-1,2.250892574E0
2.243014338E1,-2.141662598E0,5.418395996E-1,-3.357391357E-1,2.234508805E0
2.243252375E1,-2.138610840E0,4.886932373E-1,-3.583374023E-1,2.222809731E0
2.243490412E1,-2.138610840E0,4.331207275E-1,-3.717651367E-1,2.213472206E0
2.243731501E1,-2.138610840E0,3.756866455E-1,-3.717651367E-1,2.202953948E0
2.243969538E1,-2.144104004E0,3.121490479E-1,-3.522186279E-1,2.195148507E0
2.244207575E1,-2.154495239E0,2.382507324E-1,-2.941894531E-1,2.187500990E0
2.244448664E1,-2.175262451E0,1.521148682E-1,-1.946258545E-1,2.189242994E0
2.244686701E1,-2.196029663E0,4.887390137E-2,-1.042175293E-1,2.199044391E0
2.244924738E1,-2.202743530E0,-4.824829102E-2,-8.465576172E-2,2.204897629E0
2.245165827E1,-2.186264038E0,-1.239929199E-1,-1.353607178E-1,2.193956976E0
2.245403864E1,-2.156326294E0,-1.643218994E-1,-2.190551758E-1,2.173644392E0
2.245641901E1,-2.121505737E0,-1.667633057E-1,-3.057861328E-1,2.149907382E0
2.245882990E1,-2.081192017E0,-1.368255615E-1,-3.760528564E-1,2.119315266E0
2.246124079E1,-2.037811279E0,-8.489990234E-2,-4.285736084E-1,2.084120472E0
2.246362116E1,-1.993835449E0,-1.892089844E-2,-4.719543457E-1,2.049018961E0
2.246603205E1,-1.947402954E0,5.802917480E-2,-5.183868408E-1,2.016053215E0
2.246841242E1,-1.902206421E0,1.331634521E-1,-5.739746094E-1,1.991373552E0
2.247079279E1,-1.853332520E0,2.064819336E-1,-6.368865967E-1,1.970558488E0
2.247320368E1,-1.804458618E0,2.773437500E-1,-6.985778809E-1,1.954738222E0
2.247558405E1,-1.758651733E0,3.488159180E-1,-7.395172119E-1,1.939436560E0
2.247796442E1,-1.716506958E0,4.233398438E-1,-7.437896729E-1,1.918029155E0
2.248037531E1,-1.677398682E0,5.180206299E-1,-6.839294434E-1,1.884083648E0
2.248275568E1,-1.639526367E0,6.432495117E-1,-5.446472168E-1,1.843490503E0
2.248513605E1,-1.600433350E0,7.880249023E-1,-3.687133789E-1,1.821625568E0
2.248754694E1,-1.559509277E0,9.114227295E-1,-2.373809814E-1,1.821842559E0
2.248992731E1,-1.522857666E0,9.963378906E-1,-1.787414551E-1,1.828587753E0
2.249230768E1,-1.491088867E0,1.040313721E0,-1.744537354E-1,1.826480975E0
2.249471857E1,-1.460540771E0,1.058029175E0,-1.982879639E-1,1.814365784E0
2.249709894E1,-1.437332153E0,1.058639526E0,-2.202758789E-1,1.798655839E0
2.249947931E1,-1.417785645E0,1.044586182E0,-2.269897461E-1,1.775612787E0
2.250189020E1,-1.403121948E0,1.018936157E0,-2.068328857E-1,1.746356761E0
2.250427057E1,-1.398239136E0,9.828948975E-1,-1.585693359E-1,1.716478749E0
2.250665094E1,-1.398849487E0,9.303588867E-1,-8.770751953E-2,1.682272319E0
2.250906183E1,-1.403121948E0,8.643798828E-1,3.906250000E-3,1.648004564E0
2.251144220E1,-1.412292480E0,7.807006836E-1,1.193695068E-1,1.618120109E0
2.251382258E1,-1.430603027E0,6.823425293E-1,2.543640137E-1,1.605277982E0
2.251620295E1,-1.450775146E0,5.778961182E-1,3.979187012E-1,1.611537074E0
2.251861384E1,-1.461151123E0,4.874725342E-1,5.243682861E-1,1.627130657E0
2.252099421E1,-1.456268311E0,4.239349365E-1,6.337127686E-1,1.643785295E0
2.252337458E1,-1.436721802E0,3.982849121E-1,7.259521484E-1,1.658254181E0
2.252578547E1,-1.404342651E0,4.019470215E-1,7.919311523E-1,1.661594006E0
2.252816584E1,-1.360977173E0,4.227142334E-1,8.279724121E-1,1.648176114E0
2.253054621E1,-1.311492920E0,4.483795166E-1,8.255310059E-1,1.613244963E0
2.253295710E1,-1.254684448E0,4.770965576E-1,7.833709717E-1,1.554195698E0
2.253533747E1,-1.190536499E0,5.094757080E-1,7.033538818E-1,1.473651701E0
2.253771784E1,-1.119674683E0,5.455017090E-1,5.891265869E-1,1.377793034E0
2.254012873E1,-1.043319702E0,5.797119141E-1,4.528961182E-1,1.276595785E0
2.254250910E1,-9.663543701E-1,6.151428223E-1,3.020172119E-1,1.184675423E0
2.254488947E1,-8.905944824E-1,6.450805664E-1,1.456298828E-1,1.109277031E0
2.254730036E1,-8.166809082E-1,6.701202393E-1,-1.869201660E-2,1.056588014E0
2.254968073E1,-7.439880371E-1,6.884613037E-1,-1.824035645E-1,1.029936030E0
2.255206110E1,-6.737365723E-1,6.994476318E-1,-3.448944092E-1,1.030582414E0
2.255447199E1,-6.083679199E-1,7.073822021E-1,-5.037231445E-1,1.060300954E0
2.255685236E1,-5.448455811E-1,7.086029053E-1,-6.570434570E-1,1.109360577E0
2.255923273E1,-4.819335938E-1,7.031097412E-1,-8.036499023E-1,1.171527406E0
2.256164362E1,-4.239044189E-1,6.927337646E-1,-9.411010742E-1,1.243079345E0
2.256402399E1,-3.683013916E-1,6.805114746E-1,-1.069381714E0,1.319969330E0
2.256640436E1,-3.157806396E-1,6.615753174E-1,-1.187286377E0,1.395366709E0
2.256881525E1,-2.626190186E-1,6.371459961E-1,-1.295410156E0,1.467314296E0
2.257119562E1,-2.155914307E-1,6.090393066E-1,-1.393753052E0,1.536214865E0
2.257357599E1,-1.673278809E-1,5.693359375E-1,-1.476837158E0,1.591599831E0
2.257598688E1,-1.270141602E-1,5.143585205E-1,-1.536087036E0,1.624887894E0
2.257836725E1,-9.707641602E-2,4.441070557E-1,-1.554412842E0,1.619522828E0
2.258074762E1,-8.303833008E-2,3.610229492E-1,-1.499435425E0,1.544519190E0
2.258315851E1,-9.341430664E-2,2.742767334E-1,-1.318618774E0,1.350077565E0
2.258553888E1,-1.373901367E-1,1.954803467E-1,-9.282836914E-1,9.585401543E-1
2.258791926E1,-2.223052979E-1,1.233978271E-1,-2.691345215E-1,3.702432442E-1
2.259033014E1,-3.212738037E-1,4.582214355E-2,4.889373779E-1,5.868358249E-1
2.259271052E1,-3.634185791E-1,-4.824829102E-2,9.794616699E-1,1.045823180E0
2.259509089E1,-3.353271484E-1,-1.667633057E-1,1.116302490E0,1.177448745E0
2.259747126E1,-2.662811279E-1,-2.889251709E-1,1.036270142E0,1.108259536E0
2.259988215E1,-1.905517578E-1,-3.885040283E-1,8.908996582E-1,9.904279648E-1
2.260226252E1,-1.202850342E-1,-4.538726807E-1,7.558898926E-1,8.898530381E-1
2.260464289E1,-6.654357910E-2,-4.905242920E-1,6.538696289E-1,8.201143948E-1
2.260705378E1,-1.828002930E-2,-5.088500977E-1,5.836181641E-1,7.745145207E-1
2.260943415E1,2.264404297E-2,-5.161743164E-1,5.304718018E-1,7.405059149E-1
2.261181452E1,6.112670898E-2,-5.167846680E-1,4.810028076E-1,7.086371205E-1
2.261422541E1,1.026611328E-1,-5.094604492E-1,4.241790771E-1,6.708331737E-1
2.261660578E1,1.521453857E-1,-5.027313232E-1,3.520965576E-1,6.323440422E-1
2.261898615E1,2.065124512E-1,-4.954071045E-1,2.610778809E-1,5.968561397E-1
2.262139704E1,2.651519775E-1,-4.911193848E-1,1.602935791E-1,5.806873968E-1
2.262377741E1,3.280792236E-1,-4.868469238E-1,5.400085449E-2,5.895523696E-1
2.262615778E1,3.897705078E-1,-4.795227051E-1,-4.922485352E-2,6.199081865E-1
2.262856867E1,4.496459961E-1,-4.593658447E-1,-1.372070312E-1,6.572855320E-1
2.263094904E1,5.082855225E-1,-4.337005615E-1,-2.117156982E-1,7.009093282E-1
2.263332941E1,5.675354004E-1,-3.970489502E-1,-2.764739990E-1,7.457762209E-1
2.263574030E1,6.243438721E-1,-3.567352295E-1,-3.357391357E-1,7.935906135E-1
2.263812067E1,6.842193604E-1,-3.139801025E-1,-3.955993652E-1,8.504342983E-1
2.264050104E1,7.471313477E-1,-2.657165527E-1,-4.536285400E-1,9.135586404E-1
2.264291193E1,8.069915771E-1,-2.131805420E-1,-5.061645508E-1,9.761577237E-1
2.264529230E1,8.680877686E-1,-1.582031250E-1,-5.299835205E-1,1.029313915E0
2.264767267E1,9.200134277E-1,-1.007843018E-1,-5.061645508E-1,1.054886124E0
2.265008356E1,9.615478516E-1,-5.068969727E-2,-4.407958984E-1,1.058982880E0
2.265246393E1,9.957580566E-1,-2.136230469E-2,-3.632202148E-1,1.060150640E0
2.265484430E1,1.022644043E0,-1.770019531E-2,-2.966308594E-1,1.064943192E0
2.265725519E1,1.049514771E0,-3.297424316E-2,-2.331085205E-1,1.075596642E0
2.265963556E1,1.069671631E0,-6.230163574E-2,-1.555328369E-1,1.082713884E0
2.266201594E1,1.083114624E0,-1.026153564E-1,-4.067993164E-2,1.088724968E0
2.266442682E1,1.084945679E0,-1.527099609E-1,1.224060059E-1,1.102456660E0
2.266680720E1,1.073959351E0,-2.137908936E-1,3.246154785E-1,1.142134161E0
2.266918757E1,1.054412842E0,-2.864837646E-1,5.298614502E-1,1.214336257E0
2.267159845E1,1.035461426E0,-3.622283936E-1,7.015228271E-1,1.302122901E0
2.267397883E1,1.023864746E0,-4.318695068E-1,8.230743408E-1,1.382845494E0
2.267635920E1,1.024459839E0,-4.807434082E-1,8.927154541E-1,1.441378877E0
2.267873957E1,1.040969849E0,-5.082244873E-1,9.122619629E-1,1.474493894E0
2.268115046E1,1.072113037E0,-5.186157227E-1,8.762359619E-1,1.478572992E0
2.268353083E1,1.118545532E0,-5.137329102E-1,7.852172852E-1,1.460010889E0
2.268591120E1,1.178405762E0,-5.002899170E-1,6.398162842E-1,1.431186577E0
2.268832209E1,1.249267578E0,-4.740142822E-1,4.541168213E-1,1.411233896E0
2.269070246E1,1.323181152E0,-4.367675781E-1,2.500762939E-1,1.415666780E0
2.269308283E1,1.395874023E0,-3.891143799E-1,5.644226074E-2,1.450193097E0
2.269549372E1,1.463073730E0,-3.353576660E-1,-1.066589355E-1,1.504800862E0
2.269787409E1,1.521102905E0,-2.712097168E-1,-2.282104492E-1,1.561854272E0
2.270025446E1,1.574859619E0,-2.021789551E-1,-3.021240234E-1,1.616272896E0
2.270266535E1,1.625564575E0,-1.215515137E-1,-3.259582520E-1,1.662372925E0
2.270504572E1,1.673217773E0,-3.114318848E-2,-2.972412109E-1,1.699699960E0
2.270742609E1,1.720245361E0,6.903076172E-2,-2.135620117E-1,1.734825087E0
2.270983698E1,1.765457153E0,1.795959473E-1,-7.733154297E-2,1.776252750E0
2.271221735E1,1.807601929E0,2.822265625E-1,9.004211426E-2,1.831716176E0
2.271459772E1,1.846710205E0,3.683624268E-1,2.500762939E-1,1.899623018E0
2.271700861E1,1.881515503E0,4.282226562E-1,3.698120117E-1,1.964748369E0
2.271938898E1,1.913894653E0,4.606018066E-1,4.351806641E-1,2.016067702E0
2.272176935E1,1.942611694E0,4.685516357E-1,4.492340088E-1,2.048192380E0
2.272418024E1,1.968872070E0,4.581604004E-1,4.290618896E-1,2.066509687E0
2.272656061E1,1.990859985E0,4.324951172E-1,3.856964111E-1,2.073484321E0
2.272894098E1,2.010406494E0,3.964538574E-1,3.343811035E-1,2.076227506E0
2.273135187E1,2.022628784E0,3.463592529E-1,2.879638672E-1,2.072176421E0
2.273373224E1,2.027511597E0,2.834472656E-1,2.604675293E-1,2.063731804E0
2.273611262E1,2.020797729E0,2.058715820E-1,2.635192871E-1,2.048279519E0
2.273852350E1,2.004302979E0,1.111755371E-1,2.928466797E-1,2.028632448E0
2.274090387E1,1.981704712E0,-5.950927734E-4,3.294982910E-1,2.008910910E0
2.274328424E1,1.965820312E0,-1.246032715E-1,3.508758545E-1,2.000772186E0
2.274569513E1,1.957870483E0,-2.516632080E-1,3.447723389E-1,2.003861064E0
2.274810602E1,1.959716797E0,-3.683471680E-1,3.197174072E-1,2.019502112E0
2.275048639E1,1.968872070E0,-4.691314697E-1,2.885742188E-1,2.044459989E0
2.275289728E1,1.980484009E0,-5.467071533E-1,2.647399902E-1,2.071543599E0
2.275527765E1,1.995758057E0,-5.986480713E-1,2.512969971E-1,2.098709107E0
2.275765802E1,2.011627197E0,-6.297912598E-1,2.439727783E-1,2.121981086E0
2.276006891E1,2.031188965E0,-6.432342529E-1,2.409210205E-1,2.144183260E0
2.276244929E1,2.055007935E0,-6.395721436E-1,2.360382080E-1,2.165138373E0
2.276482966E1,2.076995850E0,-6.206359863E-1,2.280883789E-1,2.179707571E0
2.276721003E1,2.106933594E0,-5.882568359E-1,2.219848633E-1,2.198747951E0
2.276962092E1,2.138702393E0,-5.442657471E-1,2.293090820E-1,2.218750951E0
2.277200129E1,2.172286987E0,-4.837951660E-1,2.708587646E-1,2.241930639E0
2.277438166E1,2.204055786E0,-4.001159668E-1,3.704223633E-1,2.270499377E0
2.277679255E1,2.237045288E0,-2.987060547E-1,5.176391602E-1,2.315501507E0
2.277917292E1,2.274917603E0,-1.979064941E-1,6.447143555E-1,2.372777629E0
2.278155329E1,2.313400269E0,-1.166687012E-1,6.972503662E-1,2.419006090E0
2.278396418E1,2.351272583E0,-6.474304199E-2,6.807556152E-1,2.448694066E0
2.278634455E1,2.385482788E0,-3.419494629E-2,6.221160889E-1,2.465507221E0
2.278872492E1,2.412979126E0,-2.258300781E-2,5.487976074E-1,2.474703430E0
2.279113581E1,2.431304932E0,-3.053283691E-2,4.797821045E-1,2.478379873E0
2.279351618E1,2.443511963E0,-5.130004883E-2,4.229583740E-1,2.480378236E0
2.279589655E1,2.449630737E0,-8.367919922E-2,3.832550049E-1,2.480842066E0
2.279830744E1,2.447799683E0,-1.313323975E-1,3.557739258E-1,2.477003547E0
2.280068781E1,2.442291260E0,-1.930236816E-1,3.313293457E-1,2.472210322E0
2.280306818E1,2.438034058E0,-2.724456787E-1,3.020172119E-1,2.471730388E0
2.280547907E1,2.427032471E0,-3.640594482E-1,2.714691162E-1,2.469153980E0
2.280785944E1,2.409927368E0,-4.685363770E-1,2.445831299E-1,2.467204321E0
2.281023981E1,2.390380859E0,-5.791015625E-1,2.262573242E-1,2.469913288E0
2.281265070E1,2.361663818E0,-6.896667480E-1,2.195434570E-1,2.470080068E0
2.281503107E1,2.331726074E0,-7.928924561E-1,2.207641602E-1,2.472723548E0
2.281741144E1,2.306076050E0,-8.808593750E-1,2.183227539E-1,2.478218072E0
2.281982233E1,2.287750244E0,-9.505004883E-1,1.999969482E-1,2.485407640E0
2.282220270E1,2.275527954E0,-1.001205444E0,1.615142822E-1,2.491290163E0
2.282458307E1,2.271865845E0,-1.030532837E0,1.083679199E-1,2.497021416E0
2.282699396E1,2.272476196E0,-1.041519165E0,4.483032227E-2,2.500183992E0
2.282937433E1,2.275527954E0,-1.037246704E0,-1.501464844E-2,2.500826590E0
2.283175470E1,2.278594971E0,-1.018310547E0,-5.166625977E-2,2.496321456E0
2.283416559E1,2.279190063E0,-9.834899902E-1,-5.044555664E-2,2.482842053E0
2.283654596E1,2.276153564E0,-9.358367920E-1,-3.662109375E-4,2.461029395E0
2.283892634E1,2.267593384E0,-8.710937500E-1,1.095886230E-1,2.431623684E0
2.284133722E1,2.254150391E0,-7.819061279E-1,2.983551025E-1,2.404493074E0
2.284371760E1,2.238876343E0,-6.633911133E-1,5.799560547E-1,2.406034928E0
2.284609797E1,2.222991943E0,-5.167846680E-1,9.128875732E-1,2.458073086E0
2.284847834E1,2.212615967E0,-3.701782227E-1,1.213439941E0,2.550517168E0
2.285088923E1,2.208953857E0,-2.467803955E-1,1.408905029E0,2.631613780E0
2.285326960E1,2.205886841E0,-1.508789062E-1,1.528640747E0,2.688018551E0
2.285564997E1,2.199783325E0,-7.940673828E-2,1.594009399E0,2.717759753E0
2.285806086E1,2.187561035E0,-2.502441406E-2,1.617218018E0,2.720559431E0
2.286044123E1,2.173507690E0,1.283264160E-2,1.616592407E0,2.708813646E0
2.286282160E1,2.151519775E0,3.176879883E-2,1.600723267E0,2.681857859E0
2.286523249E1,2.128311157E0,3.237915039E-2,1.564071655E0,2.641415706E0
2.286761286E1,2.103866577E0,1.222229004E-2,1.495651245E0,2.581351701E0
2.286999323E1,2.083099365E0,-2.076721191E-2,1.392410278E0,2.505701623E0
2.287240412E1,2.068450928E0,-6.108093262E-2,1.261688232E0,2.423649586E0
2.287478449E1,2.062332153E0,-1.020050049E-1,1.105300903E0,2.342073658E0
2.287716486E1,2.065399170E0,-1.398773193E-1,9.373168945E-1,2.272444137E0
2.287957575E1,2.074554443E0,-1.722564697E-1,7.656707764E-1,2.218039713E0
2.288195612E1,2.086166382E0,-1.997375488E-1,5.988922119E-1,2.179600225E0
2.288433649E1,2.101425171E0,-2.162322998E-1,4.400634766E-1,2.157869324E0
2.288674738E1,2.115493774E0,-2.247924805E-1,2.904052734E-1,2.147133156E0
2.288912775E1,2.131973267E0,-2.266235352E-1,1.474609375E-1,2.149049316E0
2.289150812E1,2.150299072E0,-2.241821289E-1,9.399414062E-3,2.161974116E0
2.289391901E1,2.169235229E0,-2.174530029E-1,-1.329193115E-1,2.184155405E0
2.289629938E1,2.190612793E0,-2.064666748E-1,-2.856445312E-1,2.218784734E0
2.289867975E1,2.216888428E0,-1.911926270E-1,-4.463043213E-1,2.269435275E0
2.290109064E1,2.244384766E0,-1.710357666E-1,-6.167297363E-1,2.333853418E0
2.290347101E1,2.272476196E0,-1.453704834E-1,-7.981567383E-1,2.412951475E0
2.290585138E1,2.304855347E0,-1.178894043E-1,-9.832458496E-1,2.508590935E0
2.290826227E1,2.339675903E0,-8.795166016E-2,-1.172012329E0,2.618287938E0
2.291064264E1,2.370834351E0,-5.313110352E-2,-1.352828979E0,2.730169350E0
2.291302302E1,2.400146484E0,-1.770019531E-2,-1.517761230E0,2.839826684E0
2.291543390E1,2.420928955E0,1.893615723E-2,-1.650314331E0,2.929981736E0
2.291781428E1,2.429473877E0,5.680847168E-2,-1.721801758E0,2.978283367E0
2.292019465E1,2.404418945E0,8.857727051E-2,-1.675979614E0,2.932231925E0
2.292260554E1,2.337844849E0,1.191253662E-1,-1.374206543E0,2.714434197E0
2.292498591E1,2.141754150E0,9.347534180E-2,-6.032867432E-1,2.227061601E0
2.292736628E1,1.854034424E0,1.954650879E-2,4.583892822E-1,1.909959802E0
2.292977716E1,1.646331787E0,-2.626037598E-2,1.193878174E0,2.033824735E0
2.293215754E1,1.543090820E0,-4.275512695E-2,1.457778931E0,2.123223185E0
2.293453791E1,1.501556396E0,-4.397583008E-2,1.429672241E0,2.073781137E0
2.293691828E1,1.479568481E0,-3.419494629E-2,1.293457031E0,1.965533840E0
2.293932917E1,1.458190918E0,-2.809143066E-2,1.159667969E0,1.863314166E0
2.294170954E1,1.427032471E0,-3.053283691E-2,1.066207886E0,1.781615329E0
2.294408991E1,1.389770508E0,-4.885864258E-2,1.007568359E0,1.717277855E0
2.294650080E1,1.348220825E0,-8.062744141E-2,9.739685059E-1,1.665177116E0
2.294888117E1,1.311569214E0,-1.209411621E-1,9.464721680E-1,1.621927906E0
2.295126154E1,1.278594971E0,-1.649169922E-1,9.116668701E-1,1.578967763E0
2.295367243E1,1.253540039E0,-2.027893066E-1,8.548431396E-1,1.530765471E0
2.295605280E1,1.236434937E0,-2.400512695E-1,7.632141113E-1,1.472715772E0
2.295843317E1,1.232162476E0,-2.816009521E-1,6.343231201E-1,1.414174418E0
2.296084406E1,1.234603882E0,-3.292388916E-1,4.797821045E-1,1.364857451E0
2.296322443E1,1.240722656E0,-3.762817383E-1,3.179016113E-1,1.334931493E0
2.296560480E1,1.241943359E0,-4.251556396E-1,1.712799072E-1,1.323826814E0
2.296801569E1,1.240722656E0,-4.666900635E-1,4.299926758E-2,1.326288529E0
2.297039606E1,1.234603882E0,-5.015106201E-1,-7.366943359E-2,1.334611117E0
2.297277643E1,1.230331421E0,-5.290069580E-1,-1.854553223E-1,1.352019764E0
2.297518732E1,1.226058960E0,-5.467071533E-1,-3.003082275E-1,1.375606890E0
2.297756769E1,1.221176147E0,-5.601501465E-1,-4.194183350E-1,1.407462649E0
2.297994806E1,1.212615967E0,-5.650329590E-1,-5.434265137E-1,1.443957099E0
2.298235895E1,1.202224731E0,-5.577087402E-1,-6.686553955E-1,1.484413481E0
2.298473932E1,1.185119629E0,-5.387725830E-1,-7.877655029E-1,1.521630349E0
2.298711970E1,1.157638550E0,-5.161743164E-1,-8.769683838E-1,1.541309989E0
2.298953058E1,1.116104126E0,-4.966278076E-1,-9.081115723E-1,1.522167608E0
2.299191095E1,1.057449341E0,-4.825744629E-1,-8.531341553E-1,1.441844342E0
2.299429133E1,9.792633057E-1,-4.709777832E-1,-7.205810547E-1,1.303845754E0
2.299670221E1,8.974151611E-1,-4.526519775E-1,-5.525817871E-1,1.146993642E0
2.299908258E1,8.247070312E-1,-4.196624756E-1,-3.980407715E-1,1.007320573E0
2.300146296E1,7.648468018E-1,-3.683471680E-1,-2.722015381E-1,8.914953413E-1
2.300387384E1,7.129211426E-1,-2.999267578E-1,-1.579742432E-1,7.894102084E-1
2.300625422E1,6.634368896E-1,-2.296752930E-1,-3.518676758E-2,7.029490418E-1
2.300863459E1,6.133575439E-1,-1.624755859E-1,1.150817871E-1,6.448640248E-1
2.301101496E1,5.522613525E-1,-1.001739502E-1,3.069000244E-1,6.396991846E-1
2.301342585E1,4.856872559E-1,-4.824829102E-2,5.310821533E-1,7.212962371E-1
2.301580622E1,4.172515869E-1,-6.698608398E-3,7.430572510E-1,8.522193593E-1
2.301818659E1,3.592376709E-1,3.604125977E-2,8.804931641E-1,9.516401045E-1
2.302059748E1,3.170776367E-1,8.186340332E-2,9.183807373E-1,9.750194989E-1
2.302297785E1,2.957000732E-1,1.374511719E-1,8.627929688E-1,9.223573412E-1
2.302535822E1,2.834777832E-1,1.991424561E-1,7.387847900E-1,8.159781476E-1
2.302776911E1,2.792053223E-1,2.620697021E-1,5.769042969E-1,6.924266810E-1
2.303014948E1,2.712554932E-1,3.176574707E-1,4.113616943E-1,5.862629571E-1
2.303256037E1,2.608795166E-1,3.579711914E-1,2.512969971E-1,5.092658214E-1
2.303497126E1,2.456054688E-1,3.854675293E-1,1.083679199E-1,4.697348917E-1
2.303735163E1,2.291107178E-1,4.001312256E-1,-1.564025879E-2,4.613473056E-1
2.303973200E1,2.077331543E-1,3.982849121E-1,-1.280212402E-1,4.670903259E-1
2.304214289E1,1.839141846E-1,3.830261230E-1,-2.288208008E-1,4.825892633E-1
2.304452326E1,1.576538086E-1,3.536987305E-1,-3.247375488E-1,5.053830141E-1
2.304690363E1,1.228179932E-1,3.176574707E-1,-4.078063965E-1,5.313158996E-1
2.304931452E1,8.250427246E-2,2.639007568E-1,-4.719543457E-1,5.469839750E-1
2.305169489E1,2.569580078E-2,1.948699951E-1,-4.963836670E-1,5.338832588E-1
2.305407526E1,-5.065917969E-2,1.069030762E-1,-4.658508301E-1,4.806366778E-1
2.305648615E1,-1.490020752E-1,4.272460938E-3,-3.699340820E-1,3.988371815E-1
2.305886652E1,-2.491912842E-1,-9.222412109E-2,-2.453155518E-1,3.616369790E-1
2.306124689E1,-3.383789062E-1,-1.612548828E-1,-1.481933594E-1,4.030690923E-1
2.306365778E1,-3.994598389E-1,-1.930236816E-1,-1.029968262E-1,4.554499432E-1
2.306603815E1,-4.416046143E-1,-1.832427979E-1,-1.097106934E-1,4.905394933E-1
2.306841852E1,-4.642181396E-1,-1.398773193E-1,-1.524658203E-1,5.082420408E-1
2.307082941E1,-4.788818359E-1,-6.474304199E-2,-2.104949951E-1,5.270935564E-1
2.307320978E1,-4.874267578E-1,3.237915039E-2,-2.709808350E-1,5.586267685E-1
2.307559015E1,-4.941406250E-1,1.460113525E-1,-3.235168457E-1,6.084056392E-1
2.307800104E1,-5.027008057E-1,2.614593506E-1,-3.479461670E-1,6.649327990E-1
2.308038141E1,-5.167541504E-1,3.720245361E-1,-3.314514160E-1,7.178420081E-1
2.308276179E1,-5.387420654E-1,4.770965576E-1,-2.654724121E-1,7.670330762E-1
2.308517267E1,-5.717163086E-1,5.705566406E-1,-1.567535400E-1,8.227794905E-1
2.308755304E1,-6.053314209E-1,6.542510986E-1,-3.396606445E-2,8.919777591E-1
2.308993342E1,-6.328125000E-1,7.354888916E-1,6.071472168E-2,9.721532015E-1
2.309234430E1,-6.517486572E-1,8.100128174E-1,1.114196777E-1,1.045615331E0
2.309472468E1,-6.639709473E-1,8.766021729E-1,1.273040771E-1,1.107020829E0
2.309710505E1,-6.743469238E-1,9.315795898E-1,1.193695068E-1,1.156215112E0
2.309948542E1,-6.884002686E-1,9.682312012E-1,9.553527832E-2,1.191844612E0
2.310189631E1,-7.091674805E-1,9.822845459E-1,5.827331543E-2,1.212929192E0
2.310427668E1,-7.335968018E-1,9.798431396E-1,1.246643066E-2,1.224096507E0
2.310665705E1,-7.610931396E-1,9.584503174E-1,-3.640747070E-2,1.224424470E0
2.310906794E1,-7.995758057E-1,9.169158936E-1,-9.138488770E-2,1.220003042E0
2.311144831E1,-8.453979492E-1,8.540039062E-1,-1.457519531E-1,1.210480895E0
2.311382868E1,-9.076995850E-1,7.654266357E-1,-1.909484863E-1,1.202604588E0
2.311623957E1,-9.865112305E-1,6.469116211E-1,-2.068328857E-1,1.197697331E0
2.311861994E1,-1.087310791E0,4.960327148E-1,-1.891174316E-1,1.209982898E0
2.312100031E1,-1.202133179E0,3.200988770E-1,-1.402435303E-1,1.251900842E0
2.312341120E1,-1.315765381E0,1.453857422E-1,-9.443664551E-2,1.327137458E0
2.312579157E1,-1.410446167E0,-1.220703125E-3,-8.526611328E-2,1.413021652E0
2.312817194E1,-1.478256226E0,-1.081085205E-1,-1.121520996E-1,1.486441056E0
2.313058283E1,-1.524673462E0,-1.734771729E-1,-1.652984619E-1,1.543388181E0
2.313296320E1,-1.555847168E0,-2.009582520E-1,-2.276000977E-1,1.585196024E0
2.313534357E1,-1.574768066E0,-1.979064941E-1,-2.850189209E-1,1.612543714E0
2.313775446E1,-1.583938599E0,-1.704254150E-1,-3.283996582E-1,1.626576971E0
2.314013483E1,-1.588211060E0,-1.239929199E-1,-3.571014404E-1,1.632577733E0
2.314251520E1,-1.588821411E0,-6.657409668E-2,-3.742065430E-1,1.633651163E0
2.314489557E1,-1.588821411E0,-1.815795898E-3,-3.784942627E-1,1.633283405E0
2.314730646E1,-1.588821411E0,6.964111328E-2,-3.650512695E-1,1.631706405E0
