"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
3.316204985E1,4.172973633E-1,-3.845214844E-3,2.778625488E-2,4.182391075E-1
3.316443022E1,4.264678955E-1,-3.250122070E-3,2.839660645E-2,4.274246091E-1
3.316684111E1,4.356231689E-1,-3.250122070E-3,2.900695801E-2,4.365999453E-1
3.316922148E1,4.454040527E-1,-3.845214844E-3,2.961730957E-2,4.464042349E-1
3.317160185E1,4.564056396E-1,-3.250122070E-3,2.900695801E-2,4.573380312E-1
3.317401274E1,4.661712646E-1,-3.250122070E-3,3.022766113E-2,4.671615596E-1
3.317639311E1,4.747314453E-1,-4.470825195E-3,3.083801270E-2,4.757529994E-1
3.317877348E1,4.832763672E-1,-4.470825195E-3,3.266906738E-2,4.843999415E-1
3.318118437E1,4.942779541E-1,-3.845214844E-3,3.329467773E-2,4.954129764E-1
3.318356475E1,5.016021729E-1,-4.470825195E-3,3.451538086E-2,5.028081539E-1
3.318594512E1,5.089416504E-1,-5.065917969E-3,3.573608398E-2,5.102198886E-1
3.318835600E1,5.180969238E-1,-6.912231445E-3,3.573608398E-2,5.193739203E-1
3.319073638E1,5.248260498E-1,-5.691528320E-3,3.512573242E-2,5.260309811E-1
3.319311675E1,5.327606201E-1,-5.691528320E-3,3.634643555E-2,5.340293393E-1
3.319552764E1,5.419311523E-1,-5.065917969E-3,3.634643555E-2,5.431722570E-1
3.319790801E1,5.498657227E-1,-6.301879883E-3,3.756713867E-2,5.511835598E-1
3.320028838E1,5.578155518E-1,-6.301879883E-3,3.817749023E-2,5.591559928E-1
3.320266875E1,5.639190674E-1,-6.301879883E-3,3.756713867E-2,5.652041385E-1
3.320507964E1,5.718536377E-1,-7.522583008E-3,3.756713867E-2,5.731356402E-1
3.320746001E1,5.791778564E-1,-8.743286133E-3,3.756713867E-2,5.804607862E-1
3.320984038E1,5.852966309E-1,-9.963989258E-3,3.878784180E-2,5.866650866E-1
3.321225127E1,5.914001465E-1,-9.963989258E-3,4.122924805E-2,5.929192738E-1
3.321463164E1,5.975036621E-1,-1.057434082E-2,4.122924805E-2,5.990177742E-1
3.321701201E1,6.042327881E-1,-9.963989258E-3,4.183959961E-2,6.057615829E-1
3.321942290E1,6.103515625E-1,-1.179504395E-2,4.183959961E-2,6.118976262E-1
3.322180327E1,6.146087646E-1,-1.118469238E-2,4.244995117E-2,6.161745120E-1
3.322418364E1,6.201171875E-1,-1.240539551E-2,4.183959961E-2,6.216508443E-1
3.322659453E1,6.256103516E-1,-1.179504395E-2,4.061889648E-2,6.270385393E-1
3.322897490E1,6.311187744E-1,-1.179504395E-2,4.122924805E-2,6.325740126E-1
3.323135527E1,6.360015869E-1,-1.118469238E-2,4.122924805E-2,6.374346765E-1
3.323376616E1,6.414947510E-1,-1.362609863E-2,4.183959961E-2,6.430021292E-1
3.323614653E1,6.451568604E-1,-1.240539551E-2,4.244995117E-2,6.466709106E-1
3.323852690E1,6.482238770E-1,-1.057434082E-2,4.367065430E-2,6.497792990E-1
3.324093779E1,6.524963379E-1,-1.301574707E-2,4.306030273E-2,6.540451592E-1
3.324331816E1,6.555480957E-1,-1.118469238E-2,4.489135742E-2,6.571785428E-1
3.324569853E1,6.585998535E-1,-1.301574707E-2,4.367065430E-2,6.601744487E-1
3.324807890E1,6.610412598E-1,-1.240539551E-2,4.489135742E-2,6.626799189E-1
3.325048979E1,6.653137207E-1,-1.301574707E-2,4.733276367E-2,6.671222880E-1
3.325287017E1,6.677703857E-1,-1.240539551E-2,4.672241211E-2,6.695178606E-1
3.325525054E1,6.708221436E-1,-1.240539551E-2,4.794311523E-2,6.726475930E-1
3.325766142E1,6.726531982E-1,-1.301574707E-2,4.611206055E-2,6.743575142E-1
3.326004180E1,6.757049561E-1,-1.301574707E-2,4.428100586E-2,6.772794141E-1
3.326242217E1,6.757049561E-1,-1.301574707E-2,4.367065430E-2,6.772397828E-1
3.326483306E1,6.787567139E-1,-1.362609863E-2,4.428100586E-2,6.803360601E-1
3.326721343E1,6.805877686E-1,-1.240539551E-2,4.367065430E-2,6.821002350E-1
3.326959380E1,6.799774170E-1,-1.301574707E-2,4.550170898E-2,6.816224049E-1
3.327200469E1,6.818084717E-1,-1.301574707E-2,4.489135742E-2,6.834086886E-1
3.327438506E1,6.805877686E-1,-1.301574707E-2,4.489135742E-2,6.821908489E-1
3.327676543E1,6.824188232E-1,-1.179504395E-2,4.733276367E-2,6.841600426E-1
3.327917632E1,6.830444336E-1,-1.240539551E-2,4.611206055E-2,6.847115555E-1
3.328155669E1,6.805877686E-1,-1.118469238E-2,4.550170898E-2,6.821988080E-1
3.328393706E1,6.824188232E-1,-1.179504395E-2,4.611206055E-2,6.840766737E-1
3.328634795E1,6.805877686E-1,-1.118469238E-2,4.611206055E-2,6.822397894E-1
3.328872832E1,6.805877686E-1,-1.057434082E-2,4.611206055E-2,6.822300562E-1
3.329110869E1,6.793670654E-1,-1.240539551E-2,4.611206055E-2,6.810431892E-1
3.329348906E1,6.775360107E-1,-1.118469238E-2,4.611206055E-2,6.791954544E-1
3.329589995E1,6.775360107E-1,-1.057434082E-2,4.672241211E-2,6.792273893E-1
3.329828032E1,6.750946045E-1,-8.743286133E-3,4.733276367E-2,6.768083633E-1
3.330066069E1,6.744842529E-1,-8.132934570E-3,4.489135742E-2,6.760254330E-1
3.330307158E1,6.714324951E-1,-6.912231445E-3,4.489135742E-2,6.729670188E-1
3.330545195E1,6.671600342E-1,-7.522583008E-3,4.550170898E-2,6.687522007E-1
3.330783232E1,6.647033691E-1,-6.912231445E-3,4.611206055E-2,6.663367542E-1
3.331024321E1,6.634826660E-1,-6.912231445E-3,4.611206055E-2,6.651190489E-1
3.331262358E1,6.604309082E-1,-7.522583008E-3,4.489135742E-2,6.619975889E-1
3.331500395E1,6.555480957E-1,-7.522583008E-3,4.550170898E-2,6.571683959E-1
3.331741484E1,6.531066895E-1,-6.912231445E-3,4.367065430E-2,6.546015985E-1
3.331979521E1,6.482238770E-1,-6.912231445E-3,4.367065430E-2,6.497300206E-1
3.332217559E1,6.457672119E-1,-6.912231445E-3,4.306030273E-2,6.472381792E-1
3.332458647E1,6.414947510E-1,-6.301879883E-3,4.306030273E-2,6.429692208E-1
3.332696684E1,6.378326416E-1,-5.691528320E-3,4.244995117E-2,6.392690127E-1
3.332934722E1,6.304931641E-1,-4.470825195E-3,4.244995117E-2,6.319364023E-1
3.333172759E1,6.262207031E-1,-5.065917969E-3,4.244995117E-2,6.276782861E-1
3.333413848E1,6.207275391E-1,-6.301879883E-3,4.306030273E-2,6.222512203E-1
3.333651885E1,6.158447266E-1,-6.301879883E-3,4.306030273E-2,6.173804585E-1
3.333889922E1,6.109466553E-1,-4.470825195E-3,4.183959961E-2,6.123939549E-1
3.334131011E1,6.048431396E-1,-3.845214844E-3,4.183959961E-2,6.063007186E-1
3.334369048E1,5.993499756E-1,-3.845214844E-3,4.122924805E-2,6.007786862E-1
3.334607085E1,5.926208496E-1,-5.065917969E-3,4.122924805E-2,5.940748992E-1
3.334848174E1,5.865173340E-1,-5.065917969E-3,4.061889648E-2,5.879439951E-1
3.335086211E1,5.791778564E-1,-3.845214844E-3,4.000854492E-2,5.805708042E-1
3.335324248E1,5.724639893E-1,-3.845214844E-3,3.878784180E-2,5.737894225E-1
3.335565337E1,5.669708252E-1,-2.624511719E-3,3.939819336E-2,5.683441056E-1
3.335803374E1,5.578155518E-1,-3.250122070E-3,3.756713867E-2,5.590885824E-1
3.336041411E1,5.504760742E-1,-3.250122070E-3,3.817749023E-2,5.518079307E-1
3.336282500E1,5.413055420E-1,-4.470825195E-3,3.817749023E-2,5.426685902E-1
3.336520537E1,5.352020264E-1,-3.250122070E-3,3.756713867E-2,5.365287152E-1
3.336758574E1,5.284881592E-1,-3.250122070E-3,3.817749023E-2,5.298752857E-1
3.336999663E1,5.199279785E-1,-4.470825195E-3,3.695678711E-2,5.212589522E-1
3.337237700E1,5.113830566E-1,-5.065917969E-3,3.573608398E-2,5.126552076E-1
3.337475737E1,5.034332275E-1,-5.691528320E-3,3.573608398E-2,5.047320832E-1
3.337716826E1,4.961090088E-1,-5.065917969E-3,3.573608398E-2,4.974202246E-1
3.337957915E1,4.863433838E-1,-5.691528320E-3,3.329467773E-2,4.875149393E-1
3.338195952E1,4.765625000E-1,-6.912231445E-3,3.144836426E-2,4.776490291E-1
3.338433989E1,4.698333740E-1,-8.132934570E-3,3.266906738E-2,4.710380154E-1
3.338675078E1,4.594573975E-1,-9.353637695E-3,3.083801270E-2,4.605861197E-1
3.338913115E1,4.490661621E-1,-8.743286133E-3,3.083801270E-2,4.502086694E-1
3.339151152E1,4.380798340E-1,-7.522583008E-3,3.144836426E-2,4.392715900E-1
3.339392241E1,4.282989502E-1,-8.743286133E-3,3.083801270E-2,4.294967041E-1
3.339630278E1,4.191436768E-1,-9.963989258E-3,3.144836426E-2,4.204398916E-1
3.339868315E1,4.099731445E-1,-9.963989258E-3,2.839660645E-2,4.110761822E-1
3.340109404E1,4.008178711E-1,-1.057434082E-2,2.900695801E-2,4.020052065E-1
3.340347441E1,3.898162842E-1,-1.118469238E-2,2.778625488E-2,3.909653549E-1
3.340585478E1,3.788299561E-1,-1.179504395E-2,2.656555176E-2,3.799434000E-1
3.340823516E1,3.684387207E-1,-1.179504395E-2,2.595520020E-2,3.695401012E-1
3.341064604E1,3.562164307E-1,-1.240539551E-2,2.595520020E-2,3.573761488E-1
3.341302642E1,3.464508057E-1,-1.240539551E-2,2.534484863E-2,3.475980666E-1
3.341540679E1,3.366699219E-1,-1.240539551E-2,2.534484863E-2,3.378503981E-1
3.341781768E1,3.244628906E-1,-1.484680176E-2,2.473449707E-2,3.257428284E-1
3.342019805E1,3.116302490E-1,-1.484680176E-2,2.290344238E-2,3.128232845E-1
3.342257842E1,3.024749756E-1,-1.423645020E-2,2.290344238E-2,3.036747521E-1
3.342498931E1,2.926940918E-1,-1.606750488E-2,2.168273926E-2,2.939356005E-1
3.342736968E1,2.786407471E-1,-1.667785645E-2,2.107238770E-2,2.799336749E-1
3.342975005E1,2.676391602E-1,-1.667785645E-2,2.107238770E-2,2.689849744E-1
3.343216094E1,2.560424805E-1,-1.791381836E-2,1.924133301E-2,2.573885887E-1
3.343454131E1,2.456512451E-1,-1.728820801E-2,1.802062988E-2,2.469173130E-1
3.343692168E1,2.322082520E-1,-1.728820801E-2,1.618957520E-2,2.334130604E-1
3.343933257E1,2.212219238E-1,-1.913452148E-2,1.434326172E-2,2.225106709E-1
3.344171294E1,2.083892822E-1,-1.850891113E-2,1.556396484E-2,2.097877731E-1
3.344409331E1,1.979980469E-1,-1.850891113E-2,1.556396484E-2,1.994694046E-1
3.344650420E1,1.857910156E-1,-1.850891113E-2,1.434326172E-2,1.872608086E-1
3.344888457E1,1.717376709E-1,-1.791381836E-2,1.434326172E-2,1.732641384E-1
3.345126494E1,1.595153809E-1,-1.850891113E-2,1.190185547E-2,1.610260559E-1
3.345367583E1,1.466979980E-1,-1.791381836E-2,1.252746582E-2,1.483177161E-1
3.345605620E1,1.350860596E-1,-1.728820801E-2,1.129150391E-2,1.366551268E-1
3.345843657E1,1.240844727E-1,-1.791381836E-2,1.007080078E-2,1.257747283E-1
3.346081694E1,1.106414795E-1,-1.791381836E-2,1.007080078E-2,1.125338300E-1
3.346322783E1,9.904479980E-2,-1.850891113E-2,8.239746094E-3,1.010957248E-1
3.346560820E1,8.499145508E-2,-1.667785645E-2,8.850097656E-3,8.706332500E-2
3.346798857E1,7.339477539E-2,-1.606750488E-2,7.019042969E-3,7.546008701E-2
3.347039946E1,5.995178223E-2,-1.606750488E-2,6.408691406E-3,6.239753385E-2
3.347277983E1,4.711914062E-2,-1.606750488E-2,6.408691406E-3,5.019411770E-2
3.347516020E1,3.672790527E-2,-1.484680176E-2,3.967285156E-3,3.981338845E-2
3.347757109E1,2.268981934E-2,-1.484680176E-2,3.967285156E-3,2.740428389E-2
3.347995146E1,1.107788086E-2,-1.545715332E-2,3.967285156E-3,1.942633225E-2
3.348233184E1,-2.960205078E-3,-1.484680176E-2,1.525878906E-3,1.521573669E-2
3.348474272E1,-1.457214355E-2,-1.545715332E-2,3.051757812E-4,2.124533099E-2
3.348712310E1,-2.740478516E-2,-1.484680176E-2,-9.155273438E-4,3.118153239E-2
3.348950347E1,-3.961181641E-2,-1.362609863E-2,-3.204345703E-4,4.189115946E-2
3.349191435E1,-5.244445801E-2,-1.301574707E-2,-3.204345703E-4,5.403640926E-2
3.349429472E1,-6.405639648E-2,-1.179504395E-2,-2.761840820E-3,6.519181511E-2
3.349667510E1,-7.748413086E-2,-1.179504395E-2,-3.356933594E-3,7.844859846E-2
3.349908598E1,-9.092712402E-2,-1.179504395E-2,-4.577636719E-3,9.180315737E-2
3.350146636E1,-1.037597656E-1,-1.240539551E-2,-5.203247070E-3,1.046281825E-1
3.350384673E1,-1.147613525E-1,-9.963989258E-3,-5.203247070E-3,1.153105498E-1
3.350622710E1,-1.281890869E-1,-8.743286133E-3,-5.798339844E-3,1.286176807E-1
3.350863799E1,-1.404113770E-1,-7.522583008E-3,-6.423950195E-3,1.407594088E-1
3.351101836E1,-1.544494629E-1,-6.912231445E-3,-7.644653320E-3,1.547929464E-1
3.351339873E1,-1.648406982E-1,-8.132934570E-3,-7.644653320E-3,1.652181623E-1
3.351580962E1,-1.788940430E-1,-6.301879883E-3,-8.850097656E-3,1.792236495E-1
3.351818999E1,-1.911163330E-1,-6.912231445E-3,-9.475708008E-3,1.914759012E-1
3.352057036E1,-2.008819580E-1,-7.522583008E-3,-1.007080078E-2,2.012748651E-1
3.352298125E1,-2.143249512E-1,-4.470825195E-3,-1.191711426E-2,2.147025631E-1
3.352536162E1,-2.240905762E-1,-5.691528320E-3,-1.191711426E-2,2.244793920E-1
3.352774199E1,-2.363128662E-1,-5.065917969E-3,-1.435852051E-2,2.368028745E-1
3.353015288E1,-2.491455078E-1,-4.470825195E-3,-1.435852051E-2,2.495989572E-1
3.353253325E1,-2.601318359E-1,-3.250122070E-3,-1.373291016E-2,2.605143531E-1
3.353491362E1,-2.729644775E-1,-4.470825195E-3,-1.495361328E-2,2.734103232E-1
3.353732451E1,-2.839660645E-1,-4.470825195E-3,-1.679992676E-2,2.844977181E-1
3.353970488E1,-2.949676514E-1,-4.470825195E-3,-1.802062988E-2,2.955514282E-1
3.354208525E1,-3.053436279E-1,-5.691528320E-3,-1.863098145E-2,3.059644392E-1
3.354449614E1,-3.187866211E-1,-3.845214844E-3,-1.924133301E-2,3.193899253E-1
3.354687651E1,-3.291625977E-1,-3.250122070E-3,-1.924133301E-2,3.297405160E-1
3.354925688E1,-3.389434814E-1,-3.250122070E-3,-1.985168457E-2,3.395398891E-1
3.355163726E1,-3.499450684E-1,-3.845214844E-3,-2.107238770E-2,3.506000315E-1
3.355404814E1,-3.603210449E-1,-3.845214844E-3,-2.229309082E-2,3.610305015E-1
3.355642851E1,-3.719329834E-1,-3.845214844E-3,-2.107238770E-2,3.725492925E-1
3.355880889E1,-3.816986084E-1,-3.845214844E-3,-2.351379395E-2,3.824415143E-1
3.356121977E1,-3.920898438E-1,-4.470825195E-3,-2.473449707E-2,3.928946795E-1
3.356360014E1,-4.000244141E-1,-3.845214844E-3,-2.351379395E-2,4.007333478E-1
3.356598052E1,-4.110260010E-1,-3.845214844E-3,-2.412414551E-2,4.117513006E-1
3.356839140E1,-4.214172363E-1,-3.250122070E-3,-2.534484863E-2,4.221912028E-1
3.357077178E1,-4.311828613E-1,-4.470825195E-3,-2.534484863E-2,4.319502396E-1
3.357315215E1,-4.409637451E-1,-5.065917969E-3,-2.656555176E-2,4.417922776E-1
3.357556304E1,-4.488983154E-1,-5.691528320E-3,-2.778625488E-2,4.497934716E-1
3.357794341E1,-4.592895508E-1,-4.470825195E-3,-2.778625488E-2,4.601510140E-1
3.358032378E1,-4.684448242E-1,-6.301879883E-3,-2.778625488E-2,4.693104974E-1
3.358273467E1,-4.776153564E-1,-4.470825195E-3,-2.902221680E-2,4.785171952E-1
3.358511504E1,-4.855499268E-1,-5.691528320E-3,-3.024291992E-2,4.865241608E-1
3.358749541E1,-4.940948486E-1,-7.522583008E-3,-3.146362305E-2,4.951527727E-1
3.358987578E1,-5.026550293E-1,-7.522583008E-3,-3.205871582E-2,5.037324975E-1
3.359228667E1,-5.105895996E-1,-6.912231445E-3,-3.146362305E-2,5.116048062E-1
3.359466704E1,-5.173187256E-1,-7.522583008E-3,-3.205871582E-2,5.183657149E-1
3.359704741E1,-5.252532959E-1,-7.522583008E-3,-3.205871582E-2,5.262845004E-1
3.359945830E1,-5.338134766E-1,-8.743286133E-3,-3.390502930E-2,5.349605816E-1
3.360183867E1,-5.411376953E-1,-8.743286133E-3,-3.390502930E-2,5.422693070E-1
3.360421904E1,-5.466308594E-1,-7.522583008E-3,-3.451538086E-2,5.477711175E-1
3.360662993E1,-5.545806885E-1,-8.132934570E-3,-3.390502930E-2,5.556756569E-1
3.360901030E1,-5.619049072E-1,-8.132934570E-3,-3.512573242E-2,5.630604643E-1
3.361139067E1,-5.686340332E-1,-6.301879883E-3,-3.573608398E-2,5.697907029E-1
3.361380156E1,-5.747375488E-1,-6.912231445E-3,-3.451538086E-2,5.758145018E-1
3.361618193E1,-5.808410645E-1,-8.132934570E-3,-3.695678711E-2,5.820724104E-1
3.361856230E1,-5.869598389E-1,-7.522583008E-3,-3.756713867E-2,5.882089183E-1
3.362097319E1,-5.924530029E-1,-8.132934570E-3,-3.756713867E-2,5.936985727E-1
3.362335356E1,-5.991821289E-1,-5.691528320E-3,-3.695678711E-2,6.003477502E-1
3.362573393E1,-6.034393311E-1,-7.522583008E-3,-3.878784180E-2,6.047314381E-1
3.362814482E1,-6.089477539E-1,-8.132934570E-3,-3.939819336E-2,6.102751259E-1
3.363052519E1,-6.126098633E-1,-5.691528320E-3,-3.878784180E-2,6.138629609E-1
3.363290556E1,-6.168823242E-1,-6.912231445E-3,-3.878784180E-2,6.181392056E-1
3.363528594E1,-6.229858398E-1,-6.912231445E-3,-4.000854492E-2,6.243074717E-1
3.363769682E1,-6.260528564E-1,-6.301879883E-3,-4.061889648E-2,6.274008189E-1
3.364007720E1,-6.303253174E-1,-4.470825195E-3,-4.122924805E-2,6.316880915E-1
3.364245757E1,-6.345977783E-1,-6.301879883E-3,-4.061889648E-2,6.359276285E-1
3.364486846E1,-6.382751465E-1,-5.065917969E-3,-4.183959961E-2,6.396650516E-1
3.364724883E1,-6.413269043E-1,-6.912231445E-3,-4.122924805E-2,6.426879710E-1
3.364962920E1,-6.437683105E-1,-3.250122070E-3,-4.122924805E-2,6.450953820E-1
3.365204009E1,-6.474304199E-1,-4.470825195E-3,-4.061889648E-2,6.487187616E-1
3.365442046E1,-6.510925293E-1,-4.470825195E-3,-4.183959961E-2,6.524507813E-1
3.365680083E1,-6.529235840E-1,-3.250122070E-3,-4.183959961E-2,6.542708322E-1
3.365921172E1,-6.547546387E-1,-2.029418945E-3,-4.306030273E-2,6.561721916E-1
3.366159209E1,-6.578216553E-1,-1.403808594E-3,-4.244995117E-2,6.591913980E-1
3.366400298E1,-6.584320068E-1,-1.831054688E-4,-4.244995117E-2,6.597990145E-1
3.366641387E1,-6.602630615E-1,-8.087158203E-4,-4.183959961E-2,6.615878751E-1
3.366879424E1,-6.620941162E-1,4.119873047E-4,-4.306030273E-2,6.634930129E-1
3.367117461E1,-6.639251709E-1,1.037597656E-3,-4.244995117E-2,6.652816753E-1
3.367355498E1,-6.651458740E-1,4.119873047E-4,-4.122924805E-2,6.664225794E-1
3.367596587E1,-6.651458740E-1,2.258300781E-3,-4.061889648E-2,6.663887967E-1
3.367834624E1,-6.657562256E-1,1.632690430E-3,-4.183959961E-2,6.670716376E-1
3.368072661E1,-6.669769287E-1,3.463745117E-3,-4.306030273E-2,6.683744539E-1
3.368313750E1,-6.669769287E-1,4.684448242E-3,-4.428100586E-2,6.684616481E-1
3.368551787E1,-6.651458740E-1,4.684448242E-3,-4.428100586E-2,6.666346715E-1
3.368789824E1,-6.651458740E-1,4.089355469E-3,-4.367065430E-2,6.665904909E-1
3.369030913E1,-6.633148193E-1,4.089355469E-3,-4.306030273E-2,6.647235982E-1
3.369268950E1,-6.602630615E-1,6.530761719E-3,-4.183959961E-2,6.616196138E-1
3.369506987E1,-6.614837646E-1,6.530761719E-3,-4.244995117E-2,6.628766251E-1
3.369748076E1,-6.608734131E-1,5.905151367E-3,-4.306030273E-2,6.623010861E-1
3.369986113E1,-6.602630615E-1,7.125854492E-3,-4.244995117E-2,6.616646330E-1
3.370224150E1,-6.578216553E-1,7.125854492E-3,-4.306030273E-2,6.592680014E-1
3.370465239E1,-6.547546387E-1,7.751464844E-3,-4.244995117E-2,6.561750684E-1
3.370703276E1,-6.535339355E-1,8.346557617E-3,-4.183959961E-2,6.549250507E-1
3.370941313E1,-6.504821777E-1,7.751464844E-3,-4.183959961E-2,6.518724575E-1
3.371182402E1,-6.474304199E-1,6.530761719E-3,-4.183959961E-2,6.488138035E-1
3.371420439E1,-6.443786621E-1,8.346557617E-3,-4.183959961E-2,6.457894992E-1
3.371658476E1,-6.407165527E-1,9.567260742E-3,-4.244995117E-2,6.421925192E-1
3.371896514E1,-6.364288330E-1,7.751464844E-3,-4.061889648E-2,6.377708361E-1
3.372137602E1,-6.333770752E-1,7.751464844E-3,-4.061889648E-2,6.347255307E-1
3.372375640E1,-6.297149658E-1,7.751464844E-3,-4.061889648E-2,6.310712465E-1
3.372613677E1,-6.266632080E-1,1.078796387E-2,-4.061889648E-2,6.280708966E-1
3.372854766E1,-6.229858398E-1,9.567260742E-3,-3.939819336E-2,6.243036975E-1
3.373092803E1,-6.175079346E-1,8.346557617E-3,-3.939819336E-2,6.188197895E-1
3.373330840E1,-6.113891602E-1,8.346557617E-3,-3.939819336E-2,6.127141159E-1
3.373571929E1,-6.071166992E-1,7.125854492E-3,-3.817749023E-2,6.083576128E-1
3.373809966E1,-6.022186279E-1,7.125854492E-3,-3.817749023E-2,6.034696135E-1
3.374048003E1,-5.948944092E-1,7.125854492E-3,-3.878784180E-2,5.962001615E-1
3.374289092E1,-5.912322998E-1,7.125854492E-3,-3.817749023E-2,5.925064817E-1
3.374527129E1,-5.857391357E-1,6.530761719E-3,-3.695678711E-2,5.869401930E-1
3.374765166E1,-5.796203613E-1,5.310058594E-3,-3.695678711E-2,5.808216285E-1
3.375006255E1,-5.735168457E-1,4.089355469E-3,-3.817749023E-2,5.748006749E-1
3.375244292E1,-5.680084229E-1,5.310058594E-3,-3.756713867E-2,5.692741475E-1
3.375482329E1,-5.612945557E-1,4.684448242E-3,-3.695678711E-2,5.625294005E-1
3.375723418E1,-5.533599854E-1,3.463745117E-3,-3.634643555E-2,5.545631923E-1
3.375961455E1,-5.472412109E-1,5.310058594E-3,-3.573608398E-2,5.484325003E-1
3.376199492E1,-5.405273438E-1,5.310058594E-3,-3.573608398E-2,5.417333973E-1
3.376437529E1,-5.325927734E-1,4.684448242E-3,-3.390502930E-2,5.336914440E-1
3.376678618E1,-5.240325928E-1,2.868652344E-3,-3.390502930E-2,5.251361142E-1
3.376916655E1,-5.173187256E-1,3.463745117E-3,-3.268432617E-2,5.183617719E-1
3.377154692E1,-5.087585449E-1,2.868652344E-3,-3.327941895E-2,5.098539065E-1
3.377395781E1,-5.002136230E-1,1.632690430E-3,-3.268432617E-2,5.012829536E-1
3.377633818E1,-4.934997559E-1,2.868652344E-3,-3.146362305E-2,4.945100583E-1
3.377871855E1,-4.837188721E-1,2.868652344E-3,-3.024291992E-2,4.846718587E-1
3.378112944E1,-4.751739502E-1,2.258300781E-3,-2.839660645E-2,4.760270477E-1
3.378350981E1,-4.672241211E-1,1.037597656E-3,-2.961730957E-2,4.681630496E-1
3.378589018E1,-4.574432373E-1,2.258300781E-3,-2.902221680E-2,4.583685246E-1
3.378830107E1,-4.495086670E-1,1.037597656E-3,-2.839660645E-2,4.504059120E-1
3.379068144E1,-4.409637451E-1,-1.831054688E-4,-2.839660645E-2,4.418771609E-1
3.379306182E1,-4.299621582E-1,4.119873047E-4,-2.717590332E-2,4.308203302E-1
3.379547270E1,-4.201965332E-1,-1.831054688E-4,-2.595520020E-2,4.209974257E-1
3.379785308E1,-4.104156494E-1,-1.831054688E-4,-2.534484863E-2,4.111975196E-1
3.380023345E1,-4.018554688E-1,-8.087158203E-4,-2.656555176E-2,4.027334110E-1
3.380261382E1,-3.920898438E-1,-8.087158203E-4,-2.473449707E-2,3.928700739E-1
3.380502471E1,-3.816986084E-1,4.119873047E-4,-2.412414551E-2,3.824604186E-1
3.380740508E1,-3.701019287E-1,-8.087158203E-4,-2.351379395E-2,3.708490126E-1
3.380978545E1,-3.597106934E-1,-8.087158203E-4,-2.473449707E-2,3.605609966E-1
3.381219634E1,-3.493194580E-1,-1.831054688E-4,-2.351379395E-2,3.501100053E-1
3.381457671E1,-3.383331299E-1,-1.831054688E-4,-2.168273926E-2,3.390272577E-1
3.381695708E1,-3.279418945E-1,-1.831054688E-4,-2.168273926E-2,3.286579695E-1
3.381936797E1,-3.181762695E-1,-8.087158203E-4,-2.107238770E-2,3.188743295E-1
3.382174834E1,-3.071746826E-1,-1.831054688E-4,-1.802062988E-2,3.077028799E-1
3.382412871E1,-2.949676514E-1,1.037597656E-3,-1.802062988E-2,2.955194326E-1
3.382653960E1,-2.827453613E-1,1.037597656E-3,-1.863098145E-2,2.833604232E-1
3.382891997E1,-2.747955322E-1,1.632690430E-3,-1.679992676E-2,2.753134355E-1
3.383130034E1,-2.637939453E-1,2.868652344E-3,-1.495361328E-2,2.642330133E-1
3.383371123E1,-2.509765625E-1,2.258300781E-3,-1.435852051E-2,2.513971001E-1
3.383609160E1,-2.393646240E-1,4.089355469E-3,-1.373291016E-2,2.397931168E-1
3.383847197E1,-2.277679443E-1,4.684448242E-3,-1.251220703E-2,2.281594527E-1
3.384088286E1,-2.149353027E-1,5.310058594E-3,-1.191711426E-2,2.153309051E-1
3.384326323E1,-2.045440674E-1,5.310058594E-3,-1.129150391E-2,2.049243038E-1
3.384564360E1,-1.923370361E-1,5.310058594E-3,-1.191711426E-2,1.927790181E-1
3.384802397E1,-1.801147461E-1,5.905151367E-3,-1.129150391E-2,1.805649208E-1
3.385043486E1,-1.685180664E-1,7.125854492E-3,-8.850097656E-3,1.689006831E-1
3.385281523E1,-1.575164795E-1,6.530761719E-3,-8.850097656E-3,1.579000202E-1
3.385519560E1,-1.452941895E-1,7.751464844E-3,-8.239746094E-3,1.457339360E-1
3.385760649E1,-1.330871582E-1,8.346557617E-3,-6.423950195E-3,1.335032728E-1
3.385998686E1,-1.208648682E-1,8.346557617E-3,-7.019042969E-3,1.213558748E-1
3.386236724E1,-1.074218750E-1,9.567260742E-3,-7.019042969E-3,1.080752454E-1
3.386477812E1,-9.642028809E-2,9.567260742E-3,-5.798339844E-3,9.706711687E-2
3.386715850E1,-8.360290527E-2,1.019287109E-2,-4.577636719E-3,8.434628118E-2
3.386953887E1,-7.260131836E-2,1.141357422E-2,-3.356933594E-3,7.356962761E-2
3.387194976E1,-5.915832520E-2,1.141357422E-2,-1.541137695E-3,6.026899884E-2
3.387433013E1,-4.573059082E-2,1.078796387E-2,-2.136230469E-3,4.703435534E-2
3.387671050E1,-3.472900391E-2,1.202392578E-2,-1.541137695E-3,3.678387702E-2
3.387912139E1,-2.311706543E-2,1.263427734E-2,3.051757812E-4,2.634609668E-2
3.388150176E1,-1.089477539E-2,1.263427734E-2,1.525878906E-3,1.675259387E-2
3.388388213E1,7.019042969E-4,1.263427734E-2,2.136230469E-3,1.283281396E-2
3.388626250E1,1.412963867E-2,1.385498047E-2,3.967285156E-3,2.018282746E-2
