Time,Force,accX,accY,accZ,wx,wy,wz
0.0,1599981.0,-254.0,-154.0,-8090.0,435.0,-170.0,200.0
0.01052900000000001,1599980.0,-253.0,-101.0,-8092.0,363.0,-176.0,210.0
0.020000999999999713,1600121.0,-266.0,-70.0,-8100.0,240.0,-189.0,218.0
0.029726999999999393,1600222.0,-276.0,-81.0,-8104.0,100.0,-188.0,232.0
0.039979999999999905,1600281.0,-247.0,-88.0,-8105.0,-47.0,-187.0,241.0
0.05058499999999988,1600274.0,-260.0,-114.0,-8104.0,-183.0,-177.0,249.0
0.059804999999999886,1600275.0,-276.0,-164.0,-8096.0,-223.0,-182.0,250.0
0.06988799999999973,1600482.0,-252.0,-206.0,-8094.0,-208.0,-183.0,252.0
0.0797939999999997,1600847.0,-257.0,-241.0,-8087.0,-125.0,-192.0,253.0
0.08994899999999983,1601066.0,-284.0,-284.0,-8078.0,1.0,-207.0,255.0
0.09975500000000004,1601417.0,-264.0,-287.0,-8074.0,164.0,-228.0,249.0
0.10995099999999969,1601416.0,-255.0,-271.0,-8099.0,314.0,-244.0,247.0
0.12056099999999947,1602033.0,-271.0,-247.0,-8109.0,440.0,-255.0,244.0
0.12998699999999985,1602432.0,-251.0,-216.0,-8103.0,509.0,-259.0,241.0
0.13975699999999946,1602821.0,-246.0,-137.0,-8106.0,513.0,-249.0,238.0
0.14996099999999934,1603158.0,-259.0,-119.0,-8099.0,427.0,-242.0,238.0
0.15974500000000003,1603159.0,-232.0,-87.0,-8119.0,307.0,-232.0,234.0
0.1699630000000001,1603442.0,-238.0,-69.0,-8131.0,149.0,-223.0,236.0
0.1797550000000001,1603565.0,-245.0,-85.0,-8125.0,-4.0,-219.0,237.0
0.18997699999999984,1603532.0,-258.0,-120.0,-8106.0,-124.0,-223.0,240.0
0.19978099999999976,1603533.0,-257.0,-161.0,-8100.0,-196.0,-225.0,235.0
0.20974699999999924,1603696.0,-227.0,-195.0,-8091.0,-200.0,-234.0,234.0
0.2199770000000001,1603827.0,-248.0,-233.0,-8104.0,-144.0,-246.0,227.0
0.22976699999999983,1603800.0,-246.0,-263.0,-8084.0,4.0,-251.0,213.0
0.23997699999999966,1603759.0,-256.0,-293.0,-8099.0,148.0,-245.0,203.0
0.24978899999999982,1603758.0,-228.0,-272.0,-8105.0,292.0,-238.0,194.0
0.2599929999999997,1603627.0,-192.0,-432.0,-7988.0,510.0,-237.0,1.0
0.26975699999999936,1603506.0,-185.0,-314.0,-7983.0,1044.0,-215.0,-695.0
0.2799429999999994,1603283.0,-238.0,-224.0,-7979.0,1238.0,-288.0,-1011.0
0.2897929999999995,1603484.0,-155.0,-16.0,-7944.0,1272.0,-281.0,-1489.0
0.29995299999999947,1603485.0,-227.0,165.0,-7985.0,895.0,-368.0,-1795.0
0.3097889999999994,1604616.0,-264.0,200.0,-7956.0,30.0,-450.0,-1750.0
0.3197649999999994,1606709.0,-312.0,105.0,-7917.0,-710.0,-663.0,-1259.0
0.33001599999999964,1609994.0,-329.0,-49.0,-8229.0,-1227.0,-913.0,-323.0
0.3397709999999998,1613971.0,-307.0,-165.0,-8535.0,-1515.0,-1106.0,671.0
0.3499609999999995,1613970.0,-213.0,-514.0,-8726.0,-1384.0,-1192.0,1661.0
0.3598049999999997,1618681.0,229.0,-628.0,-8533.0,-864.0,-851.0,1941.0
0.36988099999999946,1622740.0,327.0,-753.0,-8416.0,-97.0,24.0,1967.0
0.37983299999999964,1624067.0,218.0,-704.0,-8357.0,825.0,671.0,1911.0
0.38968899999999973,1621520.0,22.0,-499.0,-8276.0,1683.0,1089.0,1875.0
0.39980299999999946,1621521.0,-219.0,-194.0,-8214.0,2206.0,1191.0,1839.0
0.4098889999999997,1616150.0,-354.0,123.0,-8144.0,2023.0,1071.0,1832.0
0.42062299999999997,1608599.0,-511.0,429.0,-8085.0,1466.0,822.0,1763.0
0.4300889999999997,1599844.0,-611.0,533.0,-8075.0,622.0,431.0,1654.0
0.4396809999999993,1591285.0,-514.0,506.0,-8041.0,-284.0,50.0,1499.0
0.4500289999999998,1591284.0,-418.0,382.0,-8019.0,-1059.0,-273.0,1151.0
0.45972100000000005,1583419.0,-197.0,197.0,-7985.0,-1600.0,-342.0,898.0
0.46981299999999937,1576422.0,-20.0,30.0,-7971.0,-1910.0,-174.0,711.0
0.4797209999999996,1570133.0,-25.0,-153.0,-7992.0,-1885.0,76.0,585.0
0.4898309999999997,1564846.0,-154.0,-367.0,-7948.0,-1527.0,280.0,469.0
0.4997809999999996,1564847.0,-247.0,-466.0,-7905.0,-994.0,369.0,382.0
0.5097389999999997,1561002.0,-256.0,-475.0,-7856.0,-444.0,453.0,238.0
0.519825,1558425.0,-345.0,-421.0,-7817.0,64.0,524.0,-17.0
0.5299249999999995,1556706.0,-394.0,-298.0,-7823.0,428.0,562.0,-254.0
0.5398529999999999,1555915.0,-425.0,-207.0,-7849.0,600.0,505.0,-470.0
0.5498649999999996,1555914.0,-443.0,-158.0,-7877.0,679.0,417.0,-621.0
0.5598809999999999,1556677.0,-485.0,-51.0,-7919.0,580.0,258.0,-766.0
0.5698889999999999,1559394.0,-487.0,78.0,-7955.0,309.0,51.0,-937.0
0.5798329999999998,1564091.0,-455.0,78.0,-7982.0,-52.0,-168.0,-1149.0
0.5898949999999994,1570014.0,-418.0,73.0,-8011.0,-411.0,-371.0,-1412.0
0.5998589999999995,1570015.0,-319.0,16.0,-8071.0,-744.0,-519.0,-1718.0
0.6096729999999999,1576818.0,-232.0,-86.0,-8143.0,-969.0,-574.0,-1911.0
0.6201019999999993,1584265.0,-142.0,-206.0,-8189.0,-1012.0,-504.0,-2037.0
0.6296789999999994,1591758.0,-100.0,-276.0,-8263.0,-861.0,-361.0,-2091.0
0.6398549999999998,1599009.0,-89.0,-283.0,-8284.0,-505.0,-195.0,-2041.0
0.6499009999999998,1599008.0,-140.0,-289.0,-8301.0,-150.0,-29.0,-1900.0
0.6596929999999999,1605585.0,-217.0,-182.0,-8281.0,117.0,85.0,-1632.0
0.6698629999999994,1610932.0,-226.0,-57.0,-8264.0,233.0,169.0,-1185.0
0.6796609999999994,1614903.0,-279.0,68.0,-8228.0,188.0,266.0,-616.0
0.6900109999999993,1617340.0,-330.0,172.0,-8223.0,-19.0,380.0,84.0
0.7006329999999998,1617341.0,-400.0,274.0,-8191.0,-438.0,418.0,496.0
0.7098749999999994,1618758.0,-477.0,261.0,-8180.0,-822.0,400.0,723.0
0.7196869999999995,1619375.0,-536.0,191.0,-8163.0,-1111.0,316.0,750.0
0.7298729999999995,1619308.0,-526.0,66.0,-8173.0,-1270.0,209.0,588.0
0.7397649999999993,1619107.0,-536.0,-97.0,-8163.0,-1261.0,104.0,271.0
0.7498109999999993,1619106.0,-527.0,-306.0,-8156.0,-1044.0,6.0,-115.0
0.7597249999999995,1618451.0,-493.0,-399.0,-8111.0,-615.0,-75.0,-488.0
0.769825,1617658.0,-486.0,-379.0,-8120.0,-124.0,-150.0,-853.0
0.7797389999999993,1616367.0,-442.0,-288.0,-8085.0,300.0,-230.0,-990.0
0.7897489999999996,1614646.0,-414.0,-165.0,-8079.0,580.0,-306.0,-936.0
0.7998909999999997,1614647.0,-367.0,-13.0,-8067.0,613.0,-379.0,-706.0
0.8098409999999996,1612336.0,-319.0,60.0,-8084.0,437.0,-437.0,-374.0
0.8197329999999994,1609841.0,-282.0,115.0,-8060.0,213.0,-445.0,-66.0
0.8298289999999993,1607606.0,-240.0,144.0,-8086.0,-37.0,-403.0,159.0
0.8397410000000001,1605839.0,-220.0,99.0,-8075.0,-240.0,-291.0,267.0
0.8497589999999997,1605838.0,-184.0,8.0,-8080.0,-264.0,-94.0,250.0
0.8598049999999997,1604523.0,-198.0,-70.0,-8095.0,-192.0,198.0,171.0
0.869739,1603494.0,-214.0,-69.0,-8066.0,-64.0,385.0,67.0
0.8799529999999995,1602711.0,-287.0,-73.0,-8060.0,12.0,498.0,-53.0
0.8898249999999992,1601996.0,-364.0,-75.0,-8072.0,60.0,510.0,-179.0
0.8997929999999998,1601997.0,-428.0,-70.0,-8080.0,66.0,419.0,-269.0
0.9098489999999995,1601702.0,-441.0,-128.0,-8105.0,48.0,261.0,-318.0
0.9198029999999999,1601605.0,-428.0,-131.0,-8128.0,52.0,73.0,-312.0
0.9299649999999993,1601770.0,-332.0,-107.0,-8160.0,-1.0,-81.0,-244.0
0.9397509999999993,1601751.0,-353.0,-56.0,-8099.0,-138.0,-275.0,-219.0
0.9498689999999996,1601750.0,-309.0,-103.0,-8116.0,-277.0,-380.0,-195.0
0.9597629999999997,1601489.0,-228.0,-93.0,-8112.0,-432.0,-403.0,-155.0
0.9698549999999999,1600832.0,-165.0,-134.0,-8110.0,-483.0,-339.0,-96.0
0.9797629999999993,1600177.0,-115.0,-223.0,-8102.0,-398.0,-202.0,-12.0
0.9899169999999993,1599560.0,-113.0,-266.0,-8075.0,-206.0,-65.0,121.0
1.0006329999999997,1599561.0,-149.0,-253.0,-8058.0,60.0,62.0,407.0
1.0099869999999997,1598992.0,-213.0,-255.0,-8002.0,371.0,80.0,698.0
1.0205389999999994,1598389.0,-235.0,-112.0,-7969.0,728.0,-28.0,1021.0
1.0299109999999994,1597476.0,-192.0,26.0,-7924.0,815.0,-153.0,1307.0
1.0397109999999996,1597165.0,-153.0,133.0,-7879.0,767.0,-237.0,1475.0
1.0499029999999996,1597164.0,-34.0,217.0,-7910.0,566.0,-233.0,1508.0
1.0597269999999996,1597831.0,30.0,262.0,-7975.0,195.0,-148.0,1390.0
1.0698969999999992,1600112.0,77.0,130.0,-8048.0,-189.0,-13.0,1095.0
1.0797169999999996,1604167.0,49.0,43.0,-8096.0,-476.0,168.0,672.0
1.0899549999999998,1609664.0,-29.0,-82.0,-8143.0,-646.0,297.0,100.0
1.099825,1609665.0,-73.0,-200.0,-8176.0,-672.0,356.0,-400.0
1.1098049999999997,1615552.0,-122.0,-262.0,-8149.0,-557.0,368.0,-942.0
1.1197429999999997,1621025.0,-171.0,-299.0,-8163.0,-326.0,401.0,-1426.0
1.1298769999999996,1625704.0,-191.0,-369.0,-8148.0,-63.0,470.0,-1821.0
1.1396949999999997,1629383.0,-257.0,-348.0,-8164.0,278.0,539.0,-2122.0
1.1498729999999995,1629382.0,-373.0,-214.0,-8147.0,539.0,541.0,-2301.0
1.1606569999999996,1632175.0,-472.0,-80.0,-8137.0,663.0,403.0,-2307.0
1.1698909999999998,1634426.0,-540.0,10.0,-8128.0,634.0,257.0,-2216.0
1.1797109999999993,1636425.0,-524.0,96.0,-8144.0,486.0,26.0,-2104.0
1.1899129999999998,1638154.0,-487.0,134.0,-8155.0,233.0,-200.0,-1955.0
1.1997109999999997,1638155.0,-403.0,86.0,-8191.0,13.0,-283.0,-1783.0
1.209911,1639820.0,-347.0,128.0,-8226.0,-212.0,-255.0,-1602.0
1.2206509999999993,1641145.0,-267.0,135.0,-8214.0,-418.0,-155.0,-1309.0
1.2298609999999996,1642000.0,-257.0,117.0,-8207.0,-565.0,-38.0,-1064.0
1.2406389999999998,1642281.0,-247.0,-7.0,-8171.0,-549.0,65.0,-595.0
1.2499669999999998,1642280.0,-289.0,-96.0,-8125.0,-392.0,74.0,-205.0
1.2605909999999998,1642057.0,-268.0,-141.0,-8046.0,-57.0,47.0,155.0
1.2698809999999998,1641318.0,-219.0,-82.0,-7975.0,128.0,74.0,428.0
1.2797349999999987,1640545.0,-201.0,1.0,-7895.0,235.0,154.0,588.0
1.2899909999999988,1640108.0,-195.0,-4.0,-7779.0,244.0,268.0,638.0
1.2997809999999994,1640109.0,-241.0,-36.0,-7721.0,259.0,336.0,610.0
1.3097569999999994,1640490.0,-328.0,0.0,-7716.0,243.0,301.0,601.0
1.3198509999999999,1642425.0,-381.0,-13.0,-7719.0,198.0,149.0,560.0
1.329934999999999,1646326.0,-374.0,-42.0,-7751.0,188.0,-66.0,396.0
1.3398269999999997,1646327.0,-304.0,-37.0,-7785.0,202.0,-238.0,189.0
1.3499409999999994,1651826.0,-216.0,-140.0,-7823.0,290.0,-326.0,-89.0
1.359684999999999,1658397.0,-132.0,-194.0,-7823.0,507.0,-286.0,-459.0
1.3698750000000004,1665960.0,-75.0,-203.0,-7801.0,844.0,-180.0,-871.0
1.3797549999999994,1674595.0,-93.0,-141.0,-7769.0,1059.0,-102.0,-1246.0
1.3899150000000002,1674594.0,-60.0,-18.0,-7769.0,1178.0,-68.0,-1482.0
1.4006329999999991,1683963.0,-43.0,114.0,-7756.0,1137.0,-57.0,-1497.0
1.409934999999999,1694406.0,-119.0,294.0,-7671.0,817.0,-116.0,-1327.0
1.4206149999999997,1706037.0,-116.0,286.0,-7773.0,365.0,-221.0,-1007.0
1.4299389999999992,1718844.0,-75.0,224.0,-7832.0,143.0,-236.0,-679.0
1.4396609999999992,1718845.0,15.0,116.0,-7934.0,-88.0,-120.0,-408.0
1.4498909999999992,1732924.0,47.0,-29.0,-8021.0,-168.0,106.0,-202.0
1.4596689999999999,1748027.0,14.0,-81.0,-8128.0,-121.0,366.0,-56.0
1.4698689999999992,1764050.0,-56.0,-107.0,-8133.0,-90.0,578.0,65.0
1.479678999999999,1780159.0,-176.0,-114.0,-8100.0,-34.0,692.0,199.0
1.4898629999999997,1780158.0,-307.0,-54.0,-8023.0,-10.0,677.0,297.0
1.499718999999999,1796199.0,-403.0,15.0,-7940.0,-52.0,533.0,330.0
1.5099149999999995,1811914.0,-460.0,53.0,-7867.0,-106.0,200.0,391.0
1.520650999999999,1827627.0,-434.0,116.0,-7820.0,-216.0,-135.0,468.0
1.529947,1843322.0,-334.0,173.0,-7813.0,-377.0,-401.0,558.0
1.5406049999999993,1859565.0,-195.0,118.0,-7884.0,-490.0,-522.0,608.0
1.5500360000000004,1859564.0,-73.0,87.0,-8028.0,-540.0,-522.0,588.0
1.5605069999999994,1876633.0,22.0,6.0,-8184.0,-551.0,-426.0,468.0
1.5700070000000004,1894350.0,79.0,-79.0,-8325.0,-479.0,-233.0,330.0
1.5805089999999993,1912667.0,103.0,-144.0,-8444.0,-288.0,125.0,151.0
1.5901440000000004,1912666.0,38.0,-153.0,-8533.0,-127.0,425.0,-71.0
1.6005209999999988,1930669.0,-33.0,-175.0,-8542.0,53.0,678.0,-258.0
1.6100189999999994,1947624.0,-171.0,-104.0,-8495.0,176.0,853.0,-353.0
1.6205269999999992,1963275.0,-298.0,-59.0,-8422.0,199.0,912.0,-311.0
1.63007,1977352.0,-430.0,-19.0,-8351.0,157.0,848.0,-131.0
1.6396629999999988,1977353.0,-515.0,49.0,-8288.0,22.0,710.0,130.0
1.6498709999999992,1989926.0,-571.0,81.0,-8261.0,-232.0,458.0,437.0
1.6598949999999988,2001229.0,-556.0,22.0,-8242.0,-471.0,207.0,616.0
1.6698509999999995,2011850.0,-515.0,-69.0,-8251.0,-653.0,-13.0,733.0
1.679729,2021749.0,-483.0,-179.0,-8247.0,-722.0,-170.0,791.0
1.6899350000000002,2021748.0,-426.0,-298.0,-8263.0,-612.0,-262.0,793.0
1.7005590000000002,2031035.0,-395.0,-338.0,-8218.0,-403.0,-364.0,743.0
1.7099650000000004,2039784.0,-327.0,-330.0,-8188.0,-204.0,-427.0,640.0
1.7205689999999993,2048079.0,-296.0,-299.0,-8184.0,-3.0,-467.0,444.0
1.7299629999999997,2055938.0,-227.0,-196.0,-8183.0,135.0,-507.0,294.0
1.7397709999999993,2055939.0,-154.0,-126.0,-8146.0,172.0,-494.0,236.0
1.749981,2063228.0,-114.0,-103.0,-8087.0,143.0,-415.0,295.0
1.7597389999999997,2070333.0,-36.0,-20.0,-8057.0,83.0,-318.0,352.0
1.7698509999999992,2077148.0,-40.0,-41.0,-8059.0,-16.0,-203.0,350.0
1.7797070000000001,2083941.0,-20.0,-76.0,-8048.0,-13.0,-89.0,298.0
1.7899569999999994,2083940.0,-27.0,-64.0,-8068.0,5.0,46.0,213.0
1.8005949999999995,2090839.0,-78.0,-75.0,-8042.0,-12.0,105.0,41.0
1.8100269999999998,2098072.0,-108.0,-96.0,-8042.0,10.0,140.0,-85.0
1.8205069999999992,2105687.0,-141.0,-91.0,-8142.0,-21.0,165.0,-242.0
1.830093999999999,2113188.0,-194.0,-49.0,-7877.0,9.0,65.0,-431.0
1.8405609999999992,2113189.0,-201.0,-71.0,-8060.0,26.0,8.0,-632.0
1.8499549999999996,2120984.0,-220.0,-23.0,-8127.0,41.0,-88.0,-791.0
1.8605210000000003,2129045.0,-217.0,-76.0,-8175.0,92.0,-192.0,-892.0
1.8702050000000003,2137144.0,-199.0,-24.0,-8241.0,235.0,-275.0,-955.0
1.880331,2145195.0,-114.0,72.0,-8253.0,336.0,-292.0,-1066.0
1.8902039999999989,2145194.0,-49.0,101.0,-8322.0,369.0,-258.0,-1272.0
1.900264,2153143.0,9.0,214.0,-8371.0,341.0,-78.0,-1634.0
1.9102289999999993,2160410.0,-51.0,293.0,-8438.0,186.0,37.0,-2083.0
1.9202700000000004,2167125.0,-164.0,257.0,-8600.0,-87.0,93.0,-2420.0
1.9304639999999988,2173084.0,-279.0,180.0,-8811.0,-251.0,-20.0,-2518.0
1.9402600000000003,2173085.0,-368.0,79.0,-8970.0,-355.0,-226.0,-2293.0
1.950512999999999,2177560.0,-364.0,-28.0,-9153.0,-368.0,-369.0,-1737.0
1.9602249999999994,2180471.0,-309.0,-69.0,-9302.0,-385.0,-403.0,-1203.0
1.9705180000000002,2180586.0,-220.0,-191.0,-9435.0,-367.0,-213.0,-717.0
1.979991,2176457.0,-223.0,-293.0,-9512.0,-278.0,-6.0,-286.0
1.9906489999999994,2176456.0,-245.0,-302.0,-9518.0,-176.0,314.0,132.0
2.0001239999999996,2166967.0,-344.0,-330.0,-9479.0,-104.0,514.0,535.0
2.0105769999999996,2152168.0,-471.0,-323.0,-9358.0,-67.0,567.0,902.0
2.019807,2132405.0,-547.0,-230.0,-9285.0,-120.0,499.0,1141.0
2.029812999999999,2108306.0,-565.0,-191.0,-9174.0,-226.0,402.0,1177.0
2.039949,2108307.0,-557.0,-165.0,-9073.0,-350.0,317.0,1135.0
2.0497879999999995,2080684.0,-595.0,-206.0,-8965.0,-452.0,240.0,1087.0
2.059968999999999,2050207.0,-635.0,-294.0,-8903.0,-445.0,121.0,948.0
2.070589,2016748.0,-638.0,-336.0,-8842.0,-271.0,-117.0,812.0
2.0800459999999994,1980867.0,-591.0,-390.0,-8736.0,-83.0,-337.0,685.0
2.0896869999999996,1980866.0,-526.0,-396.0,-8649.0,138.0,-543.0,567.0
2.099971,1942815.0,-441.0,-339.0,-8509.0,325.0,-727.0,483.0
2.109781,1902806.0,-310.0,-247.0,-8484.0,514.0,-670.0,280.0
2.119985,1860865.0,-225.0,-147.0,-8427.0,501.0,-652.0,53.0
2.1297029999999992,1817766.0,-193.0,-127.0,-8313.0,445.0,-715.0,-39.0
2.1400699999999997,1817767.0,-80.0,-171.0,-8310.0,320.0,-289.0,-18.0
2.150480999999999,1773244.0,143.0,-119.0,-8160.0,324.0,-319.0,-74.0
2.160188999999999,1727433.0,344.0,-131.0,-8015.0,276.0,-95.0,-101.0
2.170532999999999,1680426.0,444.0,-141.0,-7836.0,193.0,267.0,-130.0
2.180223,1632119.0,448.0,-90.0,-7669.0,96.0,922.0,-176.0
2.190458999999999,1632118.0,321.0,-78.0,-7525.0,-36.0,1456.0,-202.0
2.200089,1582771.0,64.0,-96.0,-7333.0,-146.0,1843.0,-193.0
2.210476999999999,1532308.0,-162.0,-159.0,-7128.0,-195.0,1685.0,-154.0
2.220098,1481359.0,-410.0,-233.0,-6894.0,-144.0,1228.0,-111.0
2.2305829999999993,1431768.0,-538.0,-282.0,-6772.0,43.0,745.0,-72.0
2.240098999999999,1431769.0,-504.0,-304.0,-6508.0,262.0,541.0,-41.0
2.2506009999999996,1384722.0,-543.0,-299.0,-6401.0,511.0,-174.0,2.0
2.2601509999999987,1341837.0,-468.0,-310.0,-6344.0,779.0,-708.0,46.0
2.2705469999999988,1303986.0,-229.0,-251.0,-6256.0,990.0,-1111.0,69.0
2.279966999999999,1272707.0,-79.0,-205.0,-6211.0,1130.0,-1434.0,91.0
2.290633999999999,1272706.0,111.0,-154.0,-6162.0,1219.0,-1465.0,101.0
2.300127999999999,1249767.0,256.0,-55.0,-6229.0,1194.0,-1340.0,91.0
2.3106229999999996,1236342.0,307.0,-36.0,-6316.0,1036.0,-1000.0,76.0
2.319996999999999,1234389.0,252.0,-4.0,-6433.0,921.0,-703.0,67.0
2.3297369999999997,1234388.0,186.0,17.0,-6585.0,694.0,-405.0,68.0
2.340019999999999,1247037.0,96.0,10.0,-6772.0,379.0,-213.0,76.0
2.349698,1274820.0,-85.0,-21.0,-6893.0,164.0,-54.0,113.0
2.360047,1310475.0,-237.0,-97.0,-7040.0,20.0,-5.0,151.0
2.369710999999999,1348104.0,-377.0,-144.0,-7194.0,-44.0,54.0,198.0
2.3800469999999994,1386715.0,-521.0,-227.0,-7358.0,-20.0,-301.0,270.0
2.3896669999999993,1386714.0,-449.0,-293.0,-7505.0,132.0,-597.0,318.0
2.400081,1426201.0,-391.0,-323.0,-7654.0,328.0,-1086.0,355.0
2.4106179999999995,1466374.0,-248.0,-347.0,-7898.0,635.0,-1272.0,373.0
2.4197989999999994,1507137.0,-99.0,-320.0,-8039.0,854.0,-1287.0,381.0
2.429739999999999,1507136.0,-77.0,-277.0,-8298.0,965.0,-1227.0,378.0
2.439945,1547983.0,70.0,-189.0,-8369.0,1049.0,-770.0,359.0
2.4505929999999996,1588936.0,64.0,-161.0,-8612.0,892.0,-200.0,345.0
2.459961,1629323.0,-83.0,-78.0,-8686.0,732.0,-20.0,344.0
2.469790999999999,1668028.0,-187.0,-16.0,-8848.0,501.0,189.0,352.0
2.479977,1668029.0,-362.0,28.0,-8951.0,252.0,398.0,370.0
2.489754999999999,1703832.0,-509.0,-25.0,-9049.0,5.0,210.0,398.0
2.4997629999999997,1736399.0,-560.0,-66.0,-9136.0,-234.0,-75.0,422.0
2.509834999999999,1765346.0,-561.0,-145.0,-9219.0,-331.0,-396.0,432.0
2.5198389999999993,1790651.0,-483.0,-263.0,-9274.0,-278.0,-625.0,424.0
2.529938999999999,1790650.0,-355.0,-327.0,-9332.0,-136.0,-690.0,398.0
2.5397929999999995,1811835.0,-154.0,-380.0,-9375.0,101.0,-573.0,343.0
2.549937,1828782.0,-72.0,-377.0,-9392.0,364.0,-295.0,292.0
2.559771999999999,1841373.0,-32.0,-343.0,-9391.0,602.0,178.0,246.0
2.569856999999999,1849524.0,-72.0,-256.0,-9405.0,782.0,518.0,210.0
2.5798629999999996,1849525.0,-203.0,-179.0,-9372.0,790.0,749.0,187.0
2.5896749999999997,1852688.0,-328.0,-84.0,-9331.0,693.0,791.0,170.0
2.600073,1850765.0,-460.0,-3.0,-9242.0,463.0,662.0,170.0
2.610645,1842796.0,-579.0,23.0,-9169.0,189.0,333.0,188.0
2.620113,1829343.0,-557.0,-1.0,-9077.0,-103.0,111.0,204.0
2.6305929999999993,1811730.0,-451.0,-34.0,-8990.0,-398.0,-182.0,223.0
2.6400349999999992,1811731.0,-359.0,-118.0,-8878.0,-508.0,-267.0,237.0
2.650321,1790920.0,-199.0,-208.0,-8766.0,-531.0,-88.0,242.0
2.660285,1767407.0,-85.0,-266.0,-8615.0,-457.0,129.0,234.0
2.670285,1741530.0,-5.0,-333.0,-8490.0,-271.0,432.0,225.0
2.6803179999999998,1741531.0,-14.0,-346.0,-8401.0,-61.0,806.0,204.0
2.690427999999999,1713686.0,-116.0,-326.0,-8223.0,180.0,1057.0,177.0
2.7001340000000003,1684017.0,-198.0,-264.0,-8110.0,357.0,1203.0,160.0
2.710495,1652810.0,-288.0,-215.0,-7965.0,483.0,1164.0,160.0
2.7201259999999987,1620521.0,-367.0,-59.0,-7788.0,426.0,1212.0,134.0
2.730454999999999,1620520.0,-392.0,9.0,-7621.0,221.0,985.0,98.0
2.740207,1587571.0,-388.0,4.0,-7513.0,6.0,735.0,80.0
2.7503650000000004,1554386.0,-322.0,11.0,-7431.0,-216.0,410.0,83.0
2.760209999999999,1522157.0,-225.0,-6.0,-7362.0,-454.0,248.0,77.0
2.7703729999999993,1491476.0,-105.0,-64.0,-7246.0,-653.0,134.0,76.0
2.780213,1491477.0,4.0,-79.0,-7163.0,-804.0,138.0,66.0
2.790374999999999,1463354.0,51.0,-141.0,-7083.0,-873.0,257.0,50.0
2.8002070000000003,1438419.0,80.0,-205.0,-7029.0,-846.0,431.0,33.0
2.8105309999999992,1417180.0,69.0,-251.0,-6983.0,-737.0,580.0,13.0
2.8199609999999993,1400401.0,-26.0,-280.0,-6942.0,-585.0,669.0,8.0
2.830482,1400400.0,-130.0,-285.0,-6958.0,-399.0,659.0,5.0
2.8401639999999997,1388655.0,-204.0,-254.0,-6979.0,-221.0,569.0,9.0
2.850391,1382690.0,-284.0,-238.0,-7024.0,-76.0,373.0,24.0
2.8601659999999995,1383355.0,-320.0,-161.0,-7094.0,5.0,127.0,47.0
2.870379,1391828.0,-313.0,-113.0,-7185.0,4.0,-184.0,72.0
2.880132999999999,1391829.0,-275.0,-94.0,-7308.0,-66.0,-406.0,94.0
2.890635999999999,1407996.0,-200.0,-38.0,-7430.0,-266.0,-586.0,116.0
2.900143,1428833.0,-138.0,-30.0,-7535.0,-471.0,-683.0,129.0
2.9098550000000003,1452092.0,-77.0,-40.0,-7635.0,-679.0,-703.0,147.0
2.9196869999999997,1476243.0,-37.0,-61.0,-7558.0,-885.0,-571.0,156.0
2.9298789999999997,1476242.0,-46.0,-138.0,-7803.0,-1046.0,-43.0,155.0
2.939696999999999,1500997.0,-95.0,-186.0,-7938.0,-1078.0,168.0,160.0
2.949871,1526548.0,-196.0,-256.0,-8032.0,-1058.0,370.0,165.0
2.959674999999999,1552075.0,-293.0,-305.0,-8123.0,-942.0,360.0,177.0
2.969878999999999,1577782.0,-341.0,-343.0,-8130.0,-670.0,219.0,127.0
2.9797130000000003,1577783.0,-366.0,-239.0,-8152.0,-206.0,76.0,-56.0
2.9898429999999987,1603606.0,-422.0,-210.0,-8284.0,89.0,-103.0,-247.0
2.9997030000000002,1628901.0,-390.0,-95.0,-8335.0,293.0,-223.0,-417.0
3.0100040000000003,1652848.0,-375.0,54.0,-8430.0,349.0,-381.0,-553.0
3.020598999999999,1675679.0,-320.0,199.0,-8522.0,206.0,-558.0,-573.0
3.0301289999999987,1675678.0,-248.0,236.0,-8638.0,-113.0,-604.0,-475.0
3.0405990000000003,1696955.0,-178.0,285.0,-8714.0,-608.0,-550.0,-309.0
3.0499969999999994,1716386.0,-98.0,269.0,-8797.0,-1044.0,-404.0,-115.0
3.0597049999999992,1733937.0,-67.0,183.0,-8863.0,-1399.0,-167.0,88.0
3.0698549999999987,1749358.0,-46.0,-198.0,-8561.0,-1537.0,0.0,116.0
3.0806249999999995,1749359.0,136.0,-879.0,-8157.0,-1207.0,548.0,1047.0
3.0898450000000004,1762210.0,72.0,-1188.0,-7933.0,-425.0,1466.0,2144.0
3.0996689999999987,1772197.0,-215.0,-1145.0,-7908.0,521.0,2174.0,3694.0
3.1099429999999995,1780840.0,-820.0,-702.0,-7914.0,1143.0,2159.0,4955.0
3.120595,1789709.0,-1119.0,-289.0,-7892.0,1134.0,898.0,5080.0
3.1299449999999993,1789708.0,-912.0,-63.0,-7720.0,794.0,-331.0,4595.0
3.1405709999999996,1799513.0,-574.0,6.0,-7572.0,-11.0,-1153.0,3730.0
3.1499430000000004,1809898.0,-194.0,-40.0,-7534.0,-656.0,-1508.0,2600.0
3.160596999999999,1821071.0,195.0,-269.0,-7608.0,-1104.0,-1326.0,834.0
3.1700989999999987,1833472.0,141.0,-535.0,-7724.0,-1142.0,-1076.0,-355.0
