Time,omegax,omegay,omegaz,Absolute (rad/s)
1.320810225E1,2.247307062E0,-4.337015375E-2,1.861557066E-1,2.255421014E0
1.321043439E1,2.260592937E0,-5.680879578E-2,1.924168915E-1,2.269478338E0
1.321276657E1,2.275100708E0,-7.040014863E-2,1.950129867E-1,2.284528283E0
1.321509871E1,2.288386583E0,-8.399149776E-2,1.963873953E-1,2.298333252E0
1.321743090E1,2.302894115E0,-9.880454093E-2,1.989834905E-1,2.313585545E0
1.321976303E1,2.317401886E0,-1.136175916E-1,2.015796006E-1,2.328925674E0
1.322209522E1,2.329466105E0,-1.272089481E-1,2.041756958E-1,2.341854428E0
1.322442735E1,2.341530323E0,-1.430909634E-1,2.079934925E-1,2.355100968E0
1.322675954E1,2.354816198E0,-1.591257155E-1,2.105895877E-1,2.369562891E0
1.322909168E1,2.366880417E0,-1.725643575E-1,2.131856978E-1,2.382718932E0
1.323142386E1,2.376348495E0,-1.898207814E-1,2.133384049E-1,2.393444667E0
1.323375600E1,2.385969400E0,-2.032594234E-1,2.159345001E-1,2.404327782E0
1.323608819E1,2.396811962E0,-2.179197669E-1,2.173089087E-1,2.416489141E0
1.323842032E1,2.407654524E0,-2.339545041E-1,2.199050188E-1,2.428969583E0
1.324075251E1,2.415900946E0,-2.486148328E-1,2.212794125E-1,2.438719191E0
1.324308465E1,2.426743507E0,-2.622061968E-1,2.214321345E-1,2.450891334E0
1.324541683E1,2.436364174E0,-2.744231224E-1,2.228065431E-1,2.461873513E0
1.324774897E1,2.443541765E0,-2.890834510E-1,2.252499312E-1,2.470870926E0
1.325008116E1,2.450566530E0,-3.025220931E-1,2.254026383E-1,2.479435880E0
1.325241329E1,2.455300570E0,-3.122956753E-1,2.267770469E-1,2.485449115E0
1.325474548E1,2.466295719E0,-3.234436214E-1,2.269297540E-1,2.497744475E0
1.325707762E1,2.471029758E0,-3.319954872E-1,2.257080674E-1,2.503428290E0
1.325940980E1,2.478207350E0,-3.442124426E-1,2.270824611E-1,2.512281895E0
1.326174194E1,2.486606598E0,-3.516952991E-1,2.270824611E-1,2.521600365E0
1.326407412E1,2.491493225E0,-3.553603888E-1,2.272351831E-1,2.526945849E0
1.326640626E1,2.496380091E0,-3.614688516E-1,2.235700935E-1,2.532302682E0
1.326873845E1,2.502335787E0,-3.677300513E-1,2.237228155E-1,2.539086780E0
1.327107058E1,2.504779100E0,-3.713951409E-1,2.249445021E-1,2.542135465E0
1.327340277E1,2.509665966E0,-3.750602305E-1,2.249445021E-1,2.547487677E0
1.327573491E1,2.514552832E0,-3.776563108E-1,2.249445021E-1,2.552684912E0
1.327806709E1,2.516996145E0,-3.776563108E-1,2.237228155E-1,2.554984497E0
1.328039923E1,2.520661116E0,-3.778090179E-1,2.214321345E-1,2.558418321E0
1.328273142E1,2.520813942E0,-3.753656447E-1,2.212794125E-1,2.558196020E0
1.328506355E1,2.524478912E0,-3.729222417E-1,2.188360244E-1,2.561240712E0
1.328739574E1,2.527075052E0,-3.694098890E-1,2.163926363E-1,2.563083643E0
1.328972788E1,2.527075052E0,-3.669664860E-1,2.163926363E-1,2.562732623E0
1.329206006E1,2.527227879E0,-3.608580232E-1,2.151709497E-1,2.561912918E0
1.329439220E1,2.529824018E0,-3.549022675E-1,2.139492482E-1,2.563540416E0
1.329672439E1,2.529976606E0,-3.477247953E-1,2.113531530E-1,2.562491818E0
1.329905652E1,2.531503677E0,-3.379512429E-1,2.101314515E-1,2.562591879E0
1.330138866E1,2.530434847E0,-3.283303976E-1,2.087570578E-1,2.560172040E0
1.330372084E1,2.529365778E0,-3.210002482E-1,2.075353563E-1,2.558085871E0
1.330605303E1,2.525853395E0,-3.087832928E-1,2.049392611E-1,2.552896903E0
1.330838517E1,2.526158810E0,-2.991624475E-1,2.024958730E-1,2.551858358E0
1.331071730E1,2.522646427E0,-2.858765125E-1,1.998997629E-1,2.546650799E0
1.331304949E1,2.520355701E0,-2.761029601E-1,1.986780763E-1,2.543206379E0
1.331538168E1,2.516996145E0,-2.614426315E-1,1.985253543E-1,2.538313251E0
1.331771381E1,2.513636589E0,-2.469350100E-1,1.947075576E-1,2.533230513E0
1.332004595E1,2.508902311E0,-2.359397560E-1,1.947075576E-1,2.527482821E0
1.332237814E1,2.504321098E0,-2.200577259E-1,1.945548505E-1,2.521487885E0
1.332471027E1,2.502030373E0,-2.079934925E-1,1.919587553E-1,2.517988372E0
1.332704246E1,2.496227264E0,-1.933331639E-1,1.918060333E-1,2.511039192E0
1.332937459E1,2.491646051E0,-1.786728203E-1,1.916533262E-1,2.505385204E0
1.333170678E1,2.484468460E0,-1.640124917E-1,1.928750277E-1,2.497335461E0
1.333403892E1,2.477291107E0,-1.505738497E-1,1.902789176E-1,2.489146396E0
1.333637110E1,2.467823029E0,-1.345391124E-1,1.901262105E-1,2.478789876E0
1.333870324E1,2.461867094E0,-1.200314835E-1,1.887518018E-1,2.472008169E0
1.334103543E1,2.453468084E0,-1.076618284E-1,1.898207814E-1,2.463154205E0
1.334336756E1,2.443847179E0,-9.666658193E-2,1.908897758E-1,2.453196358E0
1.334569975E1,2.436669827E0,-8.429691941E-2,1.908897758E-1,2.445588829E0
1.334803189E1,2.428423166E0,-7.085828483E-2,1.907370538E-1,2.436932620E0
1.335036407E1,2.416206360E0,-5.971032009E-2,1.942494214E-1,2.424737374E0
1.335269621E1,2.405210972E0,-5.100574717E-2,1.940967143E-1,2.413568922E0
1.335502840E1,2.395590305E0,-4.245388508E-2,1.951656938E-1,2.403902014E0
1.335736053E1,2.384594917E0,-3.374931216E-2,1.951656938E-1,2.392806215E0
1.335969272E1,2.372378111E0,-2.748812735E-2,1.974563748E-1,2.380739910E0
1.336202485E1,2.357717752E0,-1.740914769E-2,1.985253543E-1,2.366125186E0
1.336435704E1,2.345500708E0,-1.236965694E-2,1.985253543E-1,2.353919900E0
1.336668918E1,2.333283901E0,-8.551862091E-3,1.995943487E-1,2.341820830E0
1.336902136E1,2.319692373E0,-4.581354558E-3,1.983726472E-1,2.328163526E0
1.337135350E1,2.303657770E0,-1.832541777E-3,2.031067163E-1,2.312594824E0
1.337368569E1,2.288997412E0,7.635590737E-4,2.018850148E-1,2.297883220E0
1.337601782E1,2.274184227E0,3.512371797E-3,2.029540092E-1,2.283225036E0
1.337835001E1,2.259371281E0,2.596100792E-3,2.029540092E-1,2.268469893E0
1.338068215E1,2.243183851E0,4.581354442E-4,2.041756958E-1,2.252456818E0
1.338301433E1,2.227149010E0,7.635590737E-4,2.040229887E-1,2.236474608E0
1.338534647E1,2.209739923E0,-2.596100792E-3,2.052446753E-1,2.219252722E0
1.338767866E1,2.193552494E0,-7.177455351E-3,2.076880634E-1,2.203374319E0
1.339001079E1,2.177365065E0,-1.282779220E-2,2.075353563E-1,2.187270925E0
1.339234298E1,2.159955978E0,-1.985253580E-2,2.075353563E-1,2.169994211E0
1.339467512E1,2.137660027E0,-2.428117767E-2,2.087570578E-1,2.147966358E0
1.339700730E1,2.118876457E0,-3.237490356E-2,2.063136548E-1,2.129143231E0
1.339933944E1,2.100245476E0,-4.169032723E-2,2.063136548E-1,2.110766322E0
1.340167162E1,2.080240250E0,-5.222744122E-2,2.038702667E-1,2.090858744E0
1.340400376E1,2.059013367E0,-6.276455522E-2,2.026485801E-1,2.069913496E0
1.340633595E1,2.041451454E0,-7.330167294E-2,2.038702667E-1,2.052915064E0
1.340866808E1,2.019002914E0,-8.139539510E-2,2.026485801E-1,2.030779266E0
1.341100027E1,2.000219345E0,-9.437590092E-2,2.002051920E-1,2.012427976E0
1.341333241E1,1.978992462E0,-1.061347127E-1,2.026485801E-1,1.992170221E0
1.341566459E1,1.957612753E0,-1.191152185E-1,2.002051920E-1,1.971425435E0
1.341799673E1,1.935164094E0,-1.319430023E-1,1.977618039E-1,1.949712481E0
1.342032892E1,1.912715435E0,-1.424801201E-1,1.953184158E-1,1.927934180E0
1.342266105E1,1.888892412E0,-1.565296054E-1,1.953184158E-1,1.905404247E0
1.342499324E1,1.866291046E0,-1.707318127E-1,1.940967143E-1,1.884108584E0
1.342732538E1,1.843842506E0,-1.823379099E-1,1.904316396E-1,1.862596712E0
1.342965756E1,1.821393847E0,-1.953184158E-1,1.892099380E-1,1.841582263E0
1.343198970E1,1.795127392E0,-2.069245130E-1,1.867665499E-1,1.816640265E0
1.343432189E1,1.772678733E0,-2.186833173E-1,1.855448484E-1,1.795728035E0
1.343665402E1,1.746412277E0,-2.327328026E-1,1.818797737E-1,1.771214457E0
1.343898621E1,1.722741961E0,-2.443388999E-1,1.794363856E-1,1.749210902E0
1.344131834E1,1.697697282E0,-2.548760176E-1,1.782146841E-1,1.725948527E0
1.344365053E1,1.672805190E0,-2.664821148E-1,1.757712960E-1,1.702993092E0
1.344598267E1,1.646691442E0,-2.756448388E-1,1.707318127E-1,1.678309308E0
1.344831485E1,1.621799469E0,-2.837385535E-1,1.682884246E-1,1.655011202E0
1.345064699E1,1.595685720E0,-2.906105816E-1,1.670667231E-1,1.630514863E0
1.345297918E1,1.568350315E0,-2.973299026E-1,1.620272398E-1,1.604487647E0
1.345531131E1,1.543458343E0,-3.052709103E-1,1.595838517E-1,1.581430046E0
1.345764350E1,1.516122937E0,-3.109212518E-1,1.559187621E-1,1.555510028E0
1.345997564E1,1.490009189E0,-3.153499067E-1,1.545443535E-1,1.530835361E0
1.346230777E1,1.462826490E0,-3.196258247E-1,1.521009654E-1,1.505043758E0
1.346463996E1,1.435643792E0,-3.203893900E-1,1.495048702E-1,1.478537847E0
1.346697215E1,1.409682751E0,-3.211529553E-1,1.458397806E-1,1.453139333E0
1.346930428E1,1.382347345E0,-3.229855001E-1,1.432436854E-1,1.426787500E0
1.347163642E1,1.353942990E0,-3.237490356E-1,1.394258887E-1,1.399076352E0
1.347396860E1,1.326912999E0,-3.196258247E-1,1.356080920E-1,1.371586064E0
1.347630079E1,1.297286868E0,-3.177932799E-1,1.343863904E-1,1.342387980E0
1.347863293E1,1.268882513E0,-3.124483824E-1,1.317902952E-1,1.313413684E0
1.348096512E1,1.240630746E0,-3.095468581E-1,1.291942000E-1,1.285175103E0
1.348329725E1,1.211157441E0,-3.005368412E-1,1.252236813E-1,1.254155377E0
1.348562939E1,1.185196400E0,-2.951919436E-1,1.203369126E-1,1.227318118E0
1.348796157E1,1.156944752E0,-2.861819267E-1,1.163664013E-1,1.197481688E0
1.349029371E1,1.125027895E0,-2.759502530E-1,1.137702987E-1,1.163950165E0
1.349262590E1,1.098150611E0,-2.669402659E-1,1.123958975E-1,1.135704498E0
1.349495803E1,1.067455530E0,-2.554868758E-1,1.085781008E-1,1.102961494E0
1.349729022E1,1.041800022E0,-2.441861928E-1,1.070509851E-1,1.075376258E0
1.349962235E1,1.009883285E0,-2.290677279E-1,1.032331884E-1,1.040669671E0
1.350195454E1,9.793408513E-1,-2.163926363E-1,1.018587798E-1,1.008121762E0
1.350428668E1,9.498674870E-1,-2.024958730E-1,9.788827598E-2,9.761326426E-1
1.350661886E1,9.205468297E-1,-1.898207814E-1,9.529217333E-2,9.447322335E-1
1.350895100E1,8.924478292E-1,-1.736333370E-1,9.254335612E-2,9.138796072E-1
1.351128319E1,8.631271720E-1,-1.597365588E-1,9.239064902E-2,8.826326049E-1
1.351361532E1,8.299887180E-1,-1.446180940E-1,9.086353332E-2,8.473793996E-1
1.351594751E1,7.982246280E-1,-1.270562261E-1,8.582404256E-2,8.128170813E-1
1.351827965E1,7.689039707E-1,-1.094943732E-1,8.185353130E-2,7.809624412E-1
1.352061183E1,7.383615971E-1,-9.452861547E-2,8.047912270E-2,7.487258486E-1
1.352294397E1,7.078192830E-1,-7.818844914E-2,7.773031294E-2,7.163543624E-1
1.352527616E1,6.760551929E-1,-6.306997687E-2,7.635590434E-2,6.832705687E-1
1.352760829E1,6.467345357E-1,-4.550812021E-2,7.360709459E-2,6.524986996E-1
1.352994048E1,6.174138784E-1,-2.932066843E-2,7.207997888E-2,6.222982583E-1
1.353227262E1,5.856497884E-1,-1.298050396E-2,6.826218218E-2,5.897574871E-1
1.353460480E1,5.537330508E-1,9.162708884E-4,6.795676053E-2,5.578882078E-1
1.353693694E1,5.231906772E-1,1.603474095E-2,6.536065787E-2,5.275012921E-1
1.353926912E1,4.912739098E-1,2.870982140E-2,6.276455522E-2,4.960984758E-1
1.354160126E1,4.595098495E-1,4.260659590E-2,6.245913357E-2,4.656884873E-1
1.354393345E1,4.263713956E-1,5.543438718E-2,6.108472496E-2,4.342774250E-1
1.354626558E1,3.946073353E-1,6.810946763E-2,5.711421743E-2,4.044946013E-1
1.354859777E1,3.626905680E-1,8.078455180E-2,5.696150661E-2,3.759191471E-1
1.355092991E1,3.319954872E-1,8.979454637E-2,5.436540768E-2,3.481948616E-1
1.355326209E1,3.000787199E-1,9.880454093E-2,4.917320609E-2,3.197304796E-1
1.355559423E1,2.655658424E-1,1.091889441E-1,4.902049154E-2,2.912910070E-1
1.355792642E1,2.336490750E-1,1.181989461E-1,4.764608666E-2,2.661447552E-1
1.356025855E1,2.029540092E-1,1.236965731E-1,4.382828996E-2,2.416859347E-1
1.356259074E1,1.684411317E-1,1.304158866E-1,4.107947648E-2,2.169521646E-1
1.356492288E1,1.363716573E-1,1.345391124E-1,3.848337755E-2,1.953944012E-1
1.356725506E1,1.055238619E-1,1.388150454E-1,3.588727489E-2,1.780247139E-1
1.356958720E1,7.223268598E-2,1.418692768E-1,3.451287001E-2,1.628974856E-1
1.357191939E1,3.894151375E-2,1.424801201E-1,3.206948191E-2,1.511472057E-1
1.357425152E1,6.872031838E-3,1.441599578E-1,2.825168520E-2,1.470628300E-1
1.357658371E1,-2.535016090E-2,1.398840249E-1,2.687728032E-2,1.446808877E-1
1.357891584E1,-6.001574174E-2,1.406475753E-1,2.305948362E-2,1.546459488E-1
1.358124803E1,-9.468132257E-2,1.388150454E-1,1.801999472E-2,1.689937569E-1
1.358358017E1,-1.255291104E-1,1.357607991E-1,1.557660475E-2,1.855564139E-1
1.358591235E1,-1.577513069E-1,1.314848661E-1,1.420219894E-2,2.058529750E-1
1.358824449E1,-1.887518018E-1,1.259872466E-1,1.053711493E-2,2.271806766E-1
1.359057668E1,-2.223484069E-1,1.204896197E-1,6.719320081E-3,2.529855960E-1
1.359290881E1,-2.557922900E-1,1.114796251E-1,3.054236295E-3,2.790461087E-1
1.359524100E1,-2.893888950E-1,1.035386100E-1,-7.635590737E-4,3.073544523E-1
1.359757314E1,-3.229855001E-1,9.575030953E-2,-3.206948051E-3,3.368947010E-1
1.359990532E1,-3.552076817E-1,8.536590636E-2,-9.468132630E-3,3.654442237E-1
1.360223746E1,-3.875826001E-1,7.620319724E-2,-1.313321572E-2,3.952210528E-1
1.360456965E1,-4.211791754E-1,6.597150117E-2,-1.328592747E-2,4.265215734E-1
1.360690178E1,-4.547757804E-1,5.573981255E-2,-1.817270555E-2,4.585391852E-1
1.360923397E1,-4.845545888E-1,4.779879749E-2,-2.305948362E-2,4.874521662E-1
1.361156610E1,-5.183038712E-1,3.374931216E-2,-2.794626169E-2,5.201527780E-1
1.361389829E1,-5.506787896E-1,2.107422985E-2,-3.298575059E-2,5.520682134E-1
1.361623043E1,-5.842754245E-1,8.399149403E-3,-3.542914242E-2,5.854088669E-1
1.361856262E1,-6.154286265E-1,-3.206948051E-3,-3.909422457E-2,6.166774175E-1
1.362089475E1,-6.465818286E-1,-1.359135192E-2,-4.275930673E-2,6.481366709E-1
1.362322694E1,-6.814001203E-1,-2.626643144E-2,-4.657710344E-2,6.834950445E-1
1.362555907E1,-7.125533223E-1,-3.649812192E-2,-5.024218559E-2,7.152542396E-1
1.362789126E1,-7.437065244E-1,-4.810422286E-2,-5.268557742E-2,7.471205932E-1
1.363022340E1,-7.760814428E-1,-6.093201414E-2,-5.894676223E-2,7.806983009E-1
1.363255558E1,-8.084563613E-1,-7.238540053E-2,-6.139015034E-2,8.140086516E-1
1.363488772E1,-8.383878469E-1,-8.399149776E-2,-6.383354217E-2,8.449990975E-1
1.363721985E1,-8.693883419E-1,-9.193251282E-2,-6.627693027E-2,8.767441516E-1
1.363955204E1,-9.017632604E-1,-9.972081333E-2,-6.765133142E-2,9.097790506E-1
1.364188423E1,-9.327637553E-1,-1.076618284E-1,-7.253811508E-2,9.417542517E-1
1.364421636E1,-9.625425935E-1,-1.131594554E-1,-7.513421029E-2,9.720794495E-1
1.364654850E1,-9.936957955E-1,-1.235438585E-1,-7.635590434E-2,1.004253276E0
1.364888069E1,-1.024696231E0,-1.290414780E-1,-7.895200700E-2,1.035802823E0
1.365121288E1,-1.055696726E0,-1.320957243E-1,-8.139539510E-2,1.067037988E0
1.365354501E1,-1.085475564E0,-1.388150454E-1,-8.521319181E-2,1.097628400E0
1.365587715E1,-1.113879919E0,-1.418692768E-1,-8.643488586E-2,1.126199962E0
1.365820933E1,-1.145033240E0,-1.449235082E-1,-8.780929446E-2,1.157503528E0
1.366054152E1,-1.174811959E0,-1.456870735E-1,-9.162709117E-2,1.187351417E0
1.366287366E1,-1.204438090E0,-1.462979168E-1,-9.162709117E-2,1.216745544E0
1.366520579E1,-1.231620789E0,-1.458397806E-1,-9.300149232E-2,1.243707476E0
1.366753798E1,-1.262468576E0,-1.427855492E-1,-9.559759498E-2,1.274108912E0
1.366987012E1,-1.290872931E0,-1.398840249E-1,-9.575030953E-2,1.301955678E0
1.367220230E1,-1.317902923E0,-1.369825006E-1,-9.590301663E-2,1.328468934E0
1.367453444E1,-1.346154690E0,-1.291942000E-1,-9.972081333E-2,1.356011737E0
1.367686662E1,-1.374559045E0,-1.250709742E-1,-1.010952219E-1,1.383934811E0
1.367919876E1,-1.402810693E0,-1.185043678E-1,-1.036913246E-1,1.411620705E0
1.368153095E1,-1.428619027E0,-1.107160673E-1,-1.050657257E-1,1.436749519E0
1.368386308E1,-1.455496311E0,-9.926267713E-2,-1.064401343E-1,1.462754967E0
1.368619527E1,-1.481304646E0,-9.040539712E-2,-1.078145429E-1,1.487971964E0
1.368852741E1,-1.508334637E0,-7.895200700E-2,-1.104106456E-1,1.514429697E0
1.369085959E1,-1.532768488E0,-6.765133142E-2,-1.131594554E-1,1.538428095E0
1.369319173E1,-1.559645772E0,-5.375456065E-2,-1.133121699E-1,1.564680202E0
1.369552392E1,-1.585301399E0,-4.245388508E-2,-1.146865711E-1,1.590011279E0
1.369785605E1,-1.612178683E0,-2.855710872E-2,-1.160609797E-1,1.616603157E0
1.370018824E1,-1.636612535E0,-1.359135192E-2,-1.188097894E-1,1.640975649E0
1.370252038E1,-1.659824729E0,-2.290677279E-3,-1.201841980E-1,1.664171752E0
1.370485256E1,-1.684258580E0,1.634016447E-2,-1.240019947E-1,1.688896226E0
1.370718470E1,-1.706096411E0,3.252761811E-2,-1.243074164E-1,1.710928211E0
1.370951689E1,-1.730530262E0,4.871506989E-2,-1.269035190E-1,1.735860780E0
1.371184902E1,-1.756185889E0,6.123743951E-2,-1.270562261E-1,1.761840568E0
1.371418121E1,-1.778023601E0,7.864658535E-2,-1.310267299E-1,1.784578722E0
1.371651334E1,-1.801235914E0,9.361234307E-2,-1.336228400E-1,1.808609729E0
1.371884553E1,-1.823073626E0,1.108687744E-1,-1.374406368E-1,1.831605650E0
1.372117767E1,-1.845064163E0,1.246128380E-1,-1.389677525E-1,1.854481642E0
1.372350985E1,-1.865680218E0,1.420219839E-1,-1.391204596E-1,1.876242900E0
1.372584199E1,-1.886449099E0,1.556133330E-1,-1.429382563E-1,1.898245784E0
1.372817418E1,-1.909508586E0,1.742441803E-1,-1.456870735E-1,1.922968746E0
1.373050631E1,-1.930277348E0,1.867665499E-1,-1.495048702E-1,1.945046038E0
1.373283850E1,-1.951046109E0,2.003578991E-1,-1.521009654E-1,1.967195697E0
1.373517064E1,-1.970440507E0,2.128802687E-1,-1.522536725E-1,1.987746206E0
1.373750282E1,-1.991209388E0,2.254026383E-1,-1.536280811E-1,2.009806648E0
1.373983496E1,-2.010756493E0,2.402156889E-1,-1.586675793E-1,2.031260852E0
1.374216715E1,-2.027707577E0,2.515163720E-1,-1.612636745E-1,2.049601053E0
1.374449928E1,-2.047407389E0,2.615953386E-1,-1.663031727E-1,2.070740419E0
1.374683147E1,-2.066954374E0,2.702999115E-1,-1.664558798E-1,2.091188654E0
1.374916360E1,-2.085279942E0,2.791571915E-1,-1.678302884E-1,2.110565843E0
1.375149579E1,-2.102383614E0,2.855710983E-1,-1.716480851E-1,2.128621802E0
1.375382793E1,-2.119487286E0,2.942756712E-1,-1.754658818E-1,2.147000885E0
1.375616012E1,-2.137965441E0,2.994678617E-1,-1.779092699E-1,2.166155335E0
1.375849225E1,-2.156443596E0,3.046600819E-1,-1.792836636E-1,2.185225247E0
1.376082444E1,-2.172478199E0,3.074088693E-1,-1.831014603E-1,2.201746553E0
1.376315657E1,-2.188513041E0,3.077143133E-1,-1.867665499E-1,2.217917756E0
1.376548876E1,-2.206991196E0,3.116848171E-1,-1.893626451E-1,2.236921048E0
1.376782090E1,-2.220582485E0,3.106158376E-1,-1.918060333E-1,2.250390705E0
1.377015308E1,-2.237838984E0,3.084778786E-1,-1.954711229E-1,2.267441483E0
1.377248522E1,-2.250208616E0,3.087832928E-1,-1.980672181E-1,2.279915911E0
1.377481741E1,-2.266396046E0,3.054236174E-1,-1.992889196E-1,2.295550194E0
1.377714954E1,-2.282430887E0,3.032856584E-1,-2.043284029E-1,2.311541270E0
1.377948173E1,-2.297396660E0,2.974826097E-1,-2.031067163E-1,2.325463320E0
1.378181386E1,-2.311140537E0,2.904578745E-1,-2.092151791E-1,2.338697790E0
1.378414605E1,-2.321219683E0,2.846548259E-1,-2.116585821E-1,2.348167060E0
1.378647819E1,-2.333741903E0,2.751866877E-1,-2.128802687E-1,2.359533215E0
1.378881038E1,-2.347486019E0,2.669402659E-1,-2.153236568E-1,2.372406372E0
1.379114251E1,-2.358939409E0,2.562504113E-1,-2.177670449E-1,2.382788680E0
1.379347470E1,-2.371461868E0,2.467822880E-1,-2.189887464E-1,2.394303440E0
1.379580683E1,-2.385205746E0,2.360924631E-1,-2.214321345E-1,2.407068402E0
1.379813902E1,-2.394063234E0,2.264716178E-1,-2.237228155E-1,2.415135620E0
1.380047116E1,-2.404294729E0,2.145601064E-1,-2.249445021E-1,2.424307986E0
1.380280334E1,-2.414373875E0,2.014268786E-1,-2.273878902E-1,2.433408976E0
1.380513548E1,-2.425827265E0,1.882936656E-1,-2.272351831E-1,2.443711982E0
1.380746767E1,-2.435906172E0,1.776038408E-1,-2.272351831E-1,2.452920266E0
1.380979980E1,-2.444916248E0,1.644706279E-1,-2.272351831E-1,2.460955481E0
1.381213199E1,-2.454995155E0,1.513374150E-1,-2.295258641E-1,2.470341342E0
1.381446412E1,-2.461561680E0,1.369825006E-1,-2.307475507E-1,2.476145097E0
1.381679631E1,-2.470418930E0,1.249182671E-1,-2.319692522E-1,2.484428304E0
1.381912845E1,-2.476832867E0,1.117850468E-1,-2.305948436E-1,2.490054403E0
1.382146064E1,-2.483246803E0,9.972081333E-2,-2.318165302E-1,2.496036424E0
1.382379277E1,-2.491035223E0,8.658760041E-2,-2.302894145E-1,2.503155431E0
1.382612496E1,-2.497296333E0,7.696675509E-2,-2.290677279E-1,2.508960917E0
1.382845709E1,-2.501266718E0,6.612421572E-2,-2.278460264E-1,2.512493068E0
1.383078928E1,-2.508902311E0,5.421269313E-2,-2.276933193E-1,2.519796435E0
1.383312142E1,-2.511651278E0,4.581354558E-2,-2.264716178E-1,2.522257008E0
1.383545360E1,-2.515621662E0,3.374931216E-2,-2.250972092E-1,2.525897883E0
1.383778574E1,-2.522035599E0,2.412846684E-2,-2.226538211E-1,2.531959808E0
1.384011793E1,-2.525853395E0,1.817270555E-2,-2.202104330E-1,2.535499607E0
1.384245006E1,-2.528449535E0,9.773556143E-3,-2.189887464E-1,2.537933933E0
1.384478225E1,-2.529824018E0,3.817795310E-3,-2.188360244E-1,2.539274177E0
1.384711439E1,-2.531198263E0,-2.290677279E-3,-2.151709497E-1,2.540328410E0
1.384944657E1,-2.533794403E0,-9.468132630E-3,-2.139492482E-1,2.542828740E0
1.385177871E1,-2.535168886E0,-1.191152167E-2,-2.115058601E-1,2.544004303E0
1.385411090E1,-2.535168886E0,-1.542389300E-2,-2.090624720E-1,2.543821200E0
1.385644303E1,-2.535168886E0,-1.420219894E-2,-2.053973973E-1,2.543515495E0
1.385877522E1,-2.537612200E0,-1.664558798E-2,-2.041756958E-1,2.545867331E0
1.386110735E1,-2.533947229E0,-1.542389300E-2,-2.017323077E-1,2.542011483E0
1.386343954E1,-2.531503677E0,-1.435491070E-2,-1.992889196E-1,2.539376499E0
1.386577168E1,-2.527685881E0,-1.313321572E-2,-1.968455315E-1,2.535373060E0
1.386810386E1,-2.526311636E0,-8.246437646E-3,-1.944021434E-1,2.533793733E0
1.387043600E1,-2.523868084E0,-4.734066315E-3,-1.931804419E-1,2.531254867E0
1.387276814E1,-2.522493839E0,1.374406274E-3,-1.895153672E-1,2.529603355E0
1.387510032E1,-2.518676043E0,6.108472589E-3,-1.882936656E-1,2.525711944E0
1.387743251E1,-2.512262106E0,1.328592747E-2,-1.846285909E-1,2.519072274E0
1.387976465E1,-2.508444309E0,2.290677279E-2,-1.835595965E-1,2.515255792E0
1.388209678E1,-2.504473686E0,3.130592033E-2,-1.823379099E-1,2.511297597E0
1.388442897E1,-2.498212576E0,4.092676565E-2,-1.786728203E-1,2.504928153E0
1.388676110E1,-2.488133669E0,5.039490014E-2,-1.788255423E-1,2.495060595E0
1.388909329E1,-2.481566906E0,6.230641901E-2,-1.788255423E-1,2.488781825E0
1.389142548E1,-2.476374865E0,7.437065244E-2,-1.763821393E-1,2.483762091E0
1.389375762E1,-2.467517614E0,8.399149776E-2,-1.753131598E-1,2.475163116E0
1.389608980E1,-2.458660126E0,9.590301663E-2,-1.753131598E-1,2.466767461E0
1.389842194E1,-2.452246428E0,1.090362370E-1,-1.740914732E-1,2.460835078E0
1.390075407E1,-2.440793037E0,1.233911440E-1,-1.742441803E-1,2.450113683E0
1.390308626E1,-2.430561304E0,1.365243644E-1,-1.742441803E-1,2.440620452E0
1.390541840E1,-2.420482159E0,1.496575773E-1,-1.743968874E-1,2.431367012E0
1.390775058E1,-2.409028769E0,1.627907902E-1,-1.743968874E-1,2.420812823E0
1.391008272E1,-2.400018930E0,1.783674061E-1,-1.731752008E-1,2.412860429E0
1.391241491E1,-2.387496471E0,1.902789176E-1,-1.757712960E-1,2.401508071E0
1.391474704E1,-2.374821424E0,2.021904439E-1,-1.745496094E-1,2.389796088E0
1.391707923E1,-2.360924721E0,2.163926363E-1,-1.757712960E-1,2.377327672E0
1.391941136E1,-2.350845575E0,2.295258641E-1,-1.771457046E-1,2.368657350E0
1.392174355E1,-2.338170528E0,2.414373755E-1,-1.771457046E-1,2.357268340E0
1.392407569E1,-2.323052168E0,2.544178963E-1,-1.759240031E-1,2.343554799E0
1.392640788E1,-2.310529709E0,2.663294077E-1,-1.771457046E-1,2.332565002E0
1.392874001E1,-2.294189692E0,2.757975459E-1,-1.783674061E-1,2.317581834E0
1.393107220E1,-2.277849436E0,2.887780368E-1,-1.783674061E-1,2.302999292E0
1.393340433E1,-2.264105320E0,2.982461751E-1,-1.797417998E-1,2.290727132E0
1.393573652E1,-2.249139547E0,3.051182032E-1,-1.820324808E-1,2.277029127E0
1.393806866E1,-2.232952118E0,3.121429384E-1,-1.808107942E-1,2.261902058E0
1.394040084E1,-2.217833757E0,3.216110766E-1,-1.808107942E-1,2.248313324E0
1.394273298E1,-2.200424433E0,3.284831047E-1,-1.820324808E-1,2.232242070E0
1.394506517E1,-2.184237003E0,3.342861533E-1,-1.808107942E-1,2.217054592E0
