Time,omegax,omegay,omegaz,Absolute (rad/s)
1.700526452E1,4.252718449E0,-1.036913246E-1,3.993414044E-1,4.272685298E0
1.700759676E1,4.254856586E0,-1.194206402E-1,3.994941115E-1,4.275238169E0
1.700992900E1,4.258063316E0,-1.412584335E-1,4.008685052E-1,4.279223377E0
1.701226124E1,4.260354042E0,-1.559187621E-1,4.022429287E-1,4.282140422E0
1.701459348E1,4.262339592E0,-1.765348613E-1,4.011739492E-1,4.284815503E0
1.701692572E1,4.263255596E0,-1.934858710E-1,4.023956358E-1,4.286572909E0
1.701925801E1,4.264019489E0,-2.128802687E-1,4.037700295E-1,4.288380866E0
1.702159025E1,4.262492180E0,-2.298312783E-1,4.027010500E-1,4.287636894E0
1.702392248E1,4.262033939E0,-2.455606014E-1,4.016320705E-1,4.287953082E0
1.702625472E1,4.259132385E0,-2.660239935E-1,4.005630910E-1,4.286190410E0
1.702858697E1,4.257605553E0,-2.829749882E-1,3.993414044E-1,4.285645044E0
1.703091920E1,4.253634930E0,-2.987042964E-1,3.982724249E-1,4.282669179E0
1.703325144E1,4.248290062E0,-3.142809272E-1,3.984251320E-1,4.278490801E0
1.703558374E1,4.242945194E0,-3.312319219E-1,3.959817290E-1,4.274236778E0
1.703791598E1,4.237752914E0,-3.420744538E-1,3.973561525E-1,4.270065176E0
1.704024822E1,4.230117321E0,-3.539859951E-1,3.924693763E-1,4.263007254E0
1.704258045E1,4.224925041E0,-3.672719002E-1,3.901786804E-1,4.258769735E0
1.704491269E1,4.216067791E0,-3.804051280E-1,3.877353072E-1,4.250914531E0
1.704724493E1,4.207210541E0,-3.900259733E-1,3.865135908E-1,4.242892121E0
1.704957717E1,4.199574947E0,-3.982724249E-1,3.816268146E-1,4.235645133E0
1.705190946E1,4.191939354E0,-4.054498672E-1,3.793361485E-1,4.228550704E0
1.705424170E1,4.180791378E0,-4.112529159E-1,3.768927455E-1,4.217842298E0
1.705657394E1,4.168269157E0,-4.159869850E-1,3.720059693E-1,4.205460900E0
1.705890618E1,4.158342838E0,-4.193466306E-1,3.681881726E-1,4.195620251E0
1.706123842E1,4.147194862E0,-4.228590131E-1,3.645231128E-1,4.184604171E0
1.706357066E1,4.131007195E0,-4.237752855E-1,3.620797098E-1,4.168441873E0
1.706590290E1,4.120012283E0,-4.236225784E-1,3.584146202E-1,4.157212810E0
1.706823519E1,4.103977203E0,-4.220954478E-1,3.533751369E-1,4.140732718E0
1.707056743E1,4.087942600E0,-4.205683470E-1,3.472666740E-1,4.124166168E0
1.707289967E1,4.076794624E0,-4.155288339E-1,3.422271907E-1,4.112181668E0
1.707523191E1,4.058469296E0,-4.103366435E-1,3.359659910E-1,4.092972310E0
1.707756415E1,4.039990902E0,-4.040754735E-1,3.310792148E-1,4.073624544E0
1.707989639E1,4.024108887E0,-3.964398801E-1,3.248180151E-1,4.056614802E0
1.708222868E1,4.007005215E0,-3.877353072E-1,3.185568452E-1,4.038305080E0
1.708456092E1,3.986236572E0,-3.764346242E-1,3.135173619E-1,4.016226858E0
1.708689316E1,3.967911005E0,-3.663556576E-1,3.084778786E-1,3.996710249E0
1.708922540E1,3.948364019E0,-3.539859951E-1,3.058817685E-1,3.975983925E0
1.709155764E1,3.927595139E0,-3.414636254E-1,2.996205688E-1,3.953779643E0
1.709388988E1,3.906979084E0,-3.266505599E-1,2.958027720E-1,3.931753480E0
1.709622212E1,3.884988546E0,-3.116848171E-1,2.918322682E-1,3.908381955E0
1.709855441E1,3.863150835E0,-2.967190444E-1,2.855710983E-1,3.885038921E0
1.710088665E1,3.839938641E0,-2.817533016E-1,2.817533016E-1,3.860556775E0
1.710321889E1,3.814435720E0,-2.619007528E-1,2.765611112E-1,3.833405525E0
1.710555113E1,3.792445183E0,-2.470877171E-1,2.715215981E-1,3.810172802E0
1.710788337E1,3.766789675E0,-2.307475507E-1,2.677038014E-1,3.783333743E0
1.711021561E1,3.741286755E0,-2.121167034E-1,2.673983872E-1,3.756823389E0
1.711254785E1,3.714409351E0,-1.959292591E-1,2.648022771E-1,3.728987175E0
1.711488009E1,3.687685013E0,-1.785201132E-1,2.596100867E-1,3.701119774E0
1.711721238E1,3.660807610E0,-1.611109674E-1,2.582356930E-1,3.673439093E0
1.711954462E1,3.631486893E0,-1.423274130E-1,2.579302490E-1,3.643416276E0
1.712187686E1,3.602166176E0,-1.259872466E-1,2.551814318E-1,3.613390583E0
1.712420910E1,3.572845697E0,-1.110214889E-1,2.550287247E-1,3.583656205E0
1.712654134E1,3.543524981E0,-9.468132257E-2,2.535016239E-1,3.553842556E0
1.712887358E1,3.511913538E0,-7.467607409E-2,2.557922900E-1,3.522008363E0
1.713120587E1,3.482440233E0,-6.200099736E-2,2.542651594E-1,3.492260711E0
1.713353811E1,3.448232889E0,-4.566083103E-2,2.541124523E-1,3.457884918E0
1.713587035E1,3.416316032E0,-3.420744836E-2,2.538070381E-1,3.425901837E0
1.713820259E1,3.383177519E0,-2.031067200E-2,2.524326444E-1,3.392642759E0
1.714053483E1,3.351413488E0,-7.482878864E-3,2.557922900E-1,3.361169151E0
1.714286707E1,3.315678835E0,2.748812549E-3,2.556395829E-1,3.325520303E0
1.714519931E1,3.280097008E0,1.313321572E-2,2.591519356E-1,3.290344752E0
1.714753160E1,3.245736837E0,2.107422985E-2,2.588465214E-1,3.256110143E0
1.714986384E1,3.211224079E0,2.779355086E-2,2.586938143E-1,3.221747206E0
1.715219608E1,3.173046112E0,3.573456407E-2,2.597627938E-1,3.183861696E0
1.715452832E1,3.136089802E0,4.123219103E-2,2.620534599E-1,3.147289525E0
1.715686056E1,3.099133492E0,4.566083103E-2,2.617480457E-1,3.110502427E0
1.715919280E1,3.059581280E0,4.871506989E-2,2.615953386E-1,3.071130555E0
1.716152504E1,3.023846626E0,5.192201585E-2,2.614426315E-1,3.035571868E0
1.716385733E1,2.981850863E0,5.146388337E-2,2.649549842E-1,2.994041456E0
1.716618957E1,2.942298651E0,5.222744122E-2,2.635805905E-1,2.954542906E0
1.716852181E1,2.903967857E0,5.161659420E-2,2.634278834E-1,2.916348374E0
1.717085405E1,2.864415407E0,4.871506989E-2,2.632751763E-1,2.876901563E0
1.717318629E1,2.821045399E0,4.474456236E-2,2.619007528E-1,2.833529817E0
1.717551853E1,2.780118704E0,3.695625812E-2,2.606790662E-1,2.792557850E0
1.717785077E1,2.737970114E0,3.176405653E-2,2.580829561E-1,2.750290187E0
1.718018306E1,2.697043419E0,2.519745007E-2,2.567085624E-1,2.709349996E0
1.718251530E1,2.654742241E0,1.634016447E-2,2.541124523E-1,2.666926415E0
1.718484754E1,2.608928680E0,7.482878864E-3,2.504473627E-1,2.620932799E0
1.718717978E1,2.569223642E0,-1.527118147E-3,2.466295809E-1,2.581034406E0
1.718951202E1,2.525700808E0,-1.282779220E-2,2.429644912E-1,2.537392533E0
1.719184426E1,2.482177734E0,-2.535016090E-2,2.379250079E-1,2.493683469E0
1.719417650E1,2.437433243E0,-3.542914242E-2,2.353289127E-1,2.449023425E0
1.719650879E1,2.393910408E0,-4.917320609E-2,2.292204350E-1,2.405362146E0
1.719884103E1,2.349165916E0,-6.169557199E-2,2.241809368E-1,2.360644814E0
1.720117327E1,2.301977873E0,-7.299624383E-2,2.180724740E-1,2.313436012E0
1.720350551E1,2.259524107E0,-8.918370306E-2,2.142546773E-1,2.271411013E0
1.720583775E1,2.213557720E0,-1.029277667E-1,2.069245130E-1,2.225589733E0
1.720816998E1,2.163773775E0,-1.189625040E-1,2.031067163E-1,2.176538850E0
1.721050223E1,2.118876457E0,-1.351499557E-1,1.969982386E-1,2.132301868E0
1.721283452E1,2.070466757E0,-1.475196183E-1,1.919587553E-1,2.084572568E0
1.721516676E1,2.021904469E0,-1.637070626E-1,1.846285909E-1,2.036905839E0
1.721749900E1,1.978534222E0,-1.750077456E-1,1.771457046E-1,1.994142918E0
1.721983124E1,1.929971933E0,-1.885990947E-1,1.734806150E-1,1.946909553E0
1.722216348E1,1.884005666E0,-2.023431510E-1,1.684411317E-1,1.902312412E0
1.722449572E1,1.832999945E0,-2.171562016E-1,1.623326540E-1,1.852942930E0
1.722682795E1,1.785812020E0,-2.296785712E-1,1.560714692E-1,1.807272841E0
1.722916025E1,1.737249613E0,-2.432699203E-1,1.522536725E-1,1.760794608E0
1.723149248E1,1.687618256E0,-2.533488870E-1,1.461452097E-1,1.712775367E0
1.723382472E1,1.640430331E0,-2.620534599E-1,1.398840249E-1,1.667108643E0
1.723615697E1,1.592020631E0,-2.721324563E-1,1.372879148E-1,1.620936067E0
1.723848920E1,1.543763757E0,-2.797680497E-1,1.310267299E-1,1.574371209E0
1.724082144E1,1.491536260E0,-2.896943092E-1,1.272089481E-1,1.524724671E0
1.724315368E1,1.440683246E0,-2.971771955E-1,1.233911440E-1,1.476180163E0
1.724548598E1,1.393648028E0,-3.035911024E-1,1.183516532E-1,1.431233558E0
1.724781822E1,1.345391035E0,-3.052709103E-1,1.133121699E-1,1.384235173E0
1.725015045E1,1.292247415E0,-3.090887070E-1,1.082726792E-1,1.333102465E0
1.725248269E1,1.243990421E0,-3.106158376E-1,1.056765765E-1,1.286530958E0
1.725481493E1,1.192068458E0,-3.133646548E-1,1.018587798E-1,1.236769916E0
1.725714717E1,1.141368151E0,-3.112266660E-1,9.666658193E-2,1.186982612E0
1.725947941E1,1.091889501E0,-3.103103936E-1,9.162709117E-2,1.138819892E0
1.726181165E1,1.042563558E0,-3.057290614E-1,8.658760041E-2,1.089911209E0
1.726414394E1,9.920159578E-1,-3.011476994E-1,8.628217876E-2,1.040302942E0
1.726647618E1,9.414683580E-1,-2.990097404E-1,8.246438205E-2,9.912466234E-1
1.726880842E1,8.909206986E-1,-2.921377122E-1,7.849387079E-2,9.408748174E-1
1.727114066E1,8.403730989E-1,-2.863346636E-1,7.223268598E-2,8.907480260E-1
1.727347290E1,7.911999226E-1,-2.733541429E-1,6.948387623E-2,8.399689363E-1
1.727580514E1,7.406523228E-1,-2.638860047E-1,6.673506647E-2,7.890850751E-1
1.727813738E1,6.902574301E-1,-2.521272004E-1,6.154286116E-2,7.374353997E-1
1.728046967E1,6.386408210E-1,-2.389939874E-1,5.757235363E-2,6.843206852E-1
1.728280191E1,5.882459283E-1,-2.260134816E-1,5.360184610E-2,6.324464593E-1
1.728513415E1,5.378510356E-1,-2.116585821E-1,5.085303262E-2,5.802319560E-1
1.728746639E1,4.862344265E-1,-1.974563748E-1,4.810422286E-2,5.269980585E-1
1.728979863E1,4.359922409E-1,-1.808107942E-1,4.413371533E-2,4.740564969E-1
1.729213087E1,3.831539452E-1,-1.640124917E-1,4.138490185E-2,4.188314139E-1
1.729446311E1,3.329117596E-1,-1.461452097E-1,3.863608837E-2,3.656246837E-1
1.729679540E1,2.826695740E-1,-1.258345395E-1,3.710897267E-2,3.116303825E-1
1.729912764E1,2.310529798E-1,-1.079672500E-1,3.176405653E-2,2.570045950E-1
1.730145988E1,1.795890927E-1,-8.887827396E-2,2.779355086E-2,2.022969878E-1
1.730379212E1,1.304158866E-1,-7.101099193E-2,2.382304333E-2,1.503941550E-1
1.730612436E1,7.773031294E-2,-5.070032179E-2,2.229592577E-2,9.544439473E-2
1.730845660E1,2.870982140E-2,-2.916795574E-2,1.832541823E-2,4.484244017E-2
1.731078889E1,-2.275406010E-2,-1.007897966E-2,1.664558798E-2,2.994008486E-2
1.731312113E1,-7.314895838E-2,9.009997360E-3,1.267508045E-2,7.478374041E-2
1.731545337E1,-1.246128380E-1,2.687728032E-2,1.236965694E-2,1.280771487E-1
1.731778561E1,-1.772984117E-1,4.856235534E-2,8.399149403E-3,1.840205827E-1
1.732011785E1,-2.275405973E-1,6.765133142E-2,7.941014133E-3,2.375173378E-1
1.732245009E1,-2.791571915E-1,8.551861346E-2,3.970507067E-3,2.919896158E-1
1.732478233E1,-3.306210935E-1,1.021642014E-1,1.221694518E-3,3.460481528E-1
1.732711462E1,-3.810159862E-1,1.200314835E-1,-1.527118147E-3,3.994784986E-1
1.732944686E1,-4.324798584E-1,1.368297935E-1,-3.054236295E-3,4.536193874E-1
1.733177910E1,-4.828747511E-1,1.510319859E-1,-5.803049076E-3,5.059766411E-1
1.733411134E1,-5.344913602E-1,1.664558798E-1,-7.330167107E-3,5.598591835E-1
1.733644358E1,-5.861079693E-1,1.795890927E-1,-1.007897966E-2,6.130875792E-1
1.733877582E1,-6.352811456E-1,1.937913001E-1,-1.527118124E-2,6.643571411E-1
1.734110806E1,-6.881194115E-1,2.057028115E-1,-1.924168877E-2,7.184651792E-1
1.734344030E1,-7.360709310E-1,2.174616307E-1,-2.076880634E-2,7.678029171E-1
1.734577259E1,-7.878402472E-1,2.269297540E-1,-2.214321308E-2,8.201705251E-1
1.734810483E1,-8.371661901E-1,2.325800955E-1,-2.733541466E-2,8.693031437E-1
1.735043707E1,-8.875610828E-1,2.408265322E-1,-2.886253223E-2,9.201060483E-1
1.735276931E1,-9.393303990E-1,2.478512824E-1,-3.268032894E-2,9.720287345E-1
1.735510155E1,-9.898779988E-1,2.522799075E-1,-3.909422457E-2,1.022268048E0
1.735743379E1,-1.040578246E0,2.544178963E-1,-4.291202128E-2,1.072088146E0
1.735976608E1,-1.089904189E0,2.589992285E-1,-4.688252881E-2,1.121235797E0
1.736209832E1,-1.139382839E0,2.599155009E-1,-5.314370990E-2,1.169860494E0
1.736443056E1,-1.189930439E0,2.596100867E-1,-5.696150661E-2,1.219252418E0
1.736676280E1,-1.238187432E0,2.593046725E-1,-6.200099736E-2,1.266566680E0
1.736909504E1,-1.288887739E0,2.577775419E-1,-6.719319522E-2,1.316129094E0
1.737142728E1,-1.339588046E0,2.538070381E-1,-7.223268598E-2,1.365332087E0
1.737375952E1,-1.389219403E0,2.499892414E-1,-7.727217674E-2,1.413646406E0
1.737609176E1,-1.437476277E0,2.435753495E-1,-8.475505561E-2,1.460428163E0
1.737842405E1,-1.487107635E0,2.371614426E-1,-8.735115826E-2,1.508431268E0
1.738075629E1,-1.534142852E0,2.295258641E-1,-9.483403713E-2,1.554113865E0
1.738308853E1,-1.583774209E0,2.194468826E-1,-1.021642014E-1,1.602165785E0
1.738542077E1,-1.636001706E0,2.095206082E-1,-1.072036922E-1,1.652843943E0
1.738775301E1,-1.684411287E0,1.971509457E-1,-1.134648770E-1,1.699701197E0
1.739008525E1,-1.734042645E0,1.882936656E-1,-1.197260618E-1,1.748339992E0
1.739241749E1,-1.778787255E0,1.757712960E-1,-1.258345395E-1,1.791874432E0
1.739474978E1,-1.828418612E0,1.646233350E-1,-1.320957243E-1,1.840560987E0
1.739708202E1,-1.876980901E0,1.508792788E-1,-1.395785958E-1,1.888201272E0
1.739941426E1,-1.924168825E0,1.385096163E-1,-1.469087601E-1,1.934733254E0
1.740174650E1,-1.971356869E0,1.247655526E-1,-1.495048702E-1,1.980950795E0
1.740407874E1,-2.019919157E0,1.111742035E-1,-1.568350345E-1,2.029046656E0
1.740641098E1,-2.067107201E0,9.743013978E-2,-1.630962193E-1,2.075819161E0
1.740874322E1,-2.113226175E0,8.124268800E-2,-1.679829955E-1,2.121448451E0
1.741107551E1,-2.159192324E0,6.887302548E-2,-1.742441803E-1,2.167306166E0
1.741340775E1,-2.205311298E0,5.390727147E-2,-1.791309565E-1,2.213231081E0
1.741573999E1,-2.251277685E0,4.260659590E-2,-1.841704547E-1,2.259200145E0
1.741807222E1,-2.294800520E0,2.764083818E-2,-1.878355294E-1,2.302641012E0
1.742040446E1,-2.341988325E0,1.511846948E-2,-1.953184158E-1,2.350167476E0
1.742273670E1,-2.385511160E0,3.817795310E-3,-1.979145110E-1,2.393710138E0
1.742506894E1,-2.429034233E0,-6.261184346E-3,-2.015796006E-1,2.437392222E0
1.742740118E1,-2.473778725E0,-1.878355257E-2,-2.066190839E-1,2.482463584E0
1.742973348E1,-2.518370628E0,-2.641914412E-2,-2.090624720E-1,2.527171484E0
1.743206572E1,-2.561893463E0,-3.649812192E-2,-2.128802687E-1,2.570981960E0
1.743439795E1,-2.605263472E0,-4.657710344E-2,-2.166980654E-1,2.614674977E0
1.743673019E1,-2.646190405E0,-5.070032179E-2,-2.192941606E-1,2.655745491E0
1.743906243E1,-2.689560413E0,-5.848862603E-2,-2.205158621E-1,2.699219032E0
1.744139467E1,-2.730487347E0,-6.490252167E-2,-2.218902707E-1,2.740257065E0
1.744372696E1,-2.770192385E0,-7.146912813E-2,-2.257080674E-1,2.780290959E0
1.744605920E1,-2.810966492E0,-7.192726433E-2,-2.258607745E-1,2.820942970E0
1.744839144E1,-2.853114843E0,-7.360709459E-2,-2.284568697E-1,2.863193122E0
1.745072368E1,-2.893888950E0,-7.406523079E-2,-2.286095917E-1,2.903849387E0
1.745305592E1,-2.929776192E0,-7.452336699E-2,-2.299840003E-1,2.939733816E0
1.745538816E1,-2.971771955E0,-7.253811508E-2,-2.301367074E-1,2.981552152E0
1.745772040E1,-3.008728266E0,-6.948387623E-2,-2.315111160E-1,3.018421969E0
1.746005269E1,-3.048127890E0,-6.627693027E-2,-2.316638231E-1,3.057637060E0
1.746238493E1,-3.085236788E0,-6.200099736E-2,-2.318165302E-1,3.094554744E0
1.746471717E1,-3.122193098E0,-5.650337040E-2,-2.319692522E-1,3.131308370E0
1.746704941E1,-3.157774925E0,-4.734066129E-2,-2.322746664E-1,3.166659934E0
1.746938165E1,-3.194731236E0,-4.062134400E-2,-2.312056869E-1,3.203344164E0
1.747171389E1,-3.229091406E0,-3.145863488E-2,-2.325800955E-1,3.237609373E0
1.747404613E1,-3.262229681E0,-2.122694254E-2,-2.341072112E-1,3.270687888E0
1.747637842E1,-3.299185991E0,-9.620844387E-3,-2.330382317E-1,3.307420080E0
1.747871066E1,-3.333393574E0,5.497625098E-3,-2.345653474E-1,3.341640891E0
1.748104290E1,-3.366531849E0,2.076880634E-2,-2.359397560E-1,3.374853419E0
1.748337514E1,-3.395852566E0,3.222219273E-2,-2.362451702E-1,3.404212787E0
1.748570738E1,-3.431434393E0,4.734066129E-2,-2.363978922E-1,3.439893471E0
1.748803962E1,-3.463198423E0,6.490252167E-2,-2.379250079E-1,3.471968313E0
1.749037186E1,-3.493740797E0,8.246438205E-2,-2.394521236E-1,3.502907714E0
1.749270410E1,-3.524283171E0,9.987352788E-2,-2.396048307E-1,3.533830367E0
1.749503639E1,-3.553603888E0,1.149920002E-1,-2.423536479E-1,3.563714220E0
1.749736863E1,-3.582771778E0,1.337755471E-1,-2.449497581E-1,3.593626288E0
1.749970087E1,-3.612092495E0,1.511846930E-1,-2.464768738E-1,3.623647314E0
1.750203311E1,-3.638969898E0,1.685938388E-1,-2.502946556E-1,3.651461792E0
1.750436535E1,-3.665847063E0,1.861557066E-1,-2.518217862E-1,3.679198669E0
1.750669759E1,-3.695014954E0,2.035648525E-1,-2.556395829E-1,3.709437390E0
1.750902983E1,-3.719449043E0,2.197522968E-1,-2.608317733E-1,3.735053610E0
1.751136212E1,-3.744951725E0,2.396048307E-1,-2.622061968E-1,3.761758364E0
1.751369436E1,-3.769385815E0,2.557922900E-1,-2.673983872E-1,3.787505909E0
1.751602660E1,-3.793666840E0,2.732014358E-1,-2.699944973E-1,3.813062305E0
1.751835884E1,-3.815657377E0,2.881672084E-1,-2.739650011E-1,3.836318337E0
1.752069108E1,-3.838716984E0,3.054236174E-1,-2.777827978E-1,3.860854174E0
1.752302332E1,-3.864372492E0,3.205420971E-1,-2.828222811E-1,3.887944243E0
1.752535556E1,-3.882545233E0,3.353551328E-1,-2.841966748E-1,3.907350547E0
1.752768780E1,-3.903313875E0,3.478775024E-1,-2.906105816E-1,3.929546090E0
1.753002009E1,-3.924082756E0,3.602471650E-1,-2.932066917E-1,3.951477402E0
1.753235233E1,-3.943629980E0,3.727695346E-1,-3.006895781E-1,3.972604784E0
1.753468457E1,-3.963176966E0,3.804051280E-1,-3.069507480E-1,3.993206542E0
1.753701681E1,-3.981502533E0,3.903313875E-1,-3.107685447E-1,4.012642284E0
1.753934905E1,-3.998758793E0,3.979669809E-1,-3.144336343E-1,4.030796213E0
1.754168129E1,-4.015862465E0,4.056025743E-1,-3.194731176E-1,4.048916875E0
1.754401358E1,-4.031744480E0,4.106420577E-1,-3.245126009E-1,4.065574852E0
1.754634582E1,-4.047779560E0,4.170559645E-1,-3.283303976E-1,4.082432595E0
1.754867806E1,-4.062439919E0,4.208737612E-1,-3.319954872E-1,4.097654673E0
1.755101030E1,-4.078474522E0,4.236225784E-1,-3.382566571E-1,4.114344186E0
1.755334254E1,-4.092065811E0,4.225535989E-1,-3.419217467E-1,4.128009766E0
1.755567478E1,-4.105657101E0,4.240806997E-1,-3.468085229E-1,4.142045487E0
1.755800702E1,-4.119400978E0,4.194993675E-1,-3.516952991E-1,4.155614722E0
1.756033926E1,-4.129327297E0,4.147652984E-1,-3.565820754E-1,4.165396134E0
1.756267155E1,-4.142918587E0,4.126273096E-1,-3.616215885E-1,4.179091514E0
1.756500379E1,-4.152997971E0,4.066715539E-1,-3.652866483E-1,4.188819432E0
1.756733603E1,-4.161702156E0,3.996468186E-1,-3.677300513E-1,4.196987944E0
1.756966827E1,-4.170559883E0,3.900259733E-1,-3.724641204E-1,4.205284713E0
1.757200051E1,-4.180638790E0,3.830012381E-1,-3.773508966E-1,4.215071096E0
1.757433275E1,-4.189496040E0,3.721587062E-1,-3.797942698E-1,4.223105831E0
1.757666498E1,-4.195909977E0,3.600944579E-1,-3.846810758E-1,4.228866052E0
1.757899728E1,-4.203698158E0,3.481829464E-1,-3.869717419E-1,4.235806499E0
1.758132952E1,-4.208890438E0,3.348970115E-1,-3.894151151E-1,4.240113072E0
1.758366176E1,-4.214082718E0,3.217637837E-1,-3.929274976E-1,4.244575020E0
1.758599400E1,-4.219274521E0,3.084778786E-1,-3.953709006E-1,4.248970962E0
1.758832624E1,-4.222023487E0,2.927485406E-1,-3.964398801E-1,4.250688016E0
1.759065848E1,-4.224925041E0,2.757975459E-1,-3.975088596E-1,4.252536794E0
1.759299072E1,-4.227674007E0,2.625116110E-1,-4.011739492E-1,4.254771486E0
1.759532301E1,-4.231644154E0,2.469350100E-1,-4.022429287E-1,4.257885451E0
1.759765525E1,-4.232102394E0,2.299840003E-1,-4.033119082E-1,4.257492667E0
1.759998748E1,-4.232408047E0,2.105895877E-1,-4.031592011E-1,4.256778499E0
1.760231972E1,-4.230422497E0,1.936385781E-1,-4.043808877E-1,4.254114985E0
1.760465197E1,-4.230728149E0,1.789782494E-1,-4.054498672E-1,4.253878640E0
1.760698420E1,-4.229811668E0,1.644706279E-1,-4.028537571E-1,4.252134580E0
1.760931644E1,-4.225230694E0,1.461452097E-1,-4.051444530E-1,4.247125483E0
1.761164874E1,-4.220649242E0,1.304158866E-1,-4.025483429E-1,4.241807810E0
1.761398098E1,-4.218358517E0,1.157555580E-1,-4.001049399E-1,4.238871535E0
1.761631322E1,-4.212555408E0,9.880454093E-2,-3.987305462E-1,4.232537236E0
1.761864545E1,-4.206752300E0,8.414421231E-2,-3.973561525E-1,4.226314834E0
1.762097769E1,-4.202018261E0,7.192726433E-2,-3.947600424E-1,4.221133318E0
1.762330993E1,-4.196215153E0,5.482354015E-2,-3.921639323E-1,4.214857029E0
1.762564217E1,-4.186441898E0,4.627167806E-2,-3.895678520E-1,4.204782985E0
1.762797441E1,-4.178195477E0,3.283303976E-2,-3.834593594E-1,4.195883284E0
1.763030670E1,-4.171017647E0,2.290677279E-2,-3.808632791E-1,4.188432853E0
1.763263894E1,-4.160022736E0,1.313321572E-2,-3.782671690E-1,4.177205728E0
1.763497118E1,-4.150249004E0,6.872031838E-3,-3.733803928E-1,4.167016552E0
1.763730342E1,-4.138031960E0,-1.832541777E-3,-3.683409095E-1,4.154393684E0
1.763963566E1,-4.125967979E0,-9.315420873E-3,-3.620797098E-1,4.141835373E0
1.764196790E1,-4.113598347E0,-1.313321572E-2,-3.584146202E-1,4.129203904E0
1.764430014E1,-4.100159645E0,-1.939439960E-2,-3.521534503E-1,4.115300391E0
1.764663243E1,-4.085346699E0,-2.214321308E-2,-3.484883606E-1,4.100242933E0
1.764896467E1,-4.068242550E0,-2.611372061E-2,-3.434488773E-1,4.082797632E0
1.765129691E1,-4.053277016E0,-2.504473738E-2,-3.373403847E-1,4.067367741E0
1.765362915E1,-4.036020756E0,-2.290677279E-2,-3.323009014E-1,4.049742233E0
1.765596139E1,-4.017389774E0,-2.214321308E-2,-3.286358118E-1,4.030869933E0
1.765829363E1,-4.000133038E0,-2.489202656E-2,-3.248180151E-1,4.013376468E0
1.766062587E1,-3.981502533E0,-1.908897609E-2,-3.187095523E-1,3.994283739E0
1.766295816E1,-3.960428238E0,-1.221694518E-2,-3.138227761E-1,3.972861162E0
1.766529040E1,-3.940575600E0,-1.007897966E-2,-3.101576865E-1,3.952775662E0
1.766762264E1,-3.919348717E0,-1.985253533E-3,-3.051182032E-1,3.931207883E0
1.766995488E1,-3.898274422E0,3.665083554E-3,-3.026748300E-1,3.910008817E0
1.767228712E1,-3.875825882E0,1.298050396E-2,-2.965663373E-1,3.887177170E0
1.767461936E1,-3.848490477E0,2.092151903E-2,-2.941229641E-1,3.859770068E0
1.767695160E1,-3.824820042E0,3.145863488E-2,-2.941229641E-1,3.836241170E0
1.767928389E1,-3.802371502E0,4.062134400E-2,-2.903051674E-1,3.813653920E0
1.768161613E1,-3.776104927E0,4.993676394E-2,-2.878617644E-1,3.787390460E0
1.768394837E1,-3.748769522E0,6.032116711E-2,-2.890834510E-1,3.760383067E0
1.768628061E1,-3.722503185E0,7.314895838E-2,-2.854183912E-1,3.734145738E0
1.768861285E1,-3.696236849E0,8.597674966E-2,-2.854183912E-1,3.708237115E0
1.769094509E1,-3.667679548E0,9.636115283E-2,-2.841966748E-1,3.679935664E0
1.769327733E1,-3.638969898E0,1.079672500E-1,-2.840439677E-1,3.651635226E0
1.769560957E1,-3.607816696E0,1.206423342E-1,-2.840439677E-1,3.620991144E0
1.769794186E1,-3.576663494E0,1.322484314E-1,-2.852656841E-1,3.590457897E0
1.770027410E1,-3.546731949E0,1.461452097E-1,-2.852656841E-1,3.561185540E0
1.770260634E1,-3.518022060E0,1.589729935E-1,-2.852656841E-1,3.533147059E0
1.770493858E1,-3.483203888E0,1.716480851E-1,-2.875563502E-1,3.499265787E0
1.770727082E1,-3.453272343E0,1.844758689E-1,-2.875563502E-1,3.470131103E0
1.770960306E1,-3.415857792E0,1.959292591E-1,-2.875563502E-1,3.433534823E0
1.771193530E1,-3.384704590E0,2.086043358E-1,-2.875563502E-1,3.403296870E0
1.771426759E1,-3.352329731E0,2.188360244E-1,-2.886253297E-1,3.371840508E0
1.771659983E1,-3.317511559E0,2.315111160E-1,-2.898470163E-1,3.338186878E0
1.771893207E1,-3.283914804E0,2.431172132E-1,-2.898470163E-1,3.305633633E0
1.772126431E1,-3.247874975E0,2.533488870E-1,-2.909159958E-1,3.270704760E0
1.772359655E1,-3.210613251E0,2.611372173E-1,-2.909159958E-1,3.234325619E0
1.772592879E1,-3.174573183E0,2.701472044E-1,-2.907632887E-1,3.199287061E0
1.772826103E1,-3.137311459E0,2.779355049E-1,-2.919849753E-1,3.163103944E0
1.773059332E1,-3.100049734E0,2.869454920E-1,-2.918322682E-1,3.126949335E0
1.773292556E1,-3.062788248E0,2.922904193E-1,-2.929012477E-1,3.090614289E0
1.773525780E1,-3.024304867E0,3.000787199E-1,-2.916795611E-1,3.053120393E0
1.773759004E1,-2.985974073E0,3.054236174E-1,-2.915268540E-1,3.015677811E0
1.773992228E1,-2.945199966E0,3.071034551E-1,-2.889307439E-1,2.975230470E0
1.774225452E1,-2.907938480E0,3.100049794E-1,-2.887780368E-1,2.938639489E0
1.774458676E1,-2.869607687E0,3.129065037E-1,-2.875563502E-1,2.900904585E0
