Time,wm_ref,wm,PWM
27.551451,200.0,198.9673614501953,136.0
27.601450999999997,200.0,198.9673614501953,136.0
27.651454,200.0,198.95542907714844,136.0
27.701454,200.0,188.4954071044922,138.0
27.751454000000003,200.0,198.9673614501953,136.0
27.801457,200.0,198.95542907714844,136.0
27.851461,200.0,198.95144653320312,136.0
27.901463,200.0,198.95941162109375,136.0
27.951462999999997,200.0,198.9673614501953,136.0
28.001463,200.0,198.9673614501953,136.0
28.051465999999998,200.0,198.95542907714844,136.0
28.101467999999997,200.0,198.95941162109375,136.0
28.151473000000003,200.0,198.9474639892578,136.0
28.201478,200.0,188.47654724121094,138.0
28.251479000000003,200.0,198.96337890625,136.0
28.301484000000002,200.0,198.9474639892578,137.0
28.35149,200.0,198.94349670410156,137.0
28.401493000000002,200.0,198.95542907714844,137.0
28.451496,200.0,198.95542907714844,137.0
28.501497999999998,200.0,209.4309539794922,135.0
28.551502,200.0,188.48033142089844,138.0
28.601502000000004,200.0,209.4393310546875,135.0
28.651505999999998,200.0,188.48033142089844,138.0
28.701506000000002,200.0,198.9673614501953,136.0
28.751506,200.0,198.9673614501953,137.0
28.80151,200.0,198.95144653320312,137.0
28.851515,200.0,198.9474639892578,137.0
28.901519,200.0,198.95144653320312,137.0
28.951524,200.0,198.9474639892578,137.0
29.001526,0.0,188.4878692626953,0.0
29.051530999999997,0.0,104.70919799804688,0.0
29.101531,0.0,0.0,0.0
29.151536,0.0,0.0,0.0
29.201535999999997,0.0,0.0,0.0
29.251536,0.0,0.0,0.0
29.301541,0.0,0.0,0.0
29.351545,0.0,0.0,0.0
29.401545,0.0,0.0,0.0
29.451545000000003,0.0,0.0,0.0
29.501547000000002,0.0,0.0,0.0
29.551553,0.0,0.0,0.0
29.601559,0.0,0.0,0.0
29.651564,0.0,0.0,0.0
29.701568,0.0,0.0,0.0
29.751568,0.0,0.0,0.0
29.801569,0.0,0.0,0.0
29.851568999999998,0.0,0.0,0.0
29.901569000000002,0.0,0.0,0.0
29.951574,0.0,0.0,0.0
